DATE,MONTH,DAYS,ID,YEAR,JULIAN,HOUR,RAIN,PYRANOMETER,LAKE QUANTUM,QUANTUM,AIR TEMP 1M,AIR TEMP 5M,RH 1M,RH 5M,BAROMETER,WIND SP 1M,AIR TC 1M,AIR TC 5M,WIND SP 5M,WIND MAG 5M,WIND DIR 5M,WIND STD 5M,VAPOR PRESS 5M,PYR J CM2 HR,WIND SECTOR,DATE Stowaway,Stowaway 1M,Date Hobo logger,Hobo logger 3 m air,Hobo logger 3 m RH,Hobo logger 3 m PAR,COMMENTS
08-Aug-2003,8,220.79,124,2003,220,1900,0,0.252,#N/A,612,16.6,16.4,30,29,705,2.17,17.0,16.8,3.2,3.1,275,15.2,5,91,W,#N/A,#N/A,08-Aug-2003 18:17,16.4,29,716,Qunatum is estimated fromTussock quantum. See 2002dltuh.
08-Aug-2003,8,220.83,124,2003,220,2000,0,0.18,#N/A,365,16.6,16.5,31,30,704,1.82,17.1,17.0,2.6,2.5,237,19.2,6,66,SW,#N/A,#N/A,08-Aug-2003 19:17,16.8,30,649,Qunatum is estimated fromTussock quantum. See 2002dltuh.
08-Aug-2003,8,220.88,124,2003,220,2100,0,0.096,#N/A,189,14.1,14.3,45,43,704,1.85,14.5,14.7,2.4,2.2,198,22.3,7,35,S,#N/A,#N/A,08-Aug-2003 20:17,15.6,36,429,Qunatum is estimated fromTussock quantum. See 2002dltuh.
08-Aug-2003,8,220.92,124,2003,220,2200,0,0.023,#N/A,54,9.8,10.1,64,62,704,2.85,10.4,10.6,3.5,3.5,165,9.1,8,9,S,#N/A,#N/A,08-Aug-2003 21:17,11.0,59,199,Qunatum is estimated fromTussock quantum. See 2002dltuh.
08-Aug-2003,8,220.96,124,2003,220,2300,0,0.003,#N/A,10,7.5,7.8,66,64,704,3.75,8.1,8.4,4.7,4.7,165,8.5,7,2,S,#N/A,#N/A,08-Aug-2003 22:17,7.8,64,48.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.00,124,2003,220,2400,0,-0.001,#N/A,2,6.4,6.7,66,65,704,3.90,7.1,7.4,4.9,4.9,166,8.3,6,0,S,#N/A,#N/A,08-Aug-2003 23:17,7.0,64,6.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.04,124,2003,221,0100,0,-0.002,#N/A,2,5.9,6.2,67,65,704,3.99,6.6,6.9,5.0,5.0,164,6.7,6,0,S,#N/A,#N/A,09-Aug-2003 00:17,5.8,67,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.08,124,2003,221,0200,0,-0.002,#N/A,2,6.1,6.3,65,63,704,4.17,6.7,6.9,5.2,5.1,165,8.2,6,0,S,#N/A,#N/A,09-Aug-2003 01:17,6.6,61,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.13,124,2003,221,0300,0,-0.002,#N/A,3,5.4,5.6,68,66,703,4.35,5.8,6.1,5.4,5.4,165,7.2,6,0,S,#N/A,#N/A,09-Aug-2003 02:17,5.0,70,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.17,124,2003,221,0400,0,0.001,#N/A,8,5.5,5.7,66,65,703,4.47,5.9,6.2,5.5,5.5,163,5.8,6,1,S,#N/A,#N/A,09-Aug-2003 03:17,5.4,69,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.21,124,2003,221,0500,0,0.01,#N/A,21,7.3,7.4,62,62,703,3.77,7.6,7.7,4.7,4.6,163,8.2,6,4,S,#N/A,#N/A,09-Aug-2003 04:17,6.6,68,13.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.25,124,2003,221,0600,0,0.036,#N/A,84,8.2,8.3,62,60,703,3.93,8.4,8.6,4.9,4.8,164,7.9,7,14,S,#N/A,#N/A,09-Aug-2003 05:17,8.6,58,44,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.29,124,2003,221,0700,0,0.061,#N/A,130,10.0,10.0,57,56,703,3.37,10.2,10.2,4.2,4.2,172,9.7,7,23,S,#N/A,#N/A,09-Aug-2003 06:17,9.8,57,134,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.33,124,2003,221,0800,0,0.062,#N/A,148,10.9,10.9,64,64,703,2.30,10.9,11.0,3.1,2.8,249,28.3,8,23,W,#N/A,#N/A,09-Aug-2003 07:17,11.4,56,136,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.38,124,2003,221,0900,0,0.044,#N/A,101,9.4,9.4,85,84,703,2.12,9.5,9.5,2.6,2.5,171,20.9,10,17,S,#N/A,#N/A,09-Aug-2003 08:17,9.4,84,156,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.42,124,2003,221,1000,0,0.053,#N/A,132,9.3,9.2,90,90,703,2.85,9.4,9.4,3.5,3.4,170,9.1,10,20,S,#N/A,#N/A,09-Aug-2003 09:17,9.4,92,121,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.46,124,2003,221,1100,0,0.065,#N/A,162,10.1,10.1,88,87,702,2.69,10.2,10.3,3.4,3.4,184,11.4,11,24,S,#N/A,#N/A,09-Aug-2003 10:17,9.8,87,131,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.50,124,2003,221,1200,1.524,0.074,#N/A,188,10.9,10.8,89,88,702,1.69,11.0,11.0,2.1,2.1,153,11.3,11,27,SE,#N/A,#N/A,09-Aug-2003 11:17,11.0,89,154,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.54,124,2003,221,1300,0,0.095,#N/A,238,11.5,11.4,88,87,702,2.08,11.6,11.6,2.5,2.5,177,11.3,12,35,S,#N/A,#N/A,09-Aug-2003 12:17,11.4,88,206,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.58,124,2003,221,1400,0,0.139,#N/A,389,12.6,12.5,82,81,702,2.15,12.7,12.7,2.7,2.5,224,19.9,12,51,SW,#N/A,#N/A,09-Aug-2003 13:17,12.2,81,214,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.63,124,2003,221,1500,0,0.172,#N/A,449,13.6,13.5,78,77,701,1.74,13.8,13.8,2.2,2.1,232,20.2,12,63,SW,#N/A,#N/A,09-Aug-2003 14:17,13.3,79,354,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.67,124,2003,221,1600,0,0.164,#N/A,413,14.2,13.9,77,77,701,2.17,14.4,14.2,2.7,2.6,185,15.6,12,60,S,#N/A,#N/A,09-Aug-2003 15:17,14.1,77,414,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.71,124,2003,221,1700,0,0.168,#N/A,418,14.9,14.6,76,75,701,2.26,15.1,14.9,2.8,2.5,200,26.0,13,61,S,#N/A,#N/A,09-Aug-2003 16:17,14.5,78,369,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.75,124,2003,221,1800,0,0.093,#N/A,227,14.3,14.1,79,79,700,1.82,14.5,14.4,2.7,2.4,246,24.0,13,34,SW,#N/A,#N/A,09-Aug-2003 17:17,14.1,82,344,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.79,124,2003,221,1900,0,0.046,#N/A,93,13.9,13.9,81,81,700,2.11,14.0,14.2,2.9,2.7,283,23.9,13,17,W,#N/A,#N/A,09-Aug-2003 18:17,14.5,79,179,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.83,124,2003,221,2000,0,0.033,#N/A,71,12.5,12.5,90,90,700,2.73,12.7,12.8,3.6,3.6,303,12.1,13,13,NW,#N/A,#N/A,09-Aug-2003 19:17,12.9,87,89,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.88,124,2003,221,2100,0,0.014,#N/A,26,11.7,11.7,97,97,700,2.72,11.9,12.0,3.6,3.5,298,13.1,13,6,NW,#N/A,#N/A,09-Aug-2003 20:17,12.2,95,73.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.92,124,2003,221,2200,0,0.003,#N/A,9,11.6,11.6,93,93,700,1.72,11.8,12.0,2.5,2.4,272,18.9,13,2,W,#N/A,#N/A,09-Aug-2003 21:17,11.8,94,26.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
09-Aug-2003,8,221.96,124,2003,221,2300,0,-0.001,#N/A,4,11.4,11.5,93,92,699,2.27,11.7,11.8,2.8,2.7,175,14.5,13,0,S,#N/A,#N/A,09-Aug-2003 22:17,11.8,93,6.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.00,124,2003,221,2400,0,-0.002,#N/A,3,11.4,11.5,90,90,699,2.17,11.6,11.8,2.8,2.6,198,17.3,12,0,S,#N/A,#N/A,09-Aug-2003 23:17,12.2,89,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.04,124,2003,222,0100,0,-0.002,#N/A,3,11.4,11.7,88,87,699,2.09,11.7,12.0,2.7,2.5,199,18.8,12,0,S,#N/A,#N/A,10-Aug-2003 00:17,11.8,88,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.08,124,2003,222,0200,0,-0.002,#N/A,4,11.7,11.9,84,83,699,2.34,12.0,12.2,3.0,2.8,217,17.6,12,0,SW,#N/A,#N/A,10-Aug-2003 01:17,11.8,84,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.13,124,2003,222,0300,0,-0.002,#N/A,4,11.8,12.1,81,80,698,2.01,12.1,12.4,2.6,2.5,219,17.1,11,0,SW,#N/A,#N/A,10-Aug-2003 02:17,12.2,82,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.17,124,2003,222,0400,0,-0.001,#N/A,6,11.9,12.1,80,79,698,2.08,12.2,12.4,2.6,2.5,228,16.0,11,0,SW,#N/A,#N/A,10-Aug-2003 03:17,12.2,80,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.21,124,2003,222,0500,0,0.004,#N/A,15,11.5,11.6,83,82,698,2.58,11.8,11.9,3.2,3.2,233,12.3,11,2,SW,#N/A,#N/A,10-Aug-2003 04:17,11.4,85,3.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.25,124,2003,222,0600,0,0.015,#N/A,35,11.8,11.8,81,81,698,2.69,12.0,12.1,3.3,3.2,229,14.4,11,6,SW,#N/A,#N/A,10-Aug-2003 05:17,11.8,82,16.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.29,124,2003,222,0700,0,0.077,#N/A,169,12.0,11.9,82,82,698,2.83,12.2,12.2,3.5,3.4,227,15.7,11,28,SW,#N/A,#N/A,10-Aug-2003 06:17,11.8,83,79,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.33,124,2003,222,0800,0,0.183,#N/A,469,12.7,12.4,80,80,697,2.64,12.8,12.7,3.7,3.5,257,19.9,12,67,W,#N/A,#N/A,10-Aug-2003 07:17,12.6,82,306,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.38,124,2003,222,0900,0,0.178,#N/A,423,12.6,12.4,79,79,697,3.00,12.8,12.7,3.9,3.8,285,15.6,11,65,W,#N/A,#N/A,10-Aug-2003 08:17,12.9,77,469,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.42,124,2003,222,1000,0,0.202,#N/A,451,13.5,13.2,75,76,697,1.77,13.7,13.5,2.4,2.2,252,24.8,11,73,W,#N/A,#N/A,10-Aug-2003 09:17,13.3,78,471,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.46,124,2003,222,1100,0,0.228,#N/A,578,14.2,13.8,71,72,696,1.58,14.4,14.2,2.1,2.0,276,19.5,11,83,W,#N/A,#N/A,10-Aug-2003 10:17,13.7,74,534,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.50,124,2003,222,1200,0.254,0.422,#N/A,914,15.2,14.6,68,69,696,2.47,15.3,14.9,3.1,3.0,290,15.3,11,153,W,#N/A,#N/A,10-Aug-2003 11:17,15.2,68,734,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.54,124,2003,222,1300,0,0.128,#N/A,586,13.7,13.7,73,71,696,2.87,13.9,14.0,3.9,3.8,307,9.9,11,47,NW,#N/A,#N/A,10-Aug-2003 12:17,13.7,74,756.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.58,124,2003,222,1400,0,0.163,#N/A,258,13.8,13.6,74,74,696,2.73,14.1,14.0,3.6,3.5,300,13.2,12,59,NW,#N/A,#N/A,10-Aug-2003 13:17,13.3,79,311,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.63,124,2003,222,1500,0,0.121,#N/A,167,14.2,14.1,73,73,696,2.59,14.5,14.5,3.4,3.3,291,16.6,12,44,W,#N/A,#N/A,10-Aug-2003 14:17,14.5,75,411,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.67,124,2003,222,1600,0,0.089,#N/A,#N/A,13.2,13.7,80,77,696,2.31,13.4,14.0,3.5,3.5,328,6.5,12,33,NW,#N/A,#N/A,10-Aug-2003 15:17,13.7,79,253.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.71,124,2003,222,1700,0,0.113,#N/A,#N/A,13.5,13.9,81,77,696,1.23,13.7,14.3,1.9,1.9,354,15.7,12,41,N,#N/A,#N/A,10-Aug-2003 16:17,13.7,80,288.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.75,124,2003,222,1800,0,0.062,#N/A,165,14.4,14.3,78,77,695,0.84,14.7,14.6,1.1,0.6,69,57.3,13,23,E,#N/A,#N/A,10-Aug-2003 17:17,14.5,79,221,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.79,124,2003,222,1900,0,0.069,#N/A,174,14.4,14.2,78,78,695,1.13,14.7,14.7,1.8,1.7,270,17.8,13,26,W,#N/A,#N/A,10-Aug-2003 18:17,14.5,79,144,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.83,124,2003,222,2000,0,0.029,#N/A,86,13.4,13.6,86,85,695,1.00,13.6,13.9,1.6,1.4,308,23.9,13,11,NW,#N/A,#N/A,10-Aug-2003 19:17,13.7,86,171,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.88,124,2003,222,2100,0.762,0.003,#N/A,14,11.4,11.4,96,97,695,1.94,11.7,11.7,2.7,1.7,359,48.5,13,2,N,#N/A,#N/A,10-Aug-2003 20:17,11.4,97,56.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.92,124,2003,222,2200,1.778,0.007,#N/A,16,10.0,9.9,99,100,695,2.63,10.3,10.2,3.4,3.3,12,12.4,12,3,N,#N/A,#N/A,10-Aug-2003 21:17,10.2,98,11.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
10-Aug-2003,8,222.96,124,2003,222,2300,0.508,0,#N/A,3,9.3,9.1,99,100,694,1.67,9.6,9.5,2.1,2.0,6,15.8,12,1,N,#N/A,#N/A,10-Aug-2003 22:17,9.0,99,11.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.00,124,2003,222,2400,2.286,-0.002,#N/A,0,9.3,9.2,99,100,694,0.92,9.6,9.6,1.3,1.2,297,26.7,12,0,NW,#N/A,#N/A,10-Aug-2003 23:17,9.4,99,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.04,124,2003,223,0100,1.016,-0.002,#N/A,1,6.4,6.0,99,100,695,4.23,6.6,6.3,5.3,5.1,6,13.4,9,0,N,#N/A,#N/A,11-Aug-2003 00:17,6.6,98,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.08,124,2003,223,0200,1.016,-0.002,#N/A,1,4.4,4.1,99,100,695,3.95,4.8,4.5,4.8,4.8,4,6.3,8,0,N,#N/A,#N/A,11-Aug-2003 01:17,4.6,98,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.13,124,2003,223,0300,2.794,-0.002,#N/A,1,3.9,3.7,99,100,695,1.88,4.2,4.1,2.3,1.8,15,37.7,8,0,N,#N/A,#N/A,11-Aug-2003 02:17,3.7,98,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.17,124,2003,223,0400,1.016,-0.002,#N/A,1,3.8,3.7,98,100,695,0.74,4.1,4.0,0.9,0.3,114,66.2,8,0,SE,#N/A,#N/A,11-Aug-2003 03:17,3.7,98,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.21,124,2003,223,0500,1.016,0.002,#N/A,7,3.8,3.7,99,100,695,1.77,4.0,3.9,2.1,2.1,29,9.3,8,1,NE,#N/A,#N/A,11-Aug-2003 04:17,3.7,98,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.25,124,2003,223,0600,0.508,0.011,#N/A,27,3.0,2.8,99,100,694,2.17,3.3,3.1,2.6,2.6,14,10.7,7,5,N,#N/A,#N/A,11-Aug-2003 05:17,2.9,98,11.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.29,124,2003,223,0700,1.016,0.019,#N/A,44,3.2,2.9,99,100,694,2.90,3.3,3.2,3.5,3.4,359,8.1,8,8,N,#N/A,#N/A,11-Aug-2003 06:17,3.3,98,33.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.33,124,2003,223,0800,0.508,0.054,#N/A,110,2.7,2.3,99,100,694,3.63,2.8,2.5,4.4,4.4,8,5.7,7,20,N,#N/A,#N/A,11-Aug-2003 07:17,2.9,98,69,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.38,124,2003,223,0900,0.508,0.065,#N/A,128,2.8,2.4,99,100,693,3.12,2.9,2.6,3.8,3.7,5,11.8,7,24,N,#N/A,#N/A,11-Aug-2003 08:17,2.5,99,149,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.42,124,2003,223,1000,1.524,0.092,#N/A,193,3.2,2.9,98,98,693,2.56,3.4,3.1,3.2,3.1,21,13.9,7,34,N,#N/A,#N/A,11-Aug-2003 09:17,2.9,97,166,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.46,124,2003,223,1100,1.016,0.099,#N/A,194,3.4,3.0,97,97,693,2.65,3.5,3.2,3.3,3.3,27,12.1,7,36,NE,#N/A,#N/A,11-Aug-2003 10:17,3.3,96,239,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.50,124,2003,223,1200,1.016,0.106,#N/A,201,3.1,2.7,96,97,693,3.26,3.3,2.9,4.2,4.1,43,10.1,7,39,NE,#N/A,#N/A,11-Aug-2003 11:17,2.9,95,244,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.54,124,2003,223,1300,1.016,0.141,#N/A,235,3.0,2.5,95,96,693,3.54,3.2,2.7,4.5,4.4,42,8.9,7,51,NE,#N/A,#N/A,11-Aug-2003 12:17,2.5,95,236,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.58,124,2003,223,1400,1.524,0.111,#N/A,198,2.7,2.3,96,97,693,3.85,2.9,2.4,5.0,4.9,36,9.1,7,41,NE,#N/A,#N/A,11-Aug-2003 13:17,2.5,95,336,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.63,124,2003,223,1500,2.286,0.072,#N/A,163,2.0,1.6,96,98,693,3.75,2.1,1.7,4.7,4.7,40,9.3,7,27,NE,#N/A,#N/A,11-Aug-2003 14:17,1.6,96,249,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.67,124,2003,223,1600,2.032,0.079,#N/A,168,1.8,1.3,96,98,693,3.45,1.9,1.5,4.4,4.4,25,7.8,7,29,NE,#N/A,#N/A,11-Aug-2003 15:17,1.6,96,174,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.71,124,2003,223,1700,1.27,0.086,#N/A,188,1.7,1.2,96,98,693,2.91,1.8,1.4,3.7,3.7,31,10.5,7,32,NE,#N/A,#N/A,11-Aug-2003 16:17,1.6,95,196,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.75,124,2003,223,1800,1.524,0.06,#N/A,135,1.8,1.5,95,97,693,2.70,2.0,1.6,3.4,3.3,40,11.9,7,22,NE,#N/A,#N/A,11-Aug-2003 17:17,1.6,94,189,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.79,124,2003,223,1900,0.508,0.059,#N/A,132,1.6,1.2,96,97,693,3.22,1.7,1.3,4.0,4.0,41,6.7,7,22,NE,#N/A,#N/A,11-Aug-2003 18:17,1.6,95,144,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.83,124,2003,223,2000,0.508,0.033,#N/A,76,1.3,1.0,96,98,692,2.72,1.4,1.1,3.4,3.3,21,12.5,6,13,N,#N/A,#N/A,11-Aug-2003 19:17,1.2,96,124,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.88,124,2003,223,2100,0.508,0.016,#N/A,40,1.1,0.8,96,98,692,2.82,1.2,0.9,3.5,3.5,42,8.8,6,6,NE,#N/A,#N/A,11-Aug-2003 20:17,1.2,95,66.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.92,124,2003,223,2200,0,0.007,#N/A,17,0.8,0.6,97,99,692,2.49,1.0,0.7,3.2,3.1,45,15.3,6,3,NE,#N/A,#N/A,11-Aug-2003 21:17,0.7,97,33.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
11-Aug-2003,8,223.96,124,2003,223,2300,0,0,#N/A,3,0.7,0.6,97,98,692,2.52,0.8,0.7,3.3,3.2,66,13.2,6,1,NE,#N/A,#N/A,11-Aug-2003 22:17,0.7,96,11.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.00,124,2003,223,2400,0,-0.002,#N/A,1,1.1,0.9,96,97,691,2.28,1.2,1.1,3.0,2.5,71,33.0,6,0,E,#N/A,#N/A,11-Aug-2003 23:17,1.2,95,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.04,124,2003,224,0100,0.508,-0.002,#N/A,1,1.4,1.3,95,96,691,1.48,1.4,1.4,1.8,1.7,132,18.4,6,0,SE,#N/A,#N/A,12-Aug-2003 00:17,1.2,95,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.08,124,2003,224,0200,0,-0.002,#N/A,1,1.1,1.0,96,97,690,1.34,1.1,1.1,1.7,1.7,105,14.8,6,0,E,#N/A,#N/A,12-Aug-2003 01:17,1.2,97,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.13,124,2003,224,0300,0,-0.002,#N/A,1,1.1,1.0,96,97,690,1.09,1.1,1.0,1.4,1.3,103,26.3,6,0,E,#N/A,#N/A,12-Aug-2003 02:17,0.7,96,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.17,124,2003,224,0400,0.254,0,#N/A,3,1.3,1.3,96,97,689,0.56,1.3,1.3,0.6,0.3,196,61.3,6,1,S,#N/A,#N/A,12-Aug-2003 03:17,1.2,96,1.3,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.21,124,2003,224,0500,0,0.004,#N/A,11,1.4,1.4,96,97,689,0.66,1.4,1.4,0.8,0.7,247,32.5,7,2,SW,#N/A,#N/A,12-Aug-2003 04:17,1.2,97,3.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.25,124,2003,224,0600,0,0.013,#N/A,31,1.3,1.2,97,98,688,1.72,1.3,1.3,2.1,2.0,331,11.0,7,5,NW,#N/A,#N/A,12-Aug-2003 05:17,1.6,97,13.8,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.29,124,2003,224,0700,0.508,0.028,#N/A,56,1.2,1.0,96,98,688,1.58,1.2,1.1,1.9,1.8,311,20.4,6,11,NW,#N/A,#N/A,12-Aug-2003 06:17,1.2,96,49,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.33,124,2003,224,0800,1.016,0.04,#N/A,75,1.2,0.9,98,99,687,2.35,1.2,1.0,2.8,2.8,342,11.2,6,15,N,#N/A,#N/A,12-Aug-2003 07:17,1.2,97,74,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.38,124,2003,224,0900,1.016,0.051,#N/A,101,1.0,0.7,98,100,687,2.62,1.0,0.7,3.1,3.1,345,9.0,6,19,N,#N/A,#N/A,12-Aug-2003 08:17,0.7,98,101,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.42,124,2003,224,1000,1.524,0.057,#N/A,145,0.8,0.5,99,100,687,2.40,0.8,0.5,2.9,2.8,330,11.7,6,21,NW,#N/A,#N/A,12-Aug-2003 09:17,0.7,98,126,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.46,124,2003,224,1100,0.254,0.09,#N/A,193,1.0,0.7,99,100,687,2.24,1.0,0.8,2.7,2.6,1,17.6,6,33,N,#N/A,#N/A,12-Aug-2003 10:17,0.7,97,166,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.50,124,2003,224,1200,3.302,0.111,#N/A,230,0.9,0.5,98,99,687,2.40,0.9,0.6,2.8,2.8,6,9.2,6,41,N,#N/A,#N/A,12-Aug-2003 11:17,0.7,97,221,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.54,124,2003,224,1300,1.524,0.11,#N/A,217,1.0,0.5,98,99,686,2.57,1.0,0.6,3.1,3.0,357,10.4,6,40,N,#N/A,#N/A,12-Aug-2003 12:17,0.7,97,271,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.58,124,2003,224,1400,1.016,0.104,#N/A,212,0.7,0.3,98,100,686,2.63,0.7,0.4,3.2,3.0,3,17.3,6,38,N,#N/A,#N/A,12-Aug-2003 13:17,0.7,97,254,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.63,124,2003,224,1500,1.27,0.094,#N/A,191,0.4,0.0,99,99,686,2.90,0.4,0.0,3.4,3.4,9,6.7,6,35,N,#N/A,#N/A,12-Aug-2003 14:17,0.3,97,234,Qunatum is estimated fromTussock quantum. See 2002dltuh.
12-Aug-2003,8,224.67,124,2003,224,1600,1.27,0.119,#N/A,245,0.3,-0.1,98,99,686,2.60,0.4,0.0,3.1,3.0,5,10.8,6,44,N,#N/A,#N/A,12-Aug-2003 15:17,0.3,97,231,Qunatum is estimated fromTussock quantum. See 2002dltuh.
