"date","fit","se.pred","Flow"
1992-08-09,15.6461588674337,3.63065953335745,5e-04
1992-08-10,15.1,3.50392447233853,0.00025
1992-08-11,14.6397488549611,3.39712412462173,0.00022
1992-08-12,13.3628451523089,3.10082120193679,9e-05
1992-08-13,12.6966096023666,2.94622258950072,7e-05
1992-08-14,11.5470224856496,2.67946322318615,4e-05
1992-08-15,11.2572512256767,2.61222238813982,4e-05
1992-08-16,12.7571871429287,2.96027948531857,0.00018
1992-08-17,12.9,2.99341892007729,0.00055
1992-08-18,13.4658270798552,3.12471795002539,0.00046
1992-08-19,14.1025000641051,3.27245662885918,6e-04
1992-08-20,14.3311380399766,3.32551160892289,0.00021
1992-08-21,13.8859473598537,3.22220601164213,8e-05
1992-08-22,13.3423806968044,3.09607246640995,4e-05
1992-08-23,10.9392684507718,2.53843512808874,1e-05
1992-08-24,17.2930260950083,4.01281174404558,0.00131830096823364
1992-08-25,11.9354973391038,2.76960802755082,1e-05
1992-08-26,19.0099856497101,4.41122873753799,0.00105095321943101
1992-08-27,15.9011193979054,3.68982260899984,3e-05
1992-08-28,19.1946585852531,4.45408171887757,0.00371
1992-08-29,20.5203370440808,4.76170272512515,0.00281
1992-08-30,22.1735983165554,5.14533866100548,0.00165
1992-08-31,23.6,5.47633228789333,0.00099
1992-09-01,24.3545699429987,5.65142871765256,0.00058
1992-09-02,24.7864566804066,5.75164716192287,0.00035
1992-09-03,25.5586798800992,5.93083999420835,0.00077
1992-09-04,26.2116952905801,6.08237090000956,0.00049
1992-09-05,26.3700143478428,6.11910851717382,0.00025
1992-09-06,26.8135408946197,6.22202795567601,0.00169
1992-09-07,24.5818937065781,5.70417873741083,0.00617
1992-09-08,25.5,5.9172234466644,0.00554
1992-09-09,25.7680842729872,5.97943186022525,0.00339
1992-09-10,24.2839426704997,5.63503980185628,0.0042
1992-09-11,24.3209570035952,5.64362890301923,0.00263
1992-09-12,24.1117661702273,5.59508659305721,0.00161
1992-09-13,23.5166938387441,5.45700126159393,0.00113
1992-09-14,22.8,5.29069390525288,0.00076
1992-09-15,23.6250095860207,5.48213571176757,0.00064
1992-09-16,24.44657463385,5.67277822015877,0.00062
1992-09-17,25.2865117727345,5.86768393513648,0.00066
1992-09-18,22.3550684264193,5.1874484331214,0.00719
1992-09-19,23.3745818517554,5.42402446232092,0.00659
1992-09-20,25.5701105108061,5.93349244895458,0.00394
1992-09-21,26.7,6.19568102062508,0.00355
1992-09-22,12.7086983828567,2.94902776657357,0.1499
1992-09-23,18.2079112120724,4.22510898583758,0.028
1992-09-24,19.8046521566005,4.59562949388506,0.0137
1992-09-25,20.0724437910058,4.65777000125462,0.00938
1992-09-26,19.8219534702038,4.59964422872866,0.00745
1992-09-27,18.0490597155478,4.18824781721904,0.01071
1992-09-28,15.7,3.64315325931887,0.01931
1992-09-29,17.0719649610049,3.96151495481927,0.00778
1992-09-30,16.5647452302863,3.84381564175187,0.00631
1992-10-01,15.9201375415432,3.69423573078203,0.00546
1992-10-02,15.2336699945303,3.53494232432873,0.00487
1992-10-03,14.6010670374566,3.38814808707282,0.00424
1992-10-04,13.9872727915412,3.24571837321564,0.00367
1992-10-05,13.5,3.13264770705763,0.00286
1992-10-06,13.7265811408827,3.1852254027205,0.00244
1992-10-07,13.8712346383468,3.21879195436113,0.00224
1992-10-08,13.9753993475429,3.24296316454036,0.00214
1992-10-09,14.0710029545453,3.2651477882635,0.00206
1992-10-10,14.1576718327174,3.28525912622493,0.002
1992-10-11,14.2351144703441,3.30322953372046,0.00196
1992-10-12,14.3075282454688,3.32003300383927,0.00193
1992-10-13,14.3,3.31828608969808,0.00208
1992-10-14,13.989843264311,3.24631484622514,0.0024
1992-10-15,13.8874233189246,3.22254850496057,0.00223
1992-10-16,11.6123918046163,2.69463204149526,0.0106
1992-10-17,11.2139035630916,2.60216365067291,0.0123
1992-10-18,11.5788382429292,2.68684600534099,0.00907
1992-10-19,11.9,2.76137094177672,0.00668
1992-10-20,11.8624530521934,2.75265824844684,0.00542
1992-10-21,11.5830707490505,2.68782814982957,0.00523
1992-10-22,11.2553039893258,2.61177053588133,0.00527
1992-10-23,10.7181443329355,2.48712372359135,0.00632
1992-10-24,9.85899073380491,2.28775886786343,0.00966
1992-10-25,9.92437550744768,2.30293127239888,0.00748
1992-10-26,9.9,2.29727498517559,0.00608
1992-10-27,9.72297393308068,2.25619644424046,0.00547
1992-10-28,9.55817991738579,2.21795632606243,0.00485
1992-10-29,9.39334312020592,2.17970628052731,0.00428
1992-10-30,9.22986342280435,2.14177114725208,0.00375
1992-10-31,9.03844325093236,2.09735248336324,0.00338
1992-11-01,8.85225250074261,2.05414729620344,0.00302
1992-11-02,7.9,1.83317902857446,0.00678
1992-11-03,6.35770853628581,1.47529341246937,0.0239
1992-11-04,6.42410825622259,1.49070133324042,0.0202
1992-11-05,6.58110738658737,1.52713266403651,0.0156
1992-11-06,6.82082456771532,1.58275855128117,0.0109
1992-11-07,7.02583488466448,1.63033078085998,0.00759
1992-11-08,7.12170954650556,1.65257830231045,0.00574
1992-11-09,7.1,1.64754064593401,0.0049
1992-11-10,6.91934603299841,1.60562025811931,0.0067
1992-11-11,6.1527843281741,1.4277411642722,0.0161
1992-11-12,5.35548966276675,1.2427305490546,0.0355
1992-11-13,4.40088700213295,1.02121693157418,0.0865
1992-11-14,5.91812033634498,1.37328785938831,0.0238
1992-11-15,6.58235438326437,1.52742202709436,0.0137
1992-11-16,7,1.62433584810395,0.00976
1992-11-17,7.09935489311968,1.64739095018665,0.00864
1992-11-18,7.22925059687808,1.67753298563371,0.00737
1992-11-19,7.37857213483832,1.71218274663412,0.0061
1992-11-20,7.50268861447926,1.74098372480858,0.00514
1992-11-21,7.35568994722158,1.70687298125856,0.00597
1992-11-22,6.90302856453227,1.60183382255076,0.00955
1992-11-23,6.2,1.4386974654635,0.0185
1992-11-24,6.2458628294991,1.44933984232791,0.0158
1992-11-25,6.27640217659856,1.45642643608096,0.0136
1992-11-26,5.90842367040669,1.37103776766108,0.0174
1992-11-27,5.59966322085327,1.29939052956303,0.0211
1992-11-28,5.85839090743021,1.35942776616359,0.0145
1992-11-29,6.03083790231662,1.39944374269099,0.0106
1992-11-30,6.1,1.41549266763345,0.00852
1992-12-01,6.05899774465189,1.40597817717415,0.00754
1992-12-02,6.03102719629737,1.39948766797653,0.00652
1992-12-03,5.97036415942158,1.38541093291193,0.00586
1992-12-04,5.96168219055412,1.38339629958857,0.00484
1992-12-05,5.8805443435691,1.36456842623203,0.00444
1992-12-06,5.82301015362906,1.35121773377329,0.0039
1992-12-07,5.7,1.32267347631322,0.00385
1992-12-08,5.81350647010192,1.3490124232244,0.00318
1992-12-09,5.93166740541096,1.37643142937697,0.00255
1992-12-10,5.95092600332928,1.38090034808882,0.00253
1992-12-11,5.92477041673817,1.37483099709909,0.00278
1992-12-12,5.92155961195525,1.37408593634049,0.0029
1992-12-13,5.94690350549449,1.37996693559854,0.00285
1992-12-14,6,1.39228786980339,0.00264
1992-12-15,6.06486776276697,1.40734030301035,0.0025
1992-12-16,5.93988066259841,1.37833729910258,0.00351
1992-12-17,5.89133205517155,1.36707169289987,0.00412
