datetime,Measured,Modelled
2007-05-14,-0.00613970681473018,0.0086477527105473
2007-05-29,-0.000745913539247515,0.0246535596809807
2007-06-11,0.00635184590446748,0.0640377017577755
2007-06-25,0.126370928331945,0.133224099814925
2007-07-09,0.14999430158232,0.079530791474233
2007-07-23,0.120133099776515,0.130919127241504
2007-08-06,-0.0306039062927347,0.132741584038834
2007-08-20,-0.137274975199527,0.0987177896827656
2007-09-04,0.0728022363033452,0.0912781271643586
2007-10-01,-0.130345521175385,0.207746886953791
2008-04-14,0.412878541599239,0.018459336552203
2008-04-28,0.175804478286177,0.0735801675797508
2008-05-12,0.072946157990464,0.0332854768850014
2008-05-28,0.017173988168591,0.0196061221995751
2008-06-09,0.0118238981739418,0.0220114571141249
2008-06-23,0.443830254811914,0.1544720360273
2008-07-07,0.769646568220303,0.168971810544905
2008-07-21,0.26288430079208,0.253729196972274
2008-08-04,-0.00254034952197873,0.164046608284911
2008-08-18,-0.0148827113226514,0.290835497958783
2008-09-05,-0.176960954969587,0.133926754494485
2008-09-29,-0.0828128789336993,0.147142403459369
2009-04-15,-0.00188149151554676,0.0792832181985504
2009-04-27,0.0966662792000699,0.0912092139716633
2009-05-11,0.0727194783264979,0.0428413237580151
2009-05-28,0.0199675175476563,0.0173697693878932
2009-06-09,-0.0172399490481909,0.0177157240074992
2009-06-23,0.0424839640199295,0.0349835955935717
2009-07-06,0.491455706221807,0.108906943372836
2009-07-20,1.33017812287277,0.512096819636233
2009-08-05,0.370327695129479,0.254396727631783
2009-08-19,0.359285083139467,0.202866520069795
2009-09-02,0.134262412109689,0.252226927035211
2009-09-30,-0.245627273432322,0.0783380506017862
2010-04-13,0.18773756652467,0.432847465965748
2010-04-26,0.191516875819437,0.200281875505643
2010-05-10,-0.0406924101117861,0.0568038434120929
2010-05-24,0.000314055415097837,0.0250358088682007
2010-06-07,0.172820310338179,0.136819236521532
2010-06-21,0.107642087375429,0.129134537257049
2010-07-05,0.120587355932797,0.31155756790935
2010-07-19,0.158802114673267,0.325316682453991
2010-08-03,-0.0568764255286252,0.179297695736664
2010-08-16,-0.191214522429853,0.299405864764978
2010-08-30,-0.141468362619139,0.256027619443018
2010-10-05,-0.24200576931771,0.167405573199991
2011-04-18,0.0779722616557627,0.274733948046569
2011-05-02,0.0117063444197829,0.185720054756124
2011-05-17,-0.0662002506779796,0.0726792457438037
2011-05-31,-0.0594516515933329,0.0147167677484311
2011-06-13,0.025798052086658,0.034613792038514
2011-06-27,0.0176889837198546,0.0491376582810148
2011-07-11,0.193426376174912,0.132981999701596
2011-07-25,0.169643223291349,0.180198756237577
2011-08-04,0.0328506421550313,0.0962892607766006
2011-08-22,0.0823653909334927,0.181235255020757
2011-09-12,0.299128921340201,0.175087525452174
2011-10-03,-0.108234300642549,0.261751925439219
2012-04-17,-0.0204555114737157,0.020601898674457
2012-05-01,-0.034919711302561,0.0291426160190831
2012-05-14,0.00240930568281838,0.0541632110389289
2012-05-29,-0.0177184208684534,0.0424043963603348
2012-06-11,0.117015187005868,0.120961952982473
2012-06-25,0.219750509748317,0.243957865990956
2012-07-10,0.0889840326052173,0.135568037955645
2012-07-23,-0.0126902250498523,0.16652940122831
2012-08-06,-0.0294174033055481,0.185886873861988
2012-08-20,-0.0684073151054212,0.214715245317717
2012-09-04,-0.0344982546953791,0.163868904418727
2012-10-01,0.0471480851729343,0.33096073689314
2013-04-29,0.301232688453135,0.200088575770371
2013-05-14,0.162234661797875,0.180944063830366
2013-05-28,0.0238036757074309,0.0341753403208711
2013-06-10,0.0212265557893877,0.0388777301992501
2013-06-24,0.224921528024451,0.233187848528619
2013-07-08,-0.198792913496315,0.333836267758507
2013-07-22,0.140699669020344,0.445619929412852
2013-08-05,-0.125996732646096,0.207033353944458
2013-08-21,0.0527974594732607,0.191210441733539
2013-09-04,-0.118787316429886,0.212586150184526
2013-09-30,-0.0892778087252434,0.179175088537326
2014-04-29,-0.0232478725707553,0.197163816931021
2014-05-14,0.344729436868338,0.48769369043809
2014-05-28,0.539529189550818,0.334577825216171
2014-06-09,0.0307905253327031,0.155519101552805
2014-06-23,0.198108483789339,0.233847350386127
2014-07-07,0.160177466368687,0.268559794441635
2014-07-21,0.211488216258541,0.206650675744896
2014-08-04,0.314847758962937,0.219940990706174
2014-08-20,0.0997459628534201,0.194391424758447
2014-09-02,-0.0136838874599241,0.189791466967966
2014-09-28,0.154807137821878,0.113587199247021
