site_name,sampledate,doc
HARP INFLOW #4,10/13/1992 0:00,7
HARP INFLOW #4,10/19/1992 0:00,9.5
HARP INFLOW #4,10/26/1992 0:00,9
HARP INFLOW #4,11/2/1992 0:00,7.3
HARP INFLOW #4,11/9/1992 0:00,8.1
HARP INFLOW #4,11/16/1992 0:00,7.7
HARP INFLOW #4,11/23/1992 0:00,5.8
HARP INFLOW #4,11/30/1992 0:00,5.6
HARP INFLOW #4,12/7/1992 0:00,4.7
HARP INFLOW #4,12/14/1992 0:00,4.5
HARP INFLOW #4,12/21/1992 0:00,4.6
HARP INFLOW #4,1/11/1993 0:00,5.6
HARP INFLOW #4,1/18/1993 0:00,6.2
HARP INFLOW #4,1/25/1993 0:00,6.5
HARP INFLOW #4,2/1/1993 0:00,6.6
HARP INFLOW #4,2/8/1993 0:00,6.2
HARP INFLOW #4,2/15/1993 0:00,7.2
HARP INFLOW #4,2/22/1993 0:00,7.4
HARP INFLOW #4,3/1/1993 0:00,7.5
HARP INFLOW #4,3/8/1993 0:00,6.5
HARP INFLOW #4,3/15/1993 0:00,4.3
HARP INFLOW #4,3/22/1993 0:00,4.9
HARP INFLOW #4,3/29/1993 0:00,6.4
HARP INFLOW #4,4/5/1993 0:00,5.5
HARP INFLOW #4,4/13/1993 0:00,5.5
HARP INFLOW #4,4/19/1993 0:00,4.3
HARP INFLOW #4,4/26/1993 0:00,4.2
HARP INFLOW #4,5/3/1993 0:00,4.4
HARP INFLOW #4,5/10/1993 0:00,4.7
HARP INFLOW #4,5/17/1993 0:00,4.6
HARP INFLOW #4,5/25/1993 0:00,5.7
HARP INFLOW #4,5/31/1993 0:00,6.5
HARP INFLOW #4,6/7/1993 0:00,5.4
HARP INFLOW #4,6/14/1993 0:00,6
HARP INFLOW #4,6/21/1993 0:00,7.4
HARP INFLOW #4,6/28/1993 0:00,8.1
HARP INFLOW #4,7/5/1993 0:00,7.7
HARP INFLOW #4,7/12/1993 0:00,8.7
HARP INFLOW #4,7/19/1993 0:00,6.9
HARP INFLOW #4,7/26/1993 0:00,8.2
HARP INFLOW #4,8/3/1993 0:00,8.2
HARP INFLOW #4,8/9/1993 0:00,6.5
HARP INFLOW #4,8/16/1993 0:00,6.6
HARP INFLOW #4,8/23/1993 0:00,5.8
HARP INFLOW #4,8/30/1993 0:00,6.6
HARP INFLOW #4,9/7/1993 0:00,7.3
HARP INFLOW #4,9/13/1993 0:00,7.1
HARP INFLOW #4,9/20/1993 0:00,7
HARP INFLOW #4,9/27/1993 0:00,7.7
HARP INFLOW #4,10/4/1993 0:00,9.6
HARP INFLOW #4,10/12/1993 0:00,8
HARP INFLOW #4,10/18/1993 0:00,10.6
HARP INFLOW #4,10/25/1993 0:00,8.8
HARP INFLOW #4,11/1/1993 0:00,6.7
HARP INFLOW #4,11/8/1993 0:00,7.5
HARP INFLOW #4,11/15/1993 0:00,7.5
HARP INFLOW #4,11/22/1993 0:00,6.5
HARP INFLOW #4,11/29/1993 0:00,7.3
HARP INFLOW #4,12/6/1993 0:00,5.1
HARP INFLOW #4,12/13/1993 0:00,4.9
HARP INFLOW #4,12/20/1993 0:00,4.9
HARP INFLOW #4,1/4/1994 0:00,4
HARP INFLOW #4,1/10/1994 0:00,4
HARP INFLOW #4,1/17/1994 0:00,5.6
HARP INFLOW #4,1/24/1994 0:00,5
HARP INFLOW #4,1/31/1994 0:00,5.3
HARP INFLOW #4,2/7/1994 0:00,4.5
HARP INFLOW #4,2/14/1994 0:00,3.9
HARP INFLOW #4,2/21/1994 0:00,4.5
HARP INFLOW #4,2/28/1994 0:00,4.4
HARP INFLOW #4,3/7/1994 0:00,3.7
HARP INFLOW #4,3/14/1994 0:00,3.9
HARP INFLOW #4,3/21/1994 0:00,3.7
HARP INFLOW #4,3/28/1994 0:00,4.5
HARP INFLOW #4,4/4/1994 0:00,4.3
HARP INFLOW #4,4/11/1994 0:00,3.9
HARP INFLOW #4,4/18/1994 0:00,4.6
HARP INFLOW #4,4/25/1994 0:00,4.5
HARP INFLOW #4,5/2/1994 0:00,4.6
HARP INFLOW #4,5/9/1994 0:00,4.9
HARP INFLOW #4,5/16/1994 0:00,5.6
HARP INFLOW #4,5/24/1994 0:00,4.9
HARP INFLOW #4,5/30/1994 0:00,5.3
HARP INFLOW #4,6/6/1994 0:00,4.9
HARP INFLOW #4,6/13/1994 0:00,5.1
HARP INFLOW #4,6/20/1994 0:00,6.4
HARP INFLOW #4,6/27/1994 0:00,7
HARP INFLOW #4,7/4/1994 0:00,6.8
HARP INFLOW #4,7/11/1994 0:00,7.4
HARP INFLOW #4,7/18/1994 0:00,6.7
HARP INFLOW #4,7/25/1994 0:00,8.7
HARP INFLOW #4,8/2/1994 0:00,7.3
HARP INFLOW #4,8/8/1994 0:00,6.9
HARP INFLOW #4,8/15/1994 0:00,6.2
HARP INFLOW #4,8/22/1994 0:00,7.4
HARP INFLOW #4,8/29/1994 0:00,8.3
HARP INFLOW #4,9/6/1994 0:00,6.1
HARP INFLOW #4,9/13/1994 0:00,5.8
HARP INFLOW #4,9/19/1994 0:00,6.6
HARP INFLOW #4,9/26/1994 0:00,10
HARP INFLOW #4,10/4/1994 0:00,6.7
HARP INFLOW #4,10/11/1994 0:00,6.7
HARP INFLOW #4,10/17/1994 0:00,5.8
HARP INFLOW #4,10/25/1994 0:00,8.8
HARP INFLOW #4,10/31/1994 0:00,8.1
HARP INFLOW #4,11/8/1994 0:00,9.3
HARP INFLOW #4,11/14/1994 0:00,7
HARP INFLOW #4,11/21/1994 0:00,6.2
HARP INFLOW #4,11/28/1994 0:00,6.6
HARP INFLOW #4,12/5/1994 0:00,6.3
HARP INFLOW #4,12/12/1994 0:00,5.6
HARP INFLOW #4,12/19/1994 0:00,5.2
HARP INFLOW #4,1/3/1995 0:00,5.4
HARP INFLOW #4,1/9/1995 0:00,5.4
HARP INFLOW #4,1/18/1995 0:00,5.3
HARP INFLOW #4,1/23/1995 0:00,5.5
HARP INFLOW #4,1/30/1995 0:00,4.7
HARP INFLOW #4,2/7/1995 0:00,4.3
HARP INFLOW #4,2/13/1995 0:00,4.4
HARP INFLOW #4,2/13/1995 0:00,4.4
HARP INFLOW #4,2/20/1995 0:00,4.4
HARP INFLOW #4,2/28/1995 0:00,3.9
HARP INFLOW #4,3/6/1995 0:00,4
HARP INFLOW #4,3/13/1995 0:00,5
HARP INFLOW #4,3/20/1995 0:00,4.1
HARP INFLOW #4,3/27/1995 0:00,3.8
HARP INFLOW #4,4/3/1995 0:00,4
HARP INFLOW #4,4/10/1995 0:00,3.4
HARP INFLOW #4,4/18/1995 0:00,3.2
HARP INFLOW #4,4/24/1995 0:00,4
HARP INFLOW #4,5/1/1995 0:00,3.6
HARP INFLOW #4,5/8/1995 0:00,3.8
HARP INFLOW #4,5/15/1995 0:00,4.6
HARP INFLOW #4,5/23/1995 0:00,4.9
HARP INFLOW #4,6/5/1995 0:00,5.2
HARP INFLOW #4,6/12/1995 0:00,4.7
HARP INFLOW #4,6/19/1995 0:00,5.4
HARP INFLOW #4,6/26/1995 0:00,9.3
HARP INFLOW #4,7/4/1995 0:00,7.3
HARP INFLOW #4,7/10/1995 0:00,8.2
HARP INFLOW #4,7/17/1995 0:00,9.1
HARP INFLOW #4,7/24/1995 0:00,8.7
HARP INFLOW #4,7/31/1995 0:00,8.7
HARP INFLOW #4,8/8/1995 0:00,10.3
HARP INFLOW #4,8/14/1995 0:00,7.8
HARP INFLOW #4,8/21/1995 0:00,7.6
HARP INFLOW #4,8/28/1995 0:00,6.5
HARP INFLOW #4,9/5/1995 0:00,7.5
HARP INFLOW #4,9/11/1995 0:00,5.1
HARP INFLOW #4,9/18/1995 0:00,8.3
HARP INFLOW #4,9/25/1995 0:00,7.3
HARP INFLOW #4,10/2/1995 0:00,7
HARP INFLOW #4,10/10/1995 0:00,6.8
HARP INFLOW #4,10/16/1995 0:00,9.3
HARP INFLOW #4,10/23/1995 0:00,8.8
HARP INFLOW #4,12/4/1995 0:00,4.6
HARP INFLOW #4,12/12/1995 0:00,4.6
HARP INFLOW #4,1/3/1996 0:00,4.4
HARP INFLOW #4,1/10/1996 0:00,4.7
HARP INFLOW #4,1/18/1996 0:00,5.7
HARP INFLOW #4,1/31/1996 0:00,5.8
HARP INFLOW #4,2/15/1996 0:00,4.3
HARP INFLOW #4,4/11/1996 0:00,3.9
HARP INFLOW #4,4/18/1996 0:00,4
HARP INFLOW #4,4/24/1996 0:00,3.8
HARP INFLOW #4,5/1/1996 0:00,3.8
HARP INFLOW #4,5/8/1996 0:00,3.3
HARP INFLOW #4,5/15/1996 0:00,3.6
HARP INFLOW #4,5/22/1996 0:00,4.3
HARP INFLOW #4,5/29/1996 0:00,4.1
HARP INFLOW #4,6/6/1996 0:00,5.3
HARP INFLOW #4,6/11/1996 0:00,5.3
HARP INFLOW #4,6/27/1996 0:00,5.1
HARP INFLOW #4,7/2/1996 0:00,5.8
HARP INFLOW #4,7/8/1996 0:00,6.3
HARP INFLOW #4,7/15/1996 0:00,10.1
HARP INFLOW #4,7/22/1996 0:00,7
HARP INFLOW #4,7/29/1996 0:00,6.3
HARP INFLOW #4,8/6/1996 0:00,6.1
HARP INFLOW #4,8/12/1996 0:00,6.1
HARP INFLOW #4,8/19/1996 0:00,5.9
HARP INFLOW #4,8/26/1996 0:00,6.6
HARP INFLOW #4,9/3/1996 0:00,6.1
HARP INFLOW #4,9/9/1996 0:00,6.6
HARP INFLOW #4,9/16/1996 0:00,7.8
HARP INFLOW #4,9/23/1996 0:00,5.8
HARP INFLOW #4,9/30/1996 0:00,8.6
HARP INFLOW #4,10/7/1996 0:00,6.1
HARP INFLOW #4,10/15/1996 0:00,5.6
HARP INFLOW #4,10/21/1996 0:00,6.9
HARP INFLOW #4,10/28/1996 0:00,6.8
HARP INFLOW #4,11/4/1996 0:00,7.3
HARP INFLOW #4,11/12/1996 0:00,7.5
HARP INFLOW #4,11/18/1996 0:00,6.5
HARP INFLOW #4,11/25/1996 0:00,5.4
HARP INFLOW #4,12/2/1996 0:00,6.1
HARP INFLOW #4,12/9/1996 0:00,5.2
HARP INFLOW #4,12/17/1996 0:00,5.5
HARP INFLOW #4,1/6/1997 0:00,5.8
HARP INFLOW #4,1/13/1997 0:00,4.1
HARP INFLOW #4,1/23/1997 0:00,5.8
HARP INFLOW #4,1/28/1997 0:00,4.4
HARP INFLOW #4,2/4/1997 0:00,4.2
HARP INFLOW #4,2/10/1997 0:00,3.8
HARP INFLOW #4,2/18/1997 0:00,4.4
HARP INFLOW #4,2/24/1997 0:00,4.4
HARP INFLOW #4,3/5/1997 0:00,4.6
HARP INFLOW #4,3/11/1997 0:00,4.3
HARP INFLOW #4,3/20/1997 0:00,4
HARP INFLOW #4,3/25/1997 0:00,3.9
HARP INFLOW #4,4/1/1997 0:00,4.4
HARP INFLOW #4,4/8/1997 0:00,3.6
HARP INFLOW #4,4/15/1997 0:00,3.9
HARP INFLOW #4,4/21/1997 0:00,3.6
HARP INFLOW #4,4/29/1997 0:00,3.6
HARP INFLOW #4,5/5/1997 0:00,3.8
HARP INFLOW #4,5/12/1997 0:00,3.8
HARP INFLOW #4,5/20/1997 0:00,3.7
HARP INFLOW #4,5/26/1997 0:00,3.3
HARP INFLOW #4,6/2/1997 0:00,3.9
HARP INFLOW #4,6/9/1997 0:00,4.5
HARP INFLOW #4,6/17/1997 0:00,6.3
HARP INFLOW #4,6/23/1997 0:00,5.7
HARP INFLOW #4,7/3/1997 0:00,7.1
HARP INFLOW #4,7/8/1997 0:00,6.1
HARP INFLOW #4,7/14/1997 0:00,6
HARP INFLOW #4,7/22/1997 0:00,5.8
HARP INFLOW #4,7/28/1997 0:00,6.2
HARP INFLOW #4,8/5/1997 0:00,3.8
HARP INFLOW #4,8/11/1997 0:00,4.8
HARP INFLOW #4,8/18/1997 0:00,6.4
HARP INFLOW #4,8/25/1997 0:00,6.7
HARP INFLOW #4,9/2/1997 0:00,6.2
HARP INFLOW #4,9/9/1997 0:00,4.9
HARP INFLOW #4,9/15/1997 0:00,5.2
HARP INFLOW #4,9/22/1997 0:00,5.7
HARP INFLOW #4,9/29/1997 0:00,8.6
HARP INFLOW #4,10/7/1997 0:00,7.5
HARP INFLOW #4,10/15/1997 0:00,6.4
HARP INFLOW #4,10/20/1997 0:00,5.6
HARP INFLOW #4,10/28/1997 0:00,5.4
HARP INFLOW #4,11/4/1997 0:00,6.7
HARP INFLOW #4,11/10/1997 0:00,5.7
HARP INFLOW #4,11/17/1997 0:00,5.4
HARP INFLOW #4,11/25/1997 0:00,4.9
HARP INFLOW #4,12/2/1997 0:00,5.3
HARP INFLOW #4,12/8/1997 0:00,5.5
HARP INFLOW #4,12/16/1997 0:00,5.5
HARP INFLOW #4,1/7/1998 0:00,6.4
HARP INFLOW #4,1/14/1998 0:00,6.7
HARP INFLOW #4,1/21/1998 0:00,5.7
HARP INFLOW #4,1/26/1998 0:00,5.6
HARP INFLOW #4,2/3/1998 0:00,5.1
HARP INFLOW #4,2/11/1998 0:00,4.6
HARP INFLOW #4,2/17/1998 0:00,5
HARP INFLOW #4,2/25/1998 0:00,4.3
HARP INFLOW #4,3/4/1998 0:00,6
HARP INFLOW #4,3/9/1998 0:00,5.3
HARP INFLOW #4,3/16/1998 0:00,5.8
HARP INFLOW #4,3/23/1998 0:00,5.4
HARP INFLOW #4,3/31/1998 0:00,5.6
HARP INFLOW #4,4/6/1998 0:00,4.8
HARP INFLOW #4,4/14/1998 0:00,4.6
HARP INFLOW #4,4/20/1998 0:00,4.6
HARP INFLOW #4,4/23/1998 0:00,4.4
HARP INFLOW #4,4/27/1998 0:00,4.1
HARP INFLOW #4,4/30/1998 0:00,4.1
HARP INFLOW #4,5/4/1998 0:00,4.7
HARP INFLOW #4,5/7/1998 0:00,4.8
HARP INFLOW #4,5/11/1998 0:00,5.6
HARP INFLOW #4,5/14/1998 0:00,4.9
HARP INFLOW #4,5/19/1998 0:00,5.4
HARP INFLOW #4,5/21/1998 0:00,5.1
HARP INFLOW #4,5/25/1998 0:00,5.1
HARP INFLOW #4,5/28/1998 0:00,5
HARP INFLOW #4,6/1/1998 0:00,5.7
HARP INFLOW #4,6/4/1998 0:00,5.2
HARP INFLOW #4,6/8/1998 0:00,5
HARP INFLOW #4,6/11/1998 0:00,4.8
HARP INFLOW #4,6/15/1998 0:00,7.2
HARP INFLOW #4,6/18/1998 0:00,7.5
HARP INFLOW #4,6/22/1998 0:00,5.3
HARP INFLOW #4,6/29/1998 0:00,6.8
HARP INFLOW #4,7/2/1998 0:00,7.7
HARP INFLOW #4,7/6/1998 0:00,6.2
HARP INFLOW #4,7/10/1998 0:00,5.7
HARP INFLOW #4,7/13/1998 0:00,4.7
HARP INFLOW #4,7/21/1998 0:00,5.3
HARP INFLOW #4,7/23/1998 0:00,7.7
HARP INFLOW #4,7/28/1998 0:00,4.2
HARP INFLOW #4,7/30/1998 0:00,8.4
HARP INFLOW #4,8/4/1998 0:00,4.8
HARP INFLOW #4,8/11/1998 0:00,7.8
HARP INFLOW #4,8/24/1998 0:00,15.1
HARP INFLOW #4,9/1/1998 0:00,5
HARP INFLOW #4,9/8/1998 0:00,4.3
HARP INFLOW #4,9/14/1998 0:00,4
HARP INFLOW #4,9/24/1998 0:00,6.1
HARP INFLOW #4,9/28/1998 0:00,10.6
HARP INFLOW #4,10/5/1998 0:00,6.5
HARP INFLOW #4,10/20/1998 0:00,7.3
HARP INFLOW #4,10/26/1998 0:00,5.9
HARP INFLOW #4,11/4/1998 0:00,5.5
HARP INFLOW #4,11/9/1998 0:00,5.3
HARP INFLOW #4,11/13/1998 0:00,8.2
HARP INFLOW #4,11/16/1998 0:00,6.9
HARP INFLOW #4,11/23/1998 0:00,5.5
HARP INFLOW #4,11/26/1998 0:00,7
HARP INFLOW #4,11/30/1998 0:00,5.8
HARP INFLOW #4,12/3/1998 0:00,6.1
HARP INFLOW #4,12/7/1998 0:00,8.1
HARP INFLOW #4,12/14/1998 0:00,6.1
HARP INFLOW #4,1/5/1999 0:00,5.8
HARP INFLOW #4,1/11/1999 0:00,4.9
HARP INFLOW #4,1/19/1999 0:00,4.8
HARP INFLOW #4,1/25/1999 0:00,7.5
HARP INFLOW #4,1/28/1999 0:00,7.8
HARP INFLOW #4,2/2/1999 0:00,8.3
HARP INFLOW #4,2/4/1999 0:00,8.3
HARP INFLOW #4,2/9/1999 0:00,7.6
HARP INFLOW #4,2/15/1999 0:00,7
HARP INFLOW #4,2/23/1999 0:00,6.2
HARP INFLOW #4,3/1/1999 0:00,6.6
HARP INFLOW #4,3/5/1999 0:00,7
HARP INFLOW #4,3/8/1999 0:00,6.1
HARP INFLOW #4,3/15/1999 0:00,6.3
HARP INFLOW #4,3/25/1999 0:00,6.4
HARP INFLOW #4,3/30/1999 0:00,6.3
HARP INFLOW #4,4/9/1999 0:00,5.6
HARP INFLOW #4,4/13/1999 0:00,4.9
HARP INFLOW #4,4/23/1999 0:00,4.7
HARP INFLOW #4,4/26/1999 0:00,4.5
HARP INFLOW #4,5/4/1999 0:00,4.7
HARP INFLOW #4,5/14/1999 0:00,4.9
HARP INFLOW #4,5/19/1999 0:00,9.8
HARP INFLOW #4,6/2/1999 0:00,8.1
HARP INFLOW #4,6/8/1999 0:00,6.4
HARP INFLOW #4,6/21/1999 0:00,6
HARP INFLOW #4,6/29/1999 0:00,14.7
HARP INFLOW #4,7/8/1999 0:00,8.6
HARP INFLOW #4,7/13/1999 0:00,9.4
HARP INFLOW #4,8/3/1999 0:00,7.3
HARP INFLOW #4,8/16/1999 0:00,7.6
HARP INFLOW #4,8/27/1999 0:00,5.9
HARP INFLOW #4,9/14/1999 0:00,10.6
HARP INFLOW #4,9/23/1999 0:00,6.8
HARP INFLOW #4,9/30/1999 0:00,12.9
HARP INFLOW #4,10/20/1999 0:00,8.5
HARP INFLOW #4,10/26/1999 0:00,8.8
HARP INFLOW #4,11/2/1999 0:00,7.6
HARP INFLOW #4,11/10/1999 0:00,8.3
HARP INFLOW #4,11/18/1999 0:00,7.4
HARP INFLOW #4,11/26/1999 0:00,8.7
HARP INFLOW #4,1/6/2000 0:00,5.9
HARP INFLOW #4,1/18/2000 0:00,5.6
HARP INFLOW #4,1/27/2000 0:00,4.9
HARP INFLOW #4,2/10/2000 0:00,4.8
HARP INFLOW #4,2/24/2000 0:00,4.6
HARP INFLOW #4,3/3/2000 0:00,4.8
HARP INFLOW #4,3/7/2000 0:00,4.7
HARP INFLOW #4,3/16/2000 0:00,4.6
HARP INFLOW #4,3/24/2000 0:00,5.1
HARP INFLOW #4,3/28/2000 0:00,4.3
HARP INFLOW #4,4/7/2000 0:00,4.8
HARP INFLOW #4,4/13/2000 0:00,4.4
HARP INFLOW #4,4/20/2000 0:00,4.5
HARP INFLOW #4,5/4/2000 0:00,4.8
HARP INFLOW #4,5/17/2000 0:00,5.9
HARP INFLOW #4,5/26/2000 0:00,6.1
HARP INFLOW #4,5/30/2000 0:00,5.8
HARP INFLOW #4,6/8/2000 0:00,5
HARP INFLOW #4,6/14/2000 0:00,6.8
HARP INFLOW #4,6/21/2000 0:00,6.6
HARP INFLOW #4,7/4/2000 0:00,7.2
HARP INFLOW #4,7/13/2000 0:00,6.9
HARP INFLOW #4,7/20/2000 0:00,6.5
HARP INFLOW #4,7/27/2000 0:00,6
HARP INFLOW #4,8/17/2000 0:00,7.3
HARP INFLOW #4,8/24/2000 0:00,7.4
HARP INFLOW #4,9/7/2000 0:00,5.8
HARP INFLOW #4,9/13/2000 0:00,8.7
HARP INFLOW #4,9/28/2000 0:00,9
HARP INFLOW #4,10/5/2000 0:00,5.6
HARP INFLOW #4,10/12/2000 0:00,4.8
HARP INFLOW #4,10/18/2000 0:00,5.7
HARP INFLOW #4,10/23/2000 0:00,4.8
HARP INFLOW #4,10/23/2000 0:00,4.5
HARP INFLOW #4,11/8/2000 0:00,5.8
HARP INFLOW #4,11/16/2000 0:00,7.2
HARP INFLOW #4,12/14/2000 0:00,6.3
HARP INFLOW #4,1/8/2001 0:00,7
HARP INFLOW #4,1/16/2001 0:00,5.3
HARP INFLOW #4,1/26/2001 0:00,5.5
HARP INFLOW #4,2/5/2001 0:00,6.5
HARP INFLOW #4,2/22/2001 0:00,7.3
HARP INFLOW #4,3/1/2001 0:00,7.7
HARP INFLOW #4,3/7/2001 0:00,6.7
HARP INFLOW #4,3/16/2001 0:00,6
HARP INFLOW #4,3/30/2001 0:00,6.5
HARP INFLOW #4,4/11/2001 0:00,5.9
HARP INFLOW #4,4/24/2001 0:00,6
HARP INFLOW #4,4/30/2001 0:00,4.7
HARP INFLOW #4,5/11/2001 0:00,5.5
HARP INFLOW #4,5/18/2001 0:00,5.4
HARP INFLOW #4,5/25/2001 0:00,9.6
HARP INFLOW #4,6/1/2001 0:00,6.9
HARP INFLOW #4,6/8/2001 0:00,6.8
HARP INFLOW #4,6/21/2001 0:00,6.2
HARP INFLOW #4,6/29/2001 0:00,7.1
HARP INFLOW #4,7/5/2001 0:00,7.4
HARP INFLOW #4,7/12/2001 0:00,7.7
HARP INFLOW #4,7/19/2001 0:00,7.9
HARP INFLOW #4,7/24/2001 0:00,6.7
HARP INFLOW #4,8/24/2001 0:00,7.2
HARP INFLOW #4,9/6/2001 0:00,6.2
HARP INFLOW #4,9/21/2001 0:00,12.8
HARP INFLOW #4,9/28/2001 0:00,8.2
HARP INFLOW #4,10/7/2001 0:00,8.3
HARP INFLOW #4,10/19/2001 0:00,8.8
HARP INFLOW #4,10/31/2001 0:00,8.8
HARP INFLOW #4,11/9/2001 0:00,10.6
HARP INFLOW #4,11/16/2001 0:00,6
HARP INFLOW #4,11/22/2001 0:00,6.6
HARP INFLOW #4,12/6/2001 0:00,8
HARP INFLOW #4,12/13/2001 0:00,6.2
HARP INFLOW #4,12/27/2001 0:00,4.6
HARP INFLOW #5,1/2/1991 0:00,8.8
HARP INFLOW #5,1/4/1991 0:00,8.8
HARP INFLOW #5,1/7/1991 0:00,8.2
HARP INFLOW #5,1/9/1991 0:00,8.5
HARP INFLOW #5,1/11/1991 0:00,8.9
HARP INFLOW #5,1/14/1991 0:00,8.8
HARP INFLOW #5,1/16/1991 0:00,8.8
HARP INFLOW #5,1/18/1991 0:00,8.6
HARP INFLOW #5,1/21/1991 0:00,8.9
HARP INFLOW #5,1/23/1991 0:00,9
HARP INFLOW #5,1/25/1991 0:00,8.7
HARP INFLOW #5,1/28/1991 0:00,8.7
HARP INFLOW #5,1/30/1991 0:00,9.1
HARP INFLOW #5,2/1/1991 0:00,9.5
HARP INFLOW #5,2/4/1991 0:00,9
HARP INFLOW #5,2/6/1991 0:00,9.5
HARP INFLOW #5,2/8/1991 0:00,4.8
HARP INFLOW #5,2/11/1991 0:00,9.3
HARP INFLOW #5,2/13/1991 0:00,9.4
HARP INFLOW #5,2/15/1991 0:00,9.6
HARP INFLOW #5,2/18/1991 0:00,9.2
HARP INFLOW #5,2/20/1991 0:00,9.5
HARP INFLOW #5,2/22/1991 0:00,9.2
HARP INFLOW #5,2/25/1991 0:00,8.6
HARP INFLOW #5,2/27/1991 0:00,8.9
HARP INFLOW #5,3/1/1991 0:00,9
HARP INFLOW #5,3/6/1991 0:00,9.7
HARP INFLOW #5,3/8/1991 0:00,7.7
HARP INFLOW #5,3/11/1991 0:00,6.7
HARP INFLOW #5,3/13/1991 0:00,7.8
HARP INFLOW #5,3/15/1991 0:00,7.4
HARP INFLOW #5,3/18/1991 0:00,6.7
HARP INFLOW #5,3/20/1991 0:00,6.7
HARP INFLOW #5,3/22/1991 0:00,6.4
HARP INFLOW #5,3/25/1991 0:00,5.6
HARP INFLOW #5,3/27/1991 0:00,5.9
HARP INFLOW #5,3/30/1991 0:00,5.9
HARP INFLOW #5,4/1/1991 0:00,6.8
HARP INFLOW #5,4/3/1991 0:00,6.2
HARP INFLOW #5,4/5/1991 0:00,6.5
HARP INFLOW #5,4/7/1991 0:00,5.2
HARP INFLOW #5,4/8/1991 0:00,5.3
HARP INFLOW #5,4/10/1991 0:00,5.9
HARP INFLOW #5,4/12/1991 0:00,6.3
HARP INFLOW #5,4/15/1991 0:00,6
HARP INFLOW #5,4/17/1991 0:00,7.2
HARP INFLOW #5,4/19/1991 0:00,6.7
HARP INFLOW #5,4/22/1991 0:00,7.5
HARP INFLOW #5,4/24/1991 0:00,7.5
HARP INFLOW #5,4/26/1991 0:00,7.9
HARP INFLOW #5,4/29/1991 0:00,8.5
HARP INFLOW #5,5/1/1991 0:00,9.3
HARP INFLOW #5,5/3/1991 0:00,9.3
HARP INFLOW #5,5/6/1991 0:00,9.9
HARP INFLOW #5,5/8/1991 0:00,9.9
HARP INFLOW #5,5/10/1991 0:00,9.7
HARP INFLOW #5,5/13/1991 0:00,11.2
HARP INFLOW #5,5/15/1991 0:00,12.2
HARP INFLOW #5,5/17/1991 0:00,16.1
HARP INFLOW #5,5/21/1991 0:00,13.3
HARP INFLOW #5,5/22/1991 0:00,14.3
HARP INFLOW #5,5/24/1991 0:00,14.6
HARP INFLOW #5,5/27/1991 0:00,17.3
HARP INFLOW #5,5/29/1991 0:00,19.2
HARP INFLOW #5,5/31/1991 0:00,19.4
HARP INFLOW #5,6/3/1991 0:00,17.7
HARP INFLOW #5,6/5/1991 0:00,19.6
HARP INFLOW #5,6/7/1991 0:00,17.7
HARP INFLOW #5,6/10/1991 0:00,15.2
HARP INFLOW #5,6/12/1991 0:00,15.7
HARP INFLOW #5,6/14/1991 0:00,12.8
HARP INFLOW #5,6/17/1991 0:00,14.3
HARP INFLOW #5,6/19/1991 0:00,13.5
HARP INFLOW #5,6/21/1991 0:00,13.6
HARP INFLOW #5,6/24/1991 0:00,12.3
HARP INFLOW #5,6/26/1991 0:00,12
HARP INFLOW #5,6/28/1991 0:00,13.5
HARP INFLOW #5,7/2/1991 0:00,12.1
HARP INFLOW #5,7/3/1991 0:00,12.8
HARP INFLOW #5,7/5/1991 0:00,14.1
HARP INFLOW #5,7/8/1991 0:00,12.6
HARP INFLOW #5,7/10/1991 0:00,12.4
HARP INFLOW #5,7/12/1991 0:00,11.1
HARP INFLOW #5,7/15/1991 0:00,11
HARP INFLOW #5,7/19/1991 0:00,13.3
HARP INFLOW #5,7/22/1991 0:00,12.9
HARP INFLOW #5,7/24/1991 0:00,20.1
HARP INFLOW #5,7/26/1991 0:00,15.2
HARP INFLOW #5,7/29/1991 0:00,13.6
HARP INFLOW #5,7/31/1991 0:00,21.2
HARP INFLOW #5,8/2/1991 0:00,19.3
HARP INFLOW #5,8/6/1991 0:00,16.6
HARP INFLOW #5,8/7/1991 0:00,17
HARP INFLOW #5,8/9/1991 0:00,16
HARP INFLOW #5,8/12/1991 0:00,17
HARP INFLOW #5,8/14/1991 0:00,15.6
HARP INFLOW #5,8/16/1991 0:00,14.4
HARP INFLOW #5,8/19/1991 0:00,21.2
HARP INFLOW #5,8/21/1991 0:00,18
HARP INFLOW #5,8/23/1991 0:00,14.8
HARP INFLOW #5,8/26/1991 0:00,13.7
HARP INFLOW #5,8/28/1991 0:00,16.2
HARP INFLOW #5,8/30/1991 0:00,15.7
HARP INFLOW #5,9/4/1991 0:00,13.2
HARP INFLOW #5,9/4/1991 0:00,15.1
HARP INFLOW #5,9/6/1991 0:00,13.6
HARP INFLOW #5,9/9/1991 0:00,13
HARP INFLOW #5,9/11/1991 0:00,11.9
HARP INFLOW #5,9/13/1991 0:00,12.6
HARP INFLOW #5,9/16/1991 0:00,19.5
HARP INFLOW #5,9/18/1991 0:00,19.2
HARP INFLOW #5,9/20/1991 0:00,18.3
HARP INFLOW #5,9/23/1991 0:00,17.4
HARP INFLOW #5,9/25/1991 0:00,17.9
HARP INFLOW #5,9/27/1991 0:00,20.2
