Date,DOC3,DOC3a,DOC4,DOC5,DOC6,DOC6a
5/21/1996 0:00,9.657142857,3.5,4.2,10.12857143,6.514285714,8.314285714
5/22/1996 0:00,10.2,3.6,4.3,10.6,6.8,8.7
5/23/1996 0:00,10.1,3.542857143,4.271428571,10.91428571,7.086666667,8.728571429
5/24/1996 0:00,10,3.485714286,4.242857143,11.22857143,7.373333333,8.757142857
5/25/1996 0:00,9.9,3.428571429,4.214285714,11.54285714,7.66,8.785714286
5/26/1996 0:00,9.8,3.371428571,4.185714286,11.85714286,7.946666667,8.814285714
5/27/1996 0:00,9.7,3.314285714,4.157142857,12.17142857,8.233333333,8.842857143
5/28/1996 0:00,9.6,3.257142857,4.128571429,12.48571429,8.52,8.871428571
5/29/1996 0:00,9.5,3.2,4.1,12.8,8.806666667,8.9
5/30/1996 0:00,9.95,3.3375,4.25,13.05,9.093333333,9.275
5/31/1996 0:00,10.4,3.475,4.4,13.3,9.38,9.65
6/1/1996 0:00,10.85,3.6125,4.55,13.55,9.666666667,10.025
6/2/1996 0:00,11.3,3.75,4.7,13.8,9.953333333,10.4
6/3/1996 0:00,11.75,3.8875,4.85,14.05,10.24,10.775
6/4/1996 0:00,12.2,4.025,5,14.3,10.52666667,11.15
6/5/1996 0:00,12.65,4.1625,5.15,14.55,10.81333333,11.525
6/6/1996 0:00,13.1,4.3,5.3,14.8,11.1,11.9
6/7/1996 0:00,13.12,4.3,5.3,15,11.06,11.88
6/8/1996 0:00,13.14,4.3,5.3,15.2,11.02,11.86
6/9/1996 0:00,13.16,4.3,5.3,15.4,10.98,11.84
6/10/1996 0:00,13.18,4.3,5.3,15.6,10.94,11.82
6/11/1996 0:00,13.2,4.3,5.3,15.8,10.9,11.8
6/12/1996 0:00,13.3125,4.225,5.2875,16.2125,11.10625,12.075
6/13/1996 0:00,13.425,4.15,5.275,16.625,11.3125,12.35
6/14/1996 0:00,13.5375,4.075,5.2625,17.0375,11.51875,12.625
6/15/1996 0:00,13.65,4,5.25,17.45,11.725,12.9
6/16/1996 0:00,13.7625,3.925,5.2375,17.8625,11.93125,13.175
6/17/1996 0:00,13.875,3.85,5.225,18.275,12.1375,13.45
6/18/1996 0:00,13.9875,3.775,5.2125,18.6875,12.34375,13.725
6/19/1996 0:00,14.1,3.7,5.2,19.1,12.55,14
6/20/1996 0:00,14.2125,3.625,5.1875,19.5125,12.75625,14.275
6/21/1996 0:00,14.325,3.55,5.175,19.925,12.9625,14.55
6/22/1996 0:00,14.4375,3.475,5.1625,20.3375,13.16875,14.825
6/23/1996 0:00,14.55,3.4,5.15,20.75,13.375,15.1
6/24/1996 0:00,14.6625,3.325,5.1375,21.1625,13.58125,15.375
6/25/1996 0:00,14.775,3.25,5.125,21.575,13.7875,15.65
6/26/1996 0:00,14.8875,3.175,5.1125,21.9875,13.99375,15.925
6/27/1996 0:00,15,3.1,5.1,22.4,14.2,16.2
6/28/1996 0:00,15.3,3.14,5.24,23.32,14.58,16.66
6/29/1996 0:00,15.6,3.18,5.38,24.24,14.96,17.12
6/30/1996 0:00,15.9,3.22,5.52,25.16,15.34,17.58
7/1/1996 0:00,16.2,3.26,5.66,26.08,15.72,18.04
7/2/1996 0:00,16.5,3.3,5.8,27,16.1,18.5
7/3/1996 0:00,16.55,3.5,5.883333333,26.93333333,15.58333333,18.21666667
7/4/1996 0:00,16.6,3.7,5.966666667,26.86666667,15.06666667,17.93333333
7/5/1996 0:00,16.65,3.9,6.05,26.8,14.55,17.65
7/6/1996 0:00,16.7,4.1,6.133333333,26.73333333,14.03333333,17.36666667
7/7/1996 0:00,16.75,4.3,6.216666667,26.66666667,13.51666667,17.08333333
7/8/1996 0:00,16.8,4.5,6.3,26.6,13,16.8
7/9/1996 0:00,16.71428571,4.842857143,6.842857143,25.52857143,12.91428571,16.61428571
7/10/1996 0:00,16.62857143,5.185714286,7.385714286,24.45714286,12.82857143,16.42857143
7/11/1996 0:00,16.54285714,5.528571429,7.928571429,23.38571429,12.74285714,16.24285714
7/12/1996 0:00,16.45714286,5.871428571,8.471428571,22.31428571,12.65714286,16.05714286
7/13/1996 0:00,16.37142857,6.214285714,9.014285714,21.24285714,12.57142857,15.87142857
7/14/1996 0:00,16.28571429,6.557142857,9.557142857,20.17142857,12.48571429,15.68571429
7/15/1996 0:00,16.2,6.9,10.1,19.1,12.4,15.5
7/16/1996 0:00,16.12857143,6.585714286,9.657142857,19.45714286,12.1,15.28571429
7/17/1996 0:00,16.05714286,6.271428571,9.214285714,19.81428571,11.8,15.07142857
7/18/1996 0:00,15.98571429,5.957142857,8.771428571,20.17142857,11.5,14.85714286
7/19/1996 0:00,15.91428571,5.642857143,8.328571429,20.52857143,11.2,14.64285714
7/20/1996 0:00,15.84285714,5.328571429,7.885714286,20.88571429,10.9,14.42857143
7/21/1996 0:00,15.77142857,5.014285714,7.442857143,21.24285714,10.6,14.21428571
7/22/1996 0:00,15.7,4.7,7,21.6,10.3,14
7/23/1996 0:00,15.61428571,4.6,6.9,21.55714286,10.58571429,14.22857143
7/24/1996 0:00,15.52857143,4.5,6.8,21.51428571,10.87142857,14.45714286
7/25/1996 0:00,15.44285714,4.4,6.7,21.47142857,11.15714286,14.68571429
7/26/1996 0:00,15.35714286,4.3,6.6,21.42857143,11.44285714,14.91428571
7/27/1996 0:00,15.27142857,4.2,6.5,21.38571429,11.72857143,15.14285714
7/28/1996 0:00,15.18571429,4.1,6.4,21.34285714,12.01428571,15.37142857
7/29/1996 0:00,15.1,4,6.3,21.3,12.3,15.6
7/30/1996 0:00,15.225,3.9375,6.275,21.45,12.6,15.775
7/31/1996 0:00,15.35,3.875,6.25,21.6,12.9,15.95
8/1/1996 0:00,15.475,3.8125,6.225,21.75,13.2,16.125
8/2/1996 0:00,15.6,3.75,6.2,21.9,13.5,16.3
8/3/1996 0:00,15.725,3.6875,6.175,22.05,13.8,16.475
8/4/1996 0:00,15.85,3.625,6.15,22.2,14.1,16.65
8/5/1996 0:00,15.975,3.5625,6.125,22.35,14.4,16.825
8/6/1996 0:00,16.1,3.5,6.1,22.5,14.7,17
8/7/1996 0:00,15.96666667,3.283333333,6.1,23.5,15.01666667,17.45
8/8/1996 0:00,15.83333333,3.066666667,6.1,24.5,15.33333333,17.9
8/9/1996 0:00,15.7,2.85,6.1,25.5,15.65,18.35
8/10/1996 0:00,15.56666667,2.633333333,6.1,26.5,15.96666667,18.8
8/11/1996 0:00,15.43333333,2.416666667,6.1,27.5,16.28333333,19.25
8/12/1996 0:00,15.3,2.2,6.1,28.5,16.6,19.7
8/13/1996 0:00,15.24285714,2.142857143,6.071428571,27.78571429,16.88571429,19.9
8/14/1996 0:00,15.18571429,2.085714286,6.042857143,27.07142857,17.17142857,20.1
8/15/1996 0:00,15.12857143,2.028571429,6.014285714,26.35714286,17.45714286,20.3
8/16/1996 0:00,15.07142857,1.971428571,5.985714286,25.64285714,17.74285714,20.5
8/17/1996 0:00,15.01428571,1.914285714,5.957142857,24.92857143,18.02857143,20.7
8/18/1996 0:00,14.95714286,1.857142857,5.928571429,24.21428571,18.31428571,20.9
8/19/1996 0:00,14.9,1.8,5.9,23.5,18.6,21.1
8/20/1996 0:00,14.98571429,1.828571429,6,23.57142857,18.42857143,21.04285714
8/21/1996 0:00,15.07142857,1.857142857,6.1,23.64285714,18.25714286,20.98571429
8/22/1996 0:00,15.15714286,1.885714286,6.2,23.71428571,18.08571429,20.92857143
8/23/1996 0:00,15.24285714,1.914285714,6.3,23.78571429,17.91428571,20.87142857
8/24/1996 0:00,15.32857143,1.942857143,6.4,23.85714286,17.74285714,20.81428571
8/25/1996 0:00,15.41428571,1.971428571,6.5,23.92857143,17.57142857,20.75714286
8/26/1996 0:00,15.5,2,6.6,24,17.4,20.7
8/27/1996 0:00,15.2375,1.95,6.5375,23.9375,17.4375,20.4047619
8/28/1996 0:00,14.975,1.9,6.475,23.875,17.475,20.10952381
8/29/1996 0:00,14.7125,1.85,6.4125,23.8125,17.5125,19.81428571
8/30/1996 0:00,14.45,1.8,6.35,23.75,17.55,19.51904762
8/31/1996 0:00,14.1875,1.75,6.2875,23.6875,17.5875,19.22380952
9/1/1996 0:00,13.925,1.7,6.225,23.625,17.625,18.92857143
9/2/1996 0:00,13.6625,1.65,6.1625,23.5625,17.6625,18.63333333
9/3/1996 0:00,13.4,1.6,6.1,23.5,17.7,18.33809524
9/4/1996 0:00,13.3,1.616666667,6.183333333,23.5,17.41538462,18.04285714
9/5/1996 0:00,13.2,1.633333333,6.266666667,23.5,17.13076923,17.74761905
9/6/1996 0:00,13.1,1.65,6.35,23.5,16.84615385,17.45238095
9/7/1996 0:00,13,1.666666667,6.433333333,23.5,16.56153846,17.15714286
9/8/1996 0:00,12.9,1.683333333,6.516666667,23.5,16.27692308,16.86190476
9/9/1996 0:00,12.8,1.7,6.6,23.5,15.99230769,16.56666667
9/10/1996 0:00,13.42857143,1.885714286,6.771428571,23.78571429,15.70769231,16.27142857
9/11/1996 0:00,14.05714286,2.071428571,6.942857143,24.07142857,15.42307692,15.97619048
9/12/1996 0:00,14.68571429,2.257142857,7.114285714,24.35714286,15.13846154,15.68095238
9/13/1996 0:00,15.31428571,2.442857143,7.285714286,24.64285714,14.85384615,15.38571429
9/14/1996 0:00,15.94285714,2.628571429,7.457142857,24.92857143,14.56923077,15.09047619
9/15/1996 0:00,16.57142857,2.814285714,7.628571429,25.21428571,14.28461538,14.7952381
9/16/1996 0:00,17.2,3,7.8,25.5,14,14.5
9/17/1996 0:00,16.54285714,2.828571429,7.514285714,25.21428571,14.14285714,15.08571429
9/18/1996 0:00,15.88571429,2.657142857,7.228571429,24.92857143,14.28571429,15.67142857
9/19/1996 0:00,15.22857143,2.485714286,6.942857143,24.64285714,14.42857143,16.25714286
9/20/1996 0:00,14.57142857,2.314285714,6.657142857,24.35714286,14.57142857,16.84285714
9/21/1996 0:00,13.91428571,2.142857143,6.371428571,24.07142857,14.71428571,17.42857143
9/22/1996 0:00,13.25714286,1.971428571,6.085714286,23.78571429,14.85714286,18.01428571
9/23/1996 0:00,12.6,1.8,5.8,23.5,15,18.6
9/24/1996 0:00,13.11428571,2.157142857,6.2,23.34285714,14.8,18.18571429
9/25/1996 0:00,13.62857143,2.514285714,6.6,23.18571429,14.6,17.77142857
9/26/1996 0:00,14.14285714,2.871428571,7,23.02857143,14.4,17.35714286
9/27/1996 0:00,14.65714286,3.228571429,7.4,22.87142857,14.2,16.94285714
9/28/1996 0:00,15.17142857,3.585714286,7.8,22.71428571,14,16.52857143
9/29/1996 0:00,15.68571429,3.942857143,8.2,22.55714286,13.8,16.11428571
9/30/1996 0:00,16.2,4.3,8.6,22.4,13.6,15.7
10/1/1996 0:00,15.62857143,4.1,8.242857143,22.11428571,13.05714286,15.68571429
10/2/1996 0:00,15.05714286,3.9,7.885714286,21.82857143,12.51428571,15.67142857
10/3/1996 0:00,14.48571429,3.7,7.528571429,21.54285714,11.97142857,15.65714286
10/4/1996 0:00,13.91428571,3.5,7.171428571,21.25714286,11.42857143,15.64285714
10/5/1996 0:00,13.34285714,3.3,6.814285714,20.97142857,10.88571429,15.62857143
10/6/1996 0:00,12.77142857,3.1,6.457142857,20.68571429,10.34285714,15.61428571
10/7/1996 0:00,12.2,2.9,6.1,20.4,9.8,15.6
10/8/1996 0:00,11.975,2.8375,6.0375,19.975,9.6625,15.6625
10/9/1996 0:00,11.75,2.775,5.975,19.55,9.525,15.725
10/10/1996 0:00,11.525,2.7125,5.9125,19.125,9.3875,15.7875
10/11/1996 0:00,11.3,2.65,5.85,18.7,9.25,15.85
10/12/1996 0:00,11.075,2.5875,5.7875,18.275,9.1125,15.9125
10/13/1996 0:00,10.85,2.525,5.725,17.85,8.975,15.975
10/14/1996 0:00,10.625,2.4625,5.6625,17.425,8.8375,16.0375
10/15/1996 0:00,10.4,2.4,5.6,17,8.7,16.1
10/16/1996 0:00,10.85,2.666666667,5.816666667,17.16666667,9.316666667,15.86666667
10/17/1996 0:00,11.3,2.933333333,6.033333333,17.33333333,9.933333333,15.63333333
10/18/1996 0:00,11.75,3.2,6.25,17.5,10.55,15.4
10/19/1996 0:00,12.2,3.466666667,6.466666667,17.66666667,11.16666667,15.16666667
10/20/1996 0:00,12.65,3.733333333,6.683333333,17.83333333,11.78333333,14.93333333
10/21/1996 0:00,13.1,4,6.9,18,12.4,14.7
10/22/1996 0:00,12.87142857,3.928571429,6.885714286,17.9,12.04285714,14.25714286
10/23/1996 0:00,12.64285714,3.857142857,6.871428571,17.8,11.68571429,13.81428571
10/24/1996 0:00,12.41428571,3.785714286,6.857142857,17.7,11.32857143,13.37142857
10/25/1996 0:00,12.18571429,3.714285714,6.842857143,17.6,10.97142857,12.92857143
10/26/1996 0:00,11.95714286,3.642857143,6.828571429,17.5,10.61428571,12.48571429
10/27/1996 0:00,11.72857143,3.571428571,6.814285714,17.4,10.25714286,12.04285714
10/28/1996 0:00,11.5,3.5,6.8,17.3,9.9,11.6
10/29/1996 0:00,11.05714286,3.514285714,6.871428571,16.72857143,9.242857143,11.1
10/30/1996 0:00,10.61428571,3.528571429,6.942857143,16.15714286,8.585714286,10.6
10/31/1996 0:00,10.17142857,3.542857143,7.014285714,15.58571429,7.928571429,10.1
11/1/1996 0:00,9.728571429,3.557142857,7.085714286,15.01428571,7.271428571,9.6
11/2/1996 0:00,9.285714286,3.571428571,7.157142857,14.44285714,6.614285714,9.1
11/3/1996 0:00,8.842857143,3.585714286,7.228571429,13.87142857,5.957142857,8.6
11/4/1996 0:00,8.4,3.6,7.3,13.3,5.3,8.1
11/5/1996 0:00,8.3,3.6125,7.325,13.0875,5.3,7.95
11/6/1996 0:00,8.2,3.625,7.35,12.875,5.3,7.8
11/7/1996 0:00,8.1,3.6375,7.375,12.6625,5.3,7.65
11/8/1996 0:00,8,3.65,7.4,12.45,5.3,7.5
11/9/1996 0:00,7.9,3.6625,7.425,12.2375,5.3,7.35
11/10/1996 0:00,7.8,3.675,7.45,12.025,5.3,7.2
11/11/1996 0:00,7.7,3.6875,7.475,11.8125,5.3,7.05
11/12/1996 0:00,7.6,3.7,7.5,11.6,5.3,6.9
11/13/1996 0:00,7.466666667,3.7,7.333333333,11.08333333,5.266666667,6.8
11/14/1996 0:00,7.333333333,3.7,7.166666667,10.56666667,5.233333333,6.7
11/15/1996 0:00,7.2,3.7,7,10.05,5.2,6.6
11/16/1996 0:00,7.066666667,3.7,6.833333333,9.533333333,5.166666667,6.5
11/17/1996 0:00,6.933333333,3.7,6.666666667,9.016666667,5.133333333,6.4
11/18/1996 0:00,6.8,3.7,6.5,8.5,5.1,6.3
11/19/1996 0:00,6.671428571,3.571428571,6.342857143,8.442857143,4.957142857,6.228571429
11/20/1996 0:00,6.542857143,3.442857143,6.185714286,8.385714286,4.814285714,6.157142857
11/21/1996 0:00,6.414285714,3.314285714,6.028571429,8.328571429,4.671428571,6.085714286
11/22/1996 0:00,6.285714286,3.185714286,5.871428571,8.271428571,4.528571429,6.014285714
11/23/1996 0:00,6.157142857,3.057142857,5.714285714,8.214285714,4.385714286,5.942857143
11/24/1996 0:00,6.028571429,2.928571429,5.557142857,8.157142857,4.242857143,5.871428571
11/25/1996 0:00,5.9,2.8,5.4,8.1,4.1,5.8
11/26/1996 0:00,5.971428571,2.885714286,5.5,7.971428571,4.271428571,5.785714286
11/27/1996 0:00,6.042857143,2.971428571,5.6,7.842857143,4.442857143,5.771428571
11/28/1996 0:00,6.114285714,3.057142857,5.7,7.714285714,4.614285714,5.757142857
11/29/1996 0:00,6.185714286,3.142857143,5.8,7.585714286,4.785714286,5.742857143
11/30/1996 0:00,6.257142857,3.228571429,5.9,7.457142857,4.957142857,5.728571429
12/1/1996 0:00,6.328571429,3.314285714,6,7.328571429,5.128571429,5.714285714
12/2/1996 0:00,6.4,3.4,6.1,7.2,5.3,5.7
12/3/1996 0:00,6.271428571,3.314285714,5.971428571,7.228571429,5.157142857,5.714285714
12/4/1996 0:00,6.142857143,3.228571429,5.842857143,7.257142857,5.014285714,5.728571429
12/5/1996 0:00,6.014285714,3.142857143,5.714285714,7.285714286,4.871428571,5.742857143
12/6/1996 0:00,5.885714286,3.057142857,5.585714286,7.314285714,4.728571429,5.757142857
12/7/1996 0:00,5.757142857,2.971428571,5.457142857,7.342857143,4.585714286,5.771428571
12/8/1996 0:00,5.628571429,2.885714286,5.328571429,7.371428571,4.442857143,5.785714286
12/9/1996 0:00,5.5,2.8,5.2,7.4,4.3,5.8
12/10/1996 0:00,5.4625,2.8,5.2375,7.325,4.2875,5.6875
12/11/1996 0:00,5.425,2.8,5.275,7.25,4.275,5.575
12/12/1996 0:00,5.3875,2.8,5.3125,7.175,4.2625,5.4625
12/13/1996 0:00,5.35,2.8,5.35,7.1,4.25,5.35
12/14/1996 0:00,5.3125,2.8,5.3875,7.025,4.2375,5.2375
12/15/1996 0:00,5.275,2.8,5.425,6.95,4.225,5.125
12/16/1996 0:00,5.2375,2.8,5.4625,6.875,4.2125,5.0125
12/17/1996 0:00,5.2,2.8,5.5,6.8,4.2,4.9
12/18/1996 0:00,5.2,2.815,5.515,6.745,4.205,4.9
12/19/1996 0:00,5.2,2.83,5.53,6.69,4.21,4.9
12/20/1996 0:00,5.2,2.845,5.545,6.635,4.215,4.9
12/21/1996 0:00,5.2,2.86,5.56,6.58,4.22,4.9
12/22/1996 0:00,5.2,2.875,5.575,6.525,4.225,4.9
12/23/1996 0:00,5.2,2.89,5.59,6.47,4.23,4.9
12/24/1996 0:00,5.2,2.905,5.605,6.415,4.235,4.9
12/25/1996 0:00,5.2,2.92,5.62,6.36,4.24,4.9
12/26/1996 0:00,5.2,2.935,5.635,6.305,4.245,4.9
12/27/1996 0:00,5.2,2.95,5.65,6.25,4.25,4.9
12/28/1996 0:00,5.2,2.965,5.665,6.195,4.255,4.9
12/29/1996 0:00,5.2,2.98,5.68,6.14,4.26,4.9
12/30/1996 0:00,5.2,2.995,5.695,6.085,4.265,4.9
12/31/1996 0:00,5.2,3.01,5.71,6.03,4.27,4.9
1/1/1997 0:00,5.2,3.025,5.725,5.975,4.275,4.9
1/2/1997 0:00,5.2,3.04,5.74,5.92,4.28,4.9
1/3/1997 0:00,5.2,3.055,5.755,5.865,4.285,4.9
1/4/1997 0:00,5.2,3.07,5.77,5.81,4.29,4.9
1/5/1997 0:00,5.2,3.085,5.785,5.755,4.295,4.9
1/6/1997 0:00,5.2,3.1,5.8,5.7,4.3,4.9
1/7/1997 0:00,5.142857143,3.028571429,5.557142857,5.757142857,4.242857143,4.885714286
1/8/1997 0:00,5.085714286,2.957142857,5.314285714,5.814285714,4.185714286,4.871428571
1/9/1997 0:00,5.028571429,2.885714286,5.071428571,5.871428571,4.128571429,4.857142857
1/10/1997 0:00,4.971428571,2.814285714,4.828571429,5.928571429,4.071428571,4.842857143
1/11/1997 0:00,4.914285714,2.742857143,4.585714286,5.985714286,4.014285714,4.828571429
1/12/1997 0:00,4.857142857,2.671428571,4.342857143,6.042857143,3.957142857,4.814285714
1/13/1997 0:00,4.8,2.6,4.1,6.1,3.9,4.8
1/14/1997 0:00,4.86,2.71,4.27,6.09,3.97,4.81
1/15/1997 0:00,4.92,2.82,4.44,6.08,4.04,4.82
1/16/1997 0:00,4.98,2.93,4.61,6.07,4.11,4.83
1/17/1997 0:00,5.04,3.04,4.78,6.06,4.18,4.84
1/18/1997 0:00,5.1,3.15,4.95,6.05,4.25,4.85
1/19/1997 0:00,5.16,3.26,5.12,6.04,4.32,4.86
1/20/1997 0:00,5.22,3.37,5.29,6.03,4.39,4.87
1/21/1997 0:00,5.28,3.48,5.46,6.02,4.46,4.88
1/22/1997 0:00,5.34,3.59,5.63,6.01,4.53,4.89
1/23/1997 0:00,5.4,3.7,5.8,6,4.6,4.9
1/24/1997 0:00,5.26,3.48,5.52,6.02,4.44,4.86
1/25/1997 0:00,5.12,3.26,5.24,6.04,4.28,4.82
1/26/1997 0:00,4.98,3.04,4.96,6.06,4.12,4.78
1/27/1997 0:00,4.84,2.82,4.68,6.08,3.96,4.74
1/28/1997 0:00,4.7,2.6,4.4,6.1,3.8,4.7
1/29/1997 0:00,4.757142857,2.585714286,4.371428571,6.142857143,3.857142857,4.742857143
1/30/1997 0:00,4.814285714,2.571428571,4.342857143,6.185714286,3.914285714,4.785714286
1/31/1997 0:00,4.871428571,2.557142857,4.314285714,6.228571429,3.971428571,4.828571429
2/1/1997 0:00,4.928571429,2.542857143,4.285714286,6.271428571,4.028571429,4.871428571
2/2/1997 0:00,4.985714286,2.528571429,4.257142857,6.314285714,4.085714286,4.914285714
2/3/1997 0:00,5.042857143,2.514285714,4.228571429,6.357142857,4.142857143,4.957142857
2/4/1997 0:00,5.1,2.5,4.2,6.4,4.2,5
2/5/1997 0:00,5.116666667,2.5,4.133333333,6.666666667,4.2,5.033333333
2/6/1997 0:00,5.133333333,2.5,4.066666667,6.933333333,4.2,5.066666667
2/7/1997 0:00,5.15,2.5,4,7.2,4.2,5.1
2/8/1997 0:00,5.166666667,2.5,3.933333333,7.466666667,4.2,5.133333333
2/9/1997 0:00,5.183333333,2.5,3.866666667,7.733333333,4.2,5.166666667
2/10/1997 0:00,5.2,2.5,3.8,8,4.2,5.2
2/11/1997 0:00,5.225,2.475,3.875,7.875,4.2,5.225
2/12/1997 0:00,5.25,2.45,3.95,7.75,4.2,5.25
2/13/1997 0:00,5.275,2.425,4.025,7.625,4.2,5.275
2/14/1997 0:00,5.3,2.4,4.1,7.5,4.2,5.3
2/15/1997 0:00,5.325,2.375,4.175,7.375,4.2,5.325
2/16/1997 0:00,5.35,2.35,4.25,7.25,4.2,5.35
2/17/1997 0:00,5.375,2.325,4.325,7.125,4.2,5.375
2/18/1997 0:00,5.4,2.3,4.4,7,4.2,5.4
2/19/1997 0:00,5.25,2.266666667,4.4,6.7,4,5.1
2/20/1997 0:00,5.1,2.233333333,4.4,6.4,3.8,4.8
2/21/1997 0:00,4.95,2.2,4.4,6.1,3.6,4.5
2/22/1997 0:00,4.8,2.166666667,4.4,5.8,3.4,4.2
2/23/1997 0:00,4.65,2.133333333,4.4,5.5,3.2,3.9
2/24/1997 0:00,4.5,2.1,4.4,5.2,3,3.6
2/25/1997 0:00,4.555555556,2.155555556,4.422222222,5.266666667,3.088888889,3.688888889
2/26/1997 0:00,4.611111111,2.211111111,4.444444444,5.333333333,3.177777778,3.777777778
2/27/1997 0:00,4.666666667,2.266666667,4.466666667,5.4,3.266666667,3.866666667
2/28/1997 0:00,4.722222222,2.322222222,4.488888889,5.466666667,3.355555556,3.955555556
3/1/1997 0:00,4.777777778,2.377777778,4.511111111,5.533333333,3.444444444,4.044444444
3/2/1997 0:00,4.833333333,2.433333333,4.533333333,5.6,3.533333333,4.133333333
3/3/1997 0:00,4.888888889,2.488888889,4.555555556,5.666666667,3.622222222,4.222222222
3/4/1997 0:00,4.944444444,2.544444444,4.577777778,5.733333333,3.711111111,4.311111111
3/5/1997 0:00,5,2.6,4.6,5.8,3.8,4.4
3/6/1997 0:00,5.05,2.6,4.55,5.833333333,3.833333333,4.466666667
3/7/1997 0:00,5.1,2.6,4.5,5.866666667,3.866666667,4.533333333
3/8/1997 0:00,5.15,2.6,4.45,5.9,3.9,4.6
3/9/1997 0:00,5.2,2.6,4.4,5.933333333,3.933333333,4.666666667
3/10/1997 0:00,5.25,2.6,4.35,5.966666667,3.966666667,4.733333333
3/11/1997 0:00,5.3,2.6,4.3,6,4,4.8
3/12/1997 0:00,5.311111111,2.577777778,4.266666667,6.033333333,4,4.822222222
3/13/1997 0:00,5.322222222,2.555555556,4.233333333,6.066666667,4,4.844444444
3/14/1997 0:00,5.333333333,2.533333333,4.2,6.1,4,4.866666667
3/15/1997 0:00,5.344444444,2.511111111,4.166666667,6.133333333,4,4.888888889
3/16/1997 0:00,5.355555556,2.488888889,4.133333333,6.166666667,4,4.911111111
3/17/1997 0:00,5.366666667,2.466666667,4.1,6.2,4,4.933333333
3/18/1997 0:00,5.377777778,2.444444444,4.066666667,6.233333333,4,4.955555556
3/19/1997 0:00,5.388888889,2.422222222,4.033333333,6.266666667,4,4.977777778
3/20/1997 0:00,5.4,2.4,4,6.3,4,5
3/21/1997 0:00,5.4,2.4,3.98,6.4,4.02,5.06
3/22/1997 0:00,5.4,2.4,3.96,6.5,4.04,5.12
3/23/1997 0:00,5.4,2.4,3.94,6.6,4.06,5.18
3/24/1997 0:00,5.4,2.4,3.92,6.7,4.08,5.24
3/25/1997 0:00,5.4,2.4,3.9,6.8,4.1,5.3
3/26/1997 0:00,5.257142857,2.414285714,3.971428571,6.6,3.985714286,5.142857143
3/27/1997 0:00,5.114285714,2.428571429,4.042857143,6.4,3.871428571,4.985714286
3/28/1997 0:00,4.971428571,2.442857143,4.114285714,6.2,3.757142857,4.828571429
3/29/1997 0:00,4.828571429,2.457142857,4.185714286,6,3.642857143,4.671428571
3/30/1997 0:00,4.685714286,2.471428571,4.257142857,5.8,3.528571429,4.514285714
3/31/1997 0:00,4.542857143,2.485714286,4.328571429,5.6,3.414285714,4.357142857
4/1/1997 0:00,4.4,2.5,4.4,5.4,3.3,4.2
4/2/1997 0:00,4.442857143,2.542857143,4.285714286,5.3,3.342857143,4.157142857
4/3/1997 0:00,4.485714286,2.585714286,4.171428571,5.2,3.385714286,4.114285714
4/4/1997 0:00,4.528571429,2.628571429,4.057142857,5.1,3.428571429,4.071428571
4/5/1997 0:00,4.571428571,2.671428571,3.942857143,5,3.471428571,4.028571429
4/6/1997 0:00,4.614285714,2.714285714,3.828571429,4.9,3.514285714,3.985714286
4/7/1997 0:00,4.657142857,2.757142857,3.714285714,4.8,3.557142857,3.942857143
4/8/1997 0:00,4.7,2.8,3.6,4.7,3.6,3.9
4/9/1997 0:00,4.685714286,2.757142857,3.642857143,4.7,3.614285714,3.885714286
4/10/1997 0:00,4.671428571,2.714285714,3.685714286,4.7,3.628571429,3.871428571
4/11/1997 0:00,4.657142857,2.671428571,3.728571429,4.7,3.642857143,3.857142857
4/12/1997 0:00,4.642857143,2.628571429,3.771428571,4.7,3.657142857,3.842857143
4/13/1997 0:00,4.628571429,2.585714286,3.814285714,4.7,3.671428571,3.828571429
4/14/1997 0:00,4.614285714,2.542857143,3.857142857,4.7,3.685714286,3.814285714
4/15/1997 0:00,4.6,2.5,3.9,4.7,3.7,3.8
4/16/1997 0:00,4.516666667,2.533333333,3.85,4.616666667,3.65,3.8
4/17/1997 0:00,4.433333333,2.566666667,3.8,4.533333333,3.6,3.8
4/18/1997 0:00,4.35,2.6,3.75,4.45,3.55,3.8
4/19/1997 0:00,4.266666667,2.633333333,3.7,4.366666667,3.5,3.8
4/20/1997 0:00,4.183333333,2.666666667,3.65,4.283333333,3.45,3.8
4/21/1997 0:00,4.1,2.7,3.6,4.2,3.4,3.8
4/22/1997 0:00,4.25,2.7125,3.6,4.35,3.4625,3.875
4/23/1997 0:00,4.4,2.725,3.6,4.5,3.525,3.95
4/24/1997 0:00,4.55,2.7375,3.6,4.65,3.5875,4.025
4/25/1997 0:00,4.7,2.75,3.6,4.8,3.65,4.1
4/26/1997 0:00,4.85,2.7625,3.6,4.95,3.7125,4.175
4/27/1997 0:00,5,2.775,3.6,5.1,3.775,4.25
4/28/1997 0:00,5.15,2.7875,3.6,5.25,3.8375,4.325
4/29/1997 0:00,5.3,2.8,3.6,5.4,3.9,4.4
4/30/1997 0:00,5.333333333,2.816666667,3.633333333,5.5,3.983333333,4.4
5/1/1997 0:00,5.366666667,2.833333333,3.666666667,5.6,4.066666667,4.4
5/2/1997 0:00,5.4,2.85,3.7,5.7,4.15,4.4
5/3/1997 0:00,5.433333333,2.866666667,3.733333333,5.8,4.233333333,4.4
5/4/1997 0:00,5.466666667,2.883333333,3.766666667,5.9,4.316666667,4.4
