sampledate,depth,rep,sta,event,ph,phair,alk,dic,tic,doc,toc,totpf,totpuf,totpuf_sloh,drp_sloh,drsif_sloh
9/15/2009,26,1,2,Chem,,,,,,,,,,,,
9/15/2009,27,1,2,Chem,,,,,,,,,,,,
9/15/2009,28,1,2,Chem,,,,,,,,,,,,
9/15/2009,29,1,2,Chem,,,,,,,,,,,,
9/15/2009,30,1,2,Chem,,,,,,,,,,,,
9/15/2009,31,1,2,Chem,,,,,,,,,,,,
9/15/2009,32,1,2,Chem,6.85,8.13,,13.34,13.82,2.37,2.34,5,14,,,
10/13/2009,0,1,2,Chem,7.75,8.06,,10.63,11.26,2.77,2.72,10,12,,,
10/13/2009,1,1,2,Chem,,,,,,,,,,,,
10/13/2009,2,1,2,Chem,,,,,,,,,,,,
10/13/2009,3,1,2,Chem,,,,,,,,,,,,
10/13/2009,4,1,2,Chem,,,,,,,,,,,,
10/13/2009,5,1,2,Chem,,,,,,,,,,,,
10/13/2009,6,1,2,Chem,,,,,,,,,,,,
10/13/2009,7,1,2,Chem,,,,,,,,,,,,
10/13/2009,8,1,2,Chem,,,,,,,,,,,,
10/13/2009,9,1,2,Chem,,,,,,,,,,,,
10/13/2009,10,1,2,Chem,,,,,,,,,,,,
10/13/2009,11,1,2,Chem,,,,,,,,,,,,
10/13/2009,12,1,2,Chem,,,,,,,,,,,,
10/13/2009,13,1,2,Chem,,,,,,,,,,,,
10/13/2009,14,1,2,Chem,,,,,,,,,,,,
10/13/2009,15,1,2,Chem,7.69,8.1,,11.06,11.67,2.68,2.68,4,9,,,
10/13/2009,16,1,2,Chem,,,,,,,,,,,,
10/13/2009,17,1,2,Chem,,,,,,,,,,,,
10/13/2009,18,1,2,Chem,,,,,,,,,,,,
10/13/2009,19,1,2,Chem,,,,,,,,,,,,
10/13/2009,20,1,2,Chem,7,8.09,,12.75,12.87,2.4,2.46,4,8,,,
10/13/2009,21,1,2,Chem,,,,,,,,,,,,
10/13/2009,22,1,2,Chem,,,,,,,,,,,,
10/13/2009,23,1,2,Chem,,,,,,,,,,,,
10/13/2009,24,1,2,Chem,,,,,,,,,,,,
10/13/2009,25,1,2,Chem,,,,,,,,,,,,
10/13/2009,26,1,2,Chem,,,,,,,,,,,,
10/13/2009,27,1,2,Chem,6.89,8.11,,14.26,14.91,2.44,2.43,5,11,,,
10/13/2009,28,1,2,Chem,,,,,,,,,,,,
10/13/2009,29,1,2,Chem,,,,,,,,,,,,
10/13/2009,30,1,2,Chem,,,,,,,,,,,,
10/13/2009,31,1,2,Chem,,,,,,,,,,,,
10/13/2009,32,1,2,Chem,7.02,8.18,,15.11,15.16,2.64,2.51,12,30,,,
1/13/2010,0,1,2,Chem,8.04,7.97,,10.14,10.45,2.74,3.17,7,6,,,
1/13/2010,1,1,2,Chem,,,,,,,,,,,,
1/13/2010,2,1,2,Chem,,,,,,,,,,,,
1/13/2010,3,1,2,Chem,,,,,,,,,,,,
1/13/2010,4,1,2,Chem,,,,,,,,,,,,
1/13/2010,5,1,2,Chem,,,,,,,,,,,,
1/13/2010,6,1,2,Chem,,,,,,,,,,,,
1/13/2010,7,1,2,Chem,,,,,,,,,,,,
1/13/2010,8,1,2,Chem,,,,,,,,,,,,
1/13/2010,9,1,2,Chem,,,,,,,,,,,,
1/13/2010,10,1,2,Chem,7.93,8.01,,10.13,8.5,2.74,3.01,7,7,,,
1/13/2010,11,1,2,Chem,,,,,,,,,,,,
1/13/2010,12,1,2,Chem,,,,,,,,,,,,
1/13/2010,13,1,2,Chem,,,,,,,,,,,,
1/13/2010,14,1,2,Chem,,,,,,,,,,,,
1/13/2010,15,1,2,Chem,,,,,,,,,,,,
1/13/2010,16,1,2,Chem,,,,,,,,,,,,
1/13/2010,17,1,2,Chem,,,,,,,,,,,,
1/13/2010,18,1,2,Chem,,,,,,,,,,,,
1/13/2010,19,1,2,Chem,,,,,,,,,,,,
1/13/2010,20,1,2,Chem,7.86,8.01,,12.26,10.21,2.91,2.79,8,27,,,
1/13/2010,21,1,2,Chem,,,,,,,,,,,,
1/13/2010,22,1,2,Chem,,,,,,,,,,,,
1/13/2010,23,1,2,Chem,,,,,,,,,,,,
1/13/2010,24,1,2,Chem,,,,,,,,,,,,
1/13/2010,25,1,2,Chem,,,,,,,,,,,,
1/13/2010,26,1,2,Chem,,,,,,,,,,,,
1/13/2010,27,1,2,Chem,,,,,,,,,,,,
1/13/2010,28,1,2,Chem,,,,,,,,,,,,
1/13/2010,29,1,2,Chem,,,,,,,,,,,,
1/13/2010,30,1,2,Chem,,,,,,,,,,,,
1/13/2010,31,1,2,Chem,,,,,,,,,,,,
1/13/2010,32,1,2,Chem,6.95,8,,11.98,12.29,3.94,3.24,6,25,,,
5/13/2010,0,1,2,Chem,8.05,8.03,,9.91,10.12,1.38,2.02,1,8,,,
5/13/2010,1,1,2,Chem,,,,,,,,,,,,
5/13/2010,2,1,2,Chem,,,,,,,,,,,,
5/13/2010,3,1,2,Chem,,,,,,,,,,,,
5/13/2010,4,1,2,Chem,,,,,,,,,,,,
5/13/2010,5,1,2,Chem,,,,,,,,,,,,
5/13/2010,6,1,2,Chem,,,,,,,,,,,,
5/13/2010,7,1,2,Chem,,,,,,,,,,,,
5/13/2010,8,1,2,Chem,,,,,,,,,,,,
5/13/2010,9,1,2,Chem,,,,,,,,,,,,
5/13/2010,10,1,2,Chem,8.05,8.03,,9.86,10.23,2.05,1.86,9,12,,,
5/13/2010,11,1,2,Chem,,,,,,,,,,,,
5/13/2010,12,1,2,Chem,,,,,,,,,,,,
5/13/2010,13,1,2,Chem,,,,,,,,,,,,
5/13/2010,14,1,2,Chem,,,,,,,,,,,,
5/13/2010,15,1,2,Chem,,,,,,,,,,,,
5/13/2010,16,1,2,Chem,,,,,,,,,,,,
5/13/2010,17,1,2,Chem,,,,,,,,,,,,
5/13/2010,18,1,2,Chem,,,,,,,,,,,,
5/13/2010,19,1,2,Chem,,,,,,,,,,,,
5/13/2010,20,1,2,Chem,7.85,8.04,,9.88,10.04,1.48,1.22,6,13,,,
5/13/2010,21,1,2,Chem,,,,,,,,,,,,
5/13/2010,22,1,2,Chem,,,,,,,,,,,,
5/13/2010,23,1,2,Chem,,,,,,,,,,,,
5/13/2010,24,1,2,Chem,,,,,,,,,,,,
5/13/2010,25,1,2,Chem,,,,,,,,,,,,
5/13/2010,26,1,2,Chem,,,,,,,,,,,,
5/13/2010,27,1,2,Chem,,,,,,,,,,,,
5/13/2010,28,1,2,Chem,,,,,,,,,,,,
5/13/2010,29,1,2,Chem,,,,,,,,,,,,
5/13/2010,30,1,2,Chem,,,,,,,,,,,,
5/13/2010,31,1,2,Chem,,,,,,,,,,,,
5/13/2010,32,1,2,Chem,7.43,8.02,,11.05,11.3,1.65,1.38,4,25,,,
6/9/2010,0,1,2,Chem,8.3,8.1,,10.55,10.33,2.6,2.53,3,8,,,
6/9/2010,1,1,2,Chem,,,,,,,,,,,,
6/9/2010,2,1,2,Chem,,,,,,,,,,,,
6/9/2010,3,1,2,Chem,,,,,,,,,,,,
6/9/2010,4,1,2,Chem,,,,,,,,,,,,
6/9/2010,5,1,2,Chem,,,,,,,,,,,,
6/9/2010,6,1,2,Chem,,,,,,,,,,,,
6/9/2010,7,1,2,Chem,8.27,8.12,,10.78,1.67,2.53,2.47,5,10,,,
6/9/2010,8,1,2,Chem,8.26,8.12,,10.44,9.99,2.5,2.55,3,8,,,
6/9/2010,9,1,2,Chem,,,,,,,,,,,,
6/9/2010,10,1,2,Chem,7.72,8.11,,10.81,10.74,2.4,2.41,8,11,,,
6/9/2010,11,1,2,Chem,,,,,,,,,,,,
6/9/2010,12,1,2,Chem,,,,,,,,,,,,
6/9/2010,13,1,2,Chem,,,,,,,,,,,,
6/9/2010,14,1,2,Chem,,,,,,,,,,,,
6/9/2010,15,1,2,Chem,,,,,,,,,,,,
6/9/2010,16,1,2,Chem,,,,,,,,,,,,
6/9/2010,17,1,2,Chem,,,,,,,,,,,,
6/9/2010,18,1,2,Chem,,,,,,,,,,,,
6/9/2010,19,1,2,Chem,,,,,,,,,,,,
6/9/2010,20,1,2,Chem,8.34,8.11,,10.19,10.61,2.46,2.51,7,13,,,
6/9/2010,21,1,2,Chem,,,,,,,,,,,,
6/9/2010,22,1,2,Chem,,,,,,,,,,,,
6/9/2010,23,1,2,Chem,,,,,,,,,,,,
6/9/2010,24,1,2,Chem,,,,,,,,,,,,
6/9/2010,25,1,2,Chem,,,,,,,,,,,,
6/9/2010,26,1,2,Chem,,,,,,,,,,,,
6/9/2010,27,1,2,Chem,,,,,,,,,,,,
6/9/2010,28,1,2,Chem,,,,,,,,,,,,
6/9/2010,29,1,2,Chem,,,,,,,,,,,,
6/9/2010,30,1,2,Chem,,,,,,,,,,,,
6/9/2010,31,1,2,Chem,,,,,,,,,,,,
6/9/2010,32,1,2,Chem,7.34,8.07,,11.87,11.74,2.37,2.37,4,11,,,
7/7/2010,0,1,2,Chem,8.13,8.12,,10.11,10.31,3.21,3.13,2,3,,,
7/7/2010,1,1,2,Chem,,,,,,,,,,,,
7/7/2010,2,1,2,Chem,,,,,,,,,,,,
7/7/2010,3,1,2,Chem,,,,,,,,,,,,
7/7/2010,4,1,2,Chem,,,,,,,,,,,,
7/7/2010,5,1,2,Chem,,,,,,,,,,,,
7/7/2010,6,1,2,Chem,,,,,,,,,,,,
7/7/2010,7,1,2,Chem,,,,,,,,,,,,
7/7/2010,8,1,2,Chem,8.16,8.05,,10.28,10.39,2.99,2.94,3,15,,,
7/7/2010,9,1,2,Chem,,,,,,,,,,,,
7/7/2010,10,1,2,Chem,8.42,8.03,,10.07,10.53,3.03,2.89,3,7,,,
7/7/2010,11,1,2,Chem,,,,,,,,,,,,
7/7/2010,12,1,2,Chem,,,,,,,,,,,,
7/7/2010,13,1,2,Chem,,,,,,,,,,,,
7/7/2010,14,1,2,Chem,,,,,,,,,,,,
7/7/2010,15,1,2,Chem,8.1,8.06,,10.05,10.55,3.03,3.12,3,6,,,
7/7/2010,16,1,2,Chem,,,,,,,,,,,,
7/7/2010,17,1,2,Chem,,,,,,,,,,,,
7/7/2010,18,1,2,Chem,,,,,,,,,,,,
7/7/2010,19,1,2,Chem,,,,,,,,,,,,
7/7/2010,20,1,2,Chem,7.28,8.05,,11.88,12.09,2.8,2.67,3,6,,,
7/7/2010,21,1,2,Chem,,,,,,,,,,,,
7/7/2010,22,1,2,Chem,,,,,,,,,,,,
7/7/2010,23,1,2,Chem,,,,,,,,,,,,
7/7/2010,24,1,2,Chem,,,,,,,,,,,,
7/7/2010,25,1,2,Chem,,,,,,,,,,,,
7/7/2010,26,1,2,Chem,,,,,,,,,,,,
7/7/2010,27,1,2,Chem,,,,,,,,,,,,
7/7/2010,28,1,2,Chem,,,,,,,,,,,,
7/7/2010,29,1,2,Chem,,,,,,,,,,,,
7/7/2010,30,1,2,Chem,,,,,,,,,,,,
7/7/2010,31,1,2,Chem,,,,,,,,,,,,
7/7/2010,32,1,2,Chem,6.94,8.07,,13.31,13.14,2.61,2.56,3,3,,,
9/2/2010,0,1,2,Chem,8.27,8.1,,9.7,10.42,2.62,2.62,1,1,,,
9/2/2010,1,1,2,Chem,,,,,,,,,,,,
9/2/2010,2,1,2,Chem,,,,,,,,,,,,
9/2/2010,3,1,2,Chem,,,,,,,,,,,,
9/2/2010,4,1,2,Chem,,,,,,,,,,,,
9/2/2010,5,1,2,Chem,,,,,,,,,,,,
9/2/2010,6,1,2,Chem,,,,,,,,,,,,
9/2/2010,7,1,2,Chem,,,,,,,,,,,,
9/2/2010,8,1,2,Chem,,,,,,,,,,,,
9/2/2010,9,1,2,Chem,,,,,,,,,,,,
9/2/2010,10,1,2,Chem,8.21,8.11,,9.38,9.96,2.61,2.62,3,7,,,
9/2/2010,11,1,2,Chem,,,,,,,,,,,,
9/2/2010,12,1,2,Chem,8.2,8.11,,10.52,10.8,2.67,2.45,4,8,,,
9/2/2010,13,1,2,Chem,,,,,,,,,,,,
9/2/2010,14,1,2,Chem,,,,,,,,,,,,
9/2/2010,15,1,2,Chem,7.56,8.12,,11.32,11.28,2.38,2.35,4,7,,,
9/2/2010,16,1,2,Chem,,,,,,,,,,,,
9/2/2010,17,1,2,Chem,,,,,,,,,,,,
9/2/2010,18,1,2,Chem,,,,,,,,,,,,
9/2/2010,19,1,2,Chem,,,,,,,,,,,,
9/2/2010,20,1,2,Chem,7.27,8.1,,11.29,12.33,2.31,2.33,4,8,,,
9/2/2010,21,1,2,Chem,,,,,,,,,,,,
9/2/2010,22,1,2,Chem,,,,,,,,,,,,
9/2/2010,23,1,2,Chem,,,,,,,,,,,,
9/2/2010,24,1,2,Chem,,,,,,,,,,,,
9/2/2010,25,1,2,Chem,,,,,,,,,,,,
9/2/2010,26,1,2,Chem,,,,,,,,,,,,
9/2/2010,27,1,2,Chem,,,,,,,,,,,,
9/2/2010,28,1,2,Chem,,,,,,,,,,,,
9/2/2010,29,1,2,Chem,,,,,,,,,,,,
9/2/2010,30,1,2,Chem,,,,,,,,,,,,
9/2/2010,31,1,2,Chem,,,,,,,,,,,,
9/2/2010,32,1,2,Chem,6.98,8.11,,15.26,15.88,2.17,2.26,21,33,,,
9/29/2010,0,1,2,Chem,8.16,8,,9.98,10.14,2.47,2.42,7,8,,,
9/29/2010,1,1,2,Chem,,,,,,,,,,,,
9/29/2010,2,1,2,Chem,,,,,,,,,,,,
9/29/2010,3,1,2,Chem,,,,,,,,,,,,
9/29/2010,4,1,2,Chem,,,,,,,,,,,,
9/29/2010,5,1,2,Chem,,,,,,,,,,,,
9/29/2010,6,1,2,Chem,,,,,,,,,,,,
9/29/2010,7,1,2,Chem,,,,,,,,,,,,
9/29/2010,8,1,2,Chem,,,,,,,,,,,,
9/29/2010,9,1,2,Chem,,,,,,,,,,,,
9/29/2010,10,1,2,Chem,8.01,7.98,,10.55,10.55,2.58,2.49,6,10,,,
9/29/2010,11,1,2,Chem,,,,,,,,,,,,
9/29/2010,12,1,2,Chem,,,,,,,,,,,,
9/29/2010,13,1,2,Chem,,,,,,,,,,,,
9/29/2010,14,1,2,Chem,,,,,,,,,,,,
9/29/2010,15,1,2,Chem,7.83,7.98,,10.69,10.09,2.47,2.38,6,10,,,
9/29/2010,16,1,2,Chem,,,,,,,,,,,,
9/29/2010,17,1,2,Chem,,,,,,,,,,,,
9/29/2010,18,1,2,Chem,,,,,,,,,,,,
9/29/2010,19,1,2,Chem,,,,,,,,,,,,
9/29/2010,20,1,2,Chem,7.13,8.03,,11.73,13.06,2.25,2.09,7,11,,,
9/29/2010,21,1,2,Chem,,,,,,,,,,,,
9/29/2010,22,1,2,Chem,,,,,,,,,,,,
9/29/2010,23,1,2,Chem,,,,,,,,,,,,
9/29/2010,24,1,2,Chem,,,,,,,,,,,,
9/29/2010,25,1,2,Chem,,,,,,,,,,,,
9/29/2010,26,1,2,Chem,,,,,,,,,,,,
9/29/2010,27,1,2,Chem,6.94,8.02,,14.58,13.06,2.29,2.24,8,15,,,
9/29/2010,28,1,2,Chem,,,,,,,,,,,,
9/29/2010,29,1,2,Chem,,,,,,,,,,,,
9/29/2010,30,1,2,Chem,,,,,,,,,,,,
9/29/2010,31,1,2,Chem,,,,,,,,,,,,
9/29/2010,32,1,2,Chem,7.02,8.06,,16.05,15.8,2.22,2.19,42,53,,,
10/25/2010,0,1,2,Chem,7.78,8.06,,9.54,9.98,14.89,14.29,10,14,,,
10/25/2010,1,1,2,Chem,,,,,,,,,,,,
10/25/2010,2,1,2,Chem,,,,,,,,,,,,
10/25/2010,3,1,2,Chem,,,,,,,,,,,,
10/25/2010,4,1,2,Chem,,,,,,,,,,,,
10/25/2010,5,1,2,Chem,,,,,,,,,,,,
10/25/2010,6,1,2,Chem,,,,,,,,,,,,
10/25/2010,7,1,2,Chem,,,,,,,,,,,,
10/25/2010,8,1,2,Chem,,,,,,,,,,,,
10/25/2010,9,1,2,Chem,,,,,,,,,,,,
10/25/2010,10,1,2,Chem,,,,,,,,,,,,
10/25/2010,11,1,2,Chem,,,,,,,,,,,,
10/25/2010,12,1,2,Chem,,,,,,,,,,,,
10/25/2010,13,1,2,Chem,,,,,,,,,,,,
10/25/2010,14,1,2,Chem,,,,,,,,,,,,
10/25/2010,15,1,2,Chem,7.7,8.08,,8.87,8.97,14.53,14.73,9,13,,,
10/25/2010,16,1,2,Chem,,,,,,,,,,,,
10/25/2010,17,1,2,Chem,,,,,,,,,,,,
10/25/2010,18,1,2,Chem,,,,,,,,,,,,
10/25/2010,19,1,2,Chem,,,,,,,,,,,,
10/25/2010,20,1,2,Chem,7.11,8.08,,10.14,10.21,14.8,15.19,6,14,,,
10/25/2010,21,1,2,Chem,,,,,,,,,,,,
10/25/2010,22,1,2,Chem,,,,,,,,,,,,
10/25/2010,23,1,2,Chem,,,,,,,,,,,,
10/25/2010,24,1,2,Chem,,,,,,,,,,,,
10/25/2010,25,1,2,Chem,,,,,,,,,,,,
10/25/2010,26,1,2,Chem,,,,,,,,,,,,
10/25/2010,27,1,2,Chem,6.92,8.06,,12.62,12.34,15.14,15.24,11,12,,,
10/25/2010,28,1,2,Chem,,,,,,,,,,,,
10/25/2010,29,1,2,Chem,,,,,,,,,,,,
10/25/2010,30,1,2,Chem,,,,,,,,,,,,
10/25/2010,31,1,2,Chem,,,,,,,,,,,,
10/25/2010,32,1,2,Chem,7.01,7.98,,13.53,13.45,16.65,16.2,66,66,,,
1/13/2011,0,1,2,Chem,7.76,7.97,,11.46,12.06,,,12,15,,,
1/13/2011,1,1,2,Chem,,,,,,,,,,,,
1/13/2011,2,1,2,Chem,,,,,,,,,,,,
1/13/2011,3,1,2,Chem,,,,,,,,,,,,
1/13/2011,4,1,2,Chem,,,,,,,,,,,,
1/13/2011,5,1,2,Chem,,,,,,,,,,,,
1/13/2011,6,1,2,Chem,,,,,,,,,,,,
1/13/2011,7,1,2,Chem,,,,,,,,,,,,
1/13/2011,8,1,2,Chem,,,,,,,,,,,,
1/13/2011,9,1,2,Chem,,,,,,,,,,,,
1/13/2011,10,1,2,Chem,7.67,7.9,,9.54,10.03,,,9,14,,,
1/13/2011,11,1,2,Chem,,,,,,,,,,,,
1/13/2011,12,1,2,Chem,,,,,,,,,,,,
1/13/2011,13,1,2,Chem,,,,,,,,,,,,
1/13/2011,14,1,2,Chem,,,,,,,,,,,,
1/13/2011,15,1,2,Chem,,,,,,,,,,,,
1/13/2011,16,1,2,Chem,,,,,,,,,,,,
1/13/2011,17,1,2,Chem,,,,,,,,,,,,
1/13/2011,18,1,2,Chem,,,,,,,,,,,,
1/13/2011,19,1,2,Chem,,,,,,,,,,,,
1/13/2011,20,1,2,Chem,7.59,7.89,,10.87,10.32,,,10,11,,,
1/13/2011,21,1,2,Chem,,,,,,,,,,,,
1/13/2011,22,1,2,Chem,,,,,,,,,,,,
1/13/2011,23,1,2,Chem,,,,,,,,,,,,
1/13/2011,24,1,2,Chem,,,,,,,,,,,,
1/13/2011,25,1,2,Chem,,,,,,,,,,,,
1/13/2011,26,1,2,Chem,,,,,,,,,,,,
1/13/2011,27,1,2,Chem,,,,,,,,,,,,
1/13/2011,28,1,2,Chem,,,,,,,,,,,,
1/13/2011,29,1,2,Chem,,,,,,,,,,,,
1/13/2011,30,1,2,Chem,,,,,,,,,,,,
1/13/2011,31,1,2,Chem,7.13,7.89,,12.15,11.98,,,13,24,,,
1/13/2011,32,1,2,Chem,,,,,,,,,,,,
3/17/2011,0,1,2,Chem,7.23,7.67,,4.36,5.29,1.51,1.38,11,12,,,
3/17/2011,1,1,2,Chem,,,,,,,,,,,,
3/17/2011,2,1,2,Chem,,,,,,,,,,,,
3/17/2011,3,1,2,Chem,,,,,,,,,,,,
3/17/2011,4,1,2,Chem,,,,,,,,,,,,
3/17/2011,5,1,2,Chem,,,,,,,,,,,,
3/17/2011,6,1,2,Chem,,,,,,,,,,,,
3/17/2011,7,1,2,Chem,,,,,,,,,,,,
3/17/2011,8,1,2,Chem,,,,,,,,,,,,
3/17/2011,9,1,2,Chem,,,,,,,,,,,,
3/17/2011,10,1,2,Chem,7.55,7.97,,11.52,11.64,2.49,2.42,10,3,,,
3/17/2011,11,1,2,Chem,,,,,,,,,,,,
3/17/2011,12,1,2,Chem,,,,,,,,,,,,
3/17/2011,13,1,2,Chem,,,,,,,,,,,,
3/17/2011,14,1,2,Chem,,,,,,,,,,,,
3/17/2011,15,1,2,Chem,,,,,,,,,,,,
3/17/2011,16,1,2,Chem,,,,,,,,,,,,
3/17/2011,17,1,2,Chem,,,,,,,,,,,,
3/17/2011,18,1,2,Chem,,,,,,,,,,,,
3/17/2011,19,1,2,Chem,,,,,,,,,,,,
3/17/2011,20,1,2,Chem,7.5,7.99,,11.8,11.91,2.64,2.54,2,4,,,
3/17/2011,21,1,2,Chem,,,,,,,,,,,,
3/17/2011,22,1,2,Chem,,,,,,,,,,,,
3/17/2011,23,1,2,Chem,,,,,,,,,,,,
3/17/2011,24,1,2,Chem,,,,,,,,,,,,
3/17/2011,25,1,2,Chem,,,,,,,,,,,,
3/17/2011,26,1,2,Chem,,,,,,,,,,,,
3/17/2011,27,1,2,Chem,,,,,,,,,,,,
3/17/2011,28,1,2,Chem,,,,,,,,,,,,
3/17/2011,29,1,2,Chem,,,,,,,,,,,,
3/17/2011,30,1,2,Chem,,,,,,,,,,,,
3/17/2011,31,1,2,Chem,,,,,,,,,,,,
3/17/2011,32,1,2,Chem,6.9,7.98,,13.11,14.32,2.17,2.18,5,19,,,
6/2/2011,0,1,2,Chem,8.05,8.04,,10.33,10.25,2.52,2.48,0,0,,,
6/2/2011,1,1,2,Chem,,,,,,,,,,,,
6/2/2011,2,1,2,Chem,,,,,,,,,,,,
6/2/2011,3,1,2,Chem,,,,,,,,,,,,
6/2/2011,4,1,2,Chem,,,,,,,,,,,,
6/2/2011,5,1,2,Chem,,,,,,,,,,,,
6/2/2011,6,1,2,Chem,,,,,,,,,,,,
6/2/2011,7,1,2,Chem,,,,,,,,,,,,
6/2/2011,8,1,2,Chem,,,,,,,,,,,,
6/2/2011,9,1,2,Chem,,,,,,,,,,,,
6/2/2011,10,1,2,Chem,7.96,8.04,,10.44,10.7,2.59,2.45,6,0,,,
6/2/2011,11,1,2,Chem,,,,,,,,,,,,
6/2/2011,12,1,2,Chem,,,,,,,,,,,,
6/2/2011,13,1,2,Chem,,,,,,,,,,,,
6/2/2011,14,1,2,Chem,,,,,,,,,,,,
6/2/2011,15,1,2,Chem,7.77,8.06,,10.07,10.36,2.46,2.35,1,5,,,
6/2/2011,16,1,2,Chem,,,,,,,,,,,,
6/2/2011,17,1,2,Chem,,,,,,,,,,,,
6/2/2011,18,1,2,Chem,,,,,,,,,,,,
6/2/2011,19,1,2,Chem,,,,,,,,,,,,
6/2/2011,20,1,2,Chem,7.56,8.06,,10.71,11.7,2.37,2.36,0,0,,,
6/2/2011,21,1,2,Chem,,,,,,,,,,,,
6/2/2011,22,1,2,Chem,,,,,,,,,,,,
6/2/2011,23,1,2,Chem,,,,,,,,,,,,
6/2/2011,24,1,2,Chem,,,,,,,,,,,,
6/2/2011,25,1,2,Chem,,,,,,,,,,,,
6/2/2011,26,1,2,Chem,,,,,,,,,,,,
6/2/2011,27,1,2,Chem,7.49,8.06,,10.84,10.83,2.41,2.32,0,2,,,
6/2/2011,28,1,2,Chem,,,,,,,,,,,,
6/2/2011,29,1,2,Chem,,,,,,,,,,,,
6/2/2011,30,1,2,Chem,,,,,,,,,,,,
6/2/2011,31,1,2,Chem,,,,,,,,,,,,
6/2/2011,32,1,2,Chem,7.32,8.06,,11.11,11.47,2.37,2.29,3,8,,,
6/29/2011,0,1,2,Chem,8.09,8.07,,10.01,10.51,2.3,2.41,7,8,,,
6/29/2011,1,1,2,Chem,,,,,,,,,,,,
6/29/2011,2,1,2,Chem,,,,,,,,,,,,
6/29/2011,3,1,2,Chem,,,,,,,,,,,,
6/29/2011,4,1,2,Chem,,,,,,,,,,,,
6/29/2011,5,1,2,Chem,,,,,,,,,,,,
6/29/2011,6,1,2,Chem,,,,,,,,,,,,
6/29/2011,7,1,2,Chem,,,,,,,,,,,,
6/29/2011,8,1,2,Chem,8.12,8.09,,10.6,11.01,2.45,2.61,6,8,,,
6/29/2011,9,1,2,Chem,,,,,,,,,,,,
6/29/2011,10,1,2,Chem,8,8.08,,10.24,10.34,2.26,2.42,7,10,,,
6/29/2011,11,1,2,Chem,,,,,,,,,,,,
6/29/2011,12,1,2,Chem,,,,,,,,,,,,
6/29/2011,13,1,2,Chem,,,,,,,,,,,,
6/29/2011,14,1,2,Chem,,,,,,,,,,,,
6/29/2011,15,1,2,Chem,7.47,8.05,,10.65,11.12,2.2,2.15,140,10,,,
6/29/2011,16,1,2,Chem,,,,,,,,,,,,
6/29/2011,17,1,2,Chem,,,,,,,,,,,,
6/29/2011,18,1,2,Chem,,,,,,,,,,,,
6/29/2011,19,1,2,Chem,,,,,,,,,,,,
6/29/2011,20,1,2,Chem,7.33,8.06,,11.58,11.42,2.13,2.23,5,7,,,
6/29/2011,21,1,2,Chem,,,,,,,,,,,,
6/29/2011,22,1,2,Chem,,,,,,,,,,,,
6/29/2011,23,1,2,Chem,,,,,,,,,,,,
6/29/2011,24,1,2,Chem,,,,,,,,,,,,
6/29/2011,25,1,2,Chem,,,,,,,,,,,,
6/29/2011,26,1,2,Chem,,,,,,,,,,,,
6/29/2011,27,1,2,Chem,,,,,,,,,,,,
6/29/2011,28,1,2,Chem,,,,,,,,,,,,
6/29/2011,29,1,2,Chem,,,,,,,,,,,,
6/29/2011,30,1,2,Chem,,,,,,,,,,,,
6/29/2011,31,1,2,Chem,,,,,,,,,,,,
6/29/2011,32,1,2,Chem,7.03,8.02,,12.18,12.56,2.08,2.09,11,18,,,
7/28/2011,0,1,2,Chem,8.21,8.06,,,,,,8,12,,,
7/28/2011,1,1,2,Chem,,,,,,,,,,,,
7/28/2011,2,1,2,Chem,,,,,,,,,,,,
7/28/2011,3,1,2,Chem,,,,,,,,,,,,
7/28/2011,4,1,2,Chem,,,,,,,,,,,,
7/28/2011,5,1,2,Chem,8.21,8.03,,,,,,6,88,,,
7/28/2011,6,1,2,Chem,,,,,,,,,,,,
7/28/2011,7,1,2,Chem,,,,,,,,,,,,
7/28/2011,8,1,2,Chem,,,,,,,,,,,,
7/28/2011,9,1,2,Chem,,,,,,,,,,,,
7/28/2011,10,1,2,Chem,8.03,8.05,,,,,,4,6,,,
7/28/2011,11,1,2,Chem,,,,,,,,,,,,
7/28/2011,12,1,2,Chem,,,,,,,,,,,,
7/28/2011,13,1,2,Chem,,,,,,,,,,,,
7/28/2011,14,1,2,Chem,,,,,,,,,,,,
7/28/2011,15,1,2,Chem,7.4,8.05,,,,,,5,5,,,
7/28/2011,16,1,2,Chem,,,,,,,,,,,,
7/28/2011,17,1,2,Chem,,,,,,,,,,,,
7/28/2011,18,1,2,Chem,,,,,,,,,,,,
7/28/2011,19,1,2,Chem,,,,,,,,,,,,
7/28/2011,20,1,2,Chem,7.2,8.04,,,,,,6,6,,,
7/28/2011,21,1,2,Chem,,,,,,,,,,,,
7/28/2011,22,1,2,Chem,,,,,,,,,,,,
7/28/2011,23,1,2,Chem,,,,,,,,,,,,
7/28/2011,24,1,2,Chem,,,,,,,,,,,,
7/28/2011,25,1,2,Chem,,,,,,,,,,,,
7/28/2011,26,1,2,Chem,,,,,,,,,,,,
7/28/2011,27,1,2,Chem,,,,,,,,,,,,
7/28/2011,28,1,2,Chem,,,,,,,,,,,,
7/28/2011,29,1,2,Chem,,,,,,,,,,,,
7/28/2011,30,1,2,Chem,,,,,,,,,,,,
7/28/2011,31,1,2,Chem,,,,,,,,,,,,
7/28/2011,32,1,2,Chem,7,8.03,,,,,,7,11,,,
