sampledate,depth,wtemp,flag_wtemp
2014-09-13,6.00,15.937,
2014-09-13,7.00,15.876,
2014-09-13,8.00,16.260,
2014-09-13,9.00,15.768,
2014-09-13,10.00,15.876,
2014-09-13,11.00,14.078,
2014-09-13,12.00,9.193,
2014-09-13,13.00,7.783,
2014-09-13,14.00,7.409,
2014-09-13,15.00,7.162,
2014-09-13,16.00,7.094,
2014-09-13,17.00,6.645,
2014-09-13,18.00,6.525,
2014-09-13,19.00,5.965,
2014-09-13,20.00,,
2014-09-13,22.00,,
2014-09-13,24.00,,
2014-09-13,26.00,,
2014-09-13,28.00,,
2014-09-13,30.00,,
2014-09-13,32.00,,
2014-09-14,0.00,15.514,
2014-09-14,1.00,16.032,
2014-09-14,2.00,15.677,
2014-09-14,3.00,15.667,
2014-09-14,4.00,15.747,
2014-09-14,5.00,15.667,
2014-09-14,6.00,15.663,
2014-09-14,7.00,15.611,
2014-09-14,8.00,15.994,
2014-09-14,9.00,15.508,
2014-09-14,10.00,15.621,
2014-09-14,11.00,15.544,
2014-09-14,12.00,10.130,
2014-09-14,13.00,7.830,
2014-09-14,14.00,7.430,
2014-09-14,15.00,7.118,
2014-09-14,16.00,7.078,
2014-09-14,17.00,6.611,
2014-09-14,18.00,6.502,
2014-09-14,19.00,5.959,
2014-09-14,20.00,,
2014-09-14,22.00,,
2014-09-14,24.00,,
2014-09-14,26.00,,
2014-09-14,28.00,,
2014-09-14,30.00,,
2014-09-14,32.00,,
2014-09-15,0.00,15.373,
2014-09-15,1.00,15.766,
2014-09-15,2.00,15.415,
2014-09-15,3.00,15.398,
2014-09-15,4.00,15.480,
2014-09-15,5.00,15.387,
2014-09-15,6.00,15.386,
2014-09-15,7.00,15.321,
2014-09-15,8.00,15.711,
2014-09-15,9.00,15.241,
2014-09-15,10.00,15.254,
2014-09-15,11.00,15.353,
2014-09-15,12.00,10.673,
2014-09-15,13.00,8.072,
2014-09-15,14.00,7.574,
2014-09-15,15.00,7.220,
2014-09-15,16.00,7.114,
2014-09-15,17.00,6.606,
2014-09-15,18.00,6.489,
2014-09-15,19.00,5.977,
2014-09-15,20.00,,
2014-09-15,22.00,,
2014-09-15,24.00,,
2014-09-15,26.00,,
2014-09-15,28.00,,
2014-09-15,30.00,,
2014-09-15,32.00,,
2014-09-16,0.00,15.286,
2014-09-16,1.00,15.600,
2014-09-16,2.00,15.260,
2014-09-16,3.00,15.248,
2014-09-16,4.00,15.282,
2014-09-16,5.00,15.157,
2014-09-16,6.00,15.160,
2014-09-16,7.00,15.101,
2014-09-16,8.00,15.486,
2014-09-16,9.00,14.985,
2014-09-16,10.00,15.105,
2014-09-16,11.00,15.153,
2014-09-16,12.00,13.062,
2014-09-16,13.00,8.462,
2014-09-16,14.00,7.701,
2014-09-16,15.00,7.196,
2014-09-16,16.00,7.153,
2014-09-16,17.00,6.567,
2014-09-16,18.00,6.483,
2014-09-16,19.00,5.906,
2014-09-16,20.00,,
2014-09-16,22.00,,
2014-09-16,24.00,,
2014-09-16,26.00,,
2014-09-16,28.00,,
2014-09-16,30.00,,
2014-09-16,32.00,,
2014-09-17,0.00,15.420,
2014-09-17,1.00,15.852,
2014-09-17,2.00,15.433,
2014-09-17,3.00,15.314,
2014-09-17,4.00,15.333,
2014-09-17,5.00,15.197,
2014-09-17,6.00,15.175,
2014-09-17,7.00,15.087,
2014-09-17,8.00,15.453,
2014-09-17,9.00,14.941,
2014-09-17,10.00,15.048,
2014-09-17,11.00,15.004,
2014-09-17,12.00,11.572,
2014-09-17,13.00,8.294,
2014-09-17,14.00,7.624,
2014-09-17,15.00,7.250,
2014-09-17,16.00,7.153,
2014-09-17,17.00,6.673,
2014-09-17,18.00,6.583,
2014-09-17,19.00,6.037,
2014-09-17,20.00,,
2014-09-17,22.00,,
2014-09-17,24.00,,
2014-09-17,26.00,,
2014-09-17,28.00,,
2014-09-17,30.00,,
2014-09-17,32.00,,
2014-09-18,0.00,15.031,
2014-09-18,1.00,15.384,
2014-09-18,2.00,15.031,
2014-09-18,3.00,15.010,
2014-09-18,4.00,15.078,
2014-09-18,5.00,14.975,
2014-09-18,6.00,14.968,
2014-09-18,7.00,14.891,
2014-09-18,8.00,15.277,
2014-09-18,9.00,14.782,
2014-09-18,10.00,14.984,
2014-09-18,11.00,14.930,
2014-09-18,12.00,12.033,
2014-09-18,13.00,8.236,
2014-09-18,14.00,7.560,
2014-09-18,15.00,7.206,
2014-09-18,16.00,7.161,
2014-09-18,17.00,6.682,
2014-09-18,18.00,6.595,
2014-09-18,19.00,6.059,
2014-09-18,20.00,,
2014-09-18,22.00,,
2014-09-18,24.00,,
2014-09-18,26.00,,
2014-09-18,28.00,,
2014-09-18,30.00,,
2014-09-18,32.00,,
2014-09-19,0.00,14.609,
2014-09-19,1.00,15.138,
2014-09-19,2.00,14.768,
2014-09-19,3.00,14.760,
2014-09-19,4.00,14.844,
2014-09-19,5.00,14.752,
2014-09-19,6.00,14.743,
2014-09-19,7.00,14.689,
2014-09-19,8.00,15.090,
2014-09-19,9.00,14.612,
2014-09-19,10.00,14.882,
2014-09-19,11.00,14.765,
2014-09-19,12.00,14.120,
2014-09-19,13.00,8.090,
2014-09-19,14.00,7.455,
2014-09-19,15.00,7.169,
2014-09-19,16.00,7.131,
2014-09-19,17.00,6.664,
2014-09-19,18.00,6.575,
2014-09-19,19.00,6.041,
2014-09-19,20.00,,
2014-09-19,22.00,,
2014-09-19,24.00,,
2014-09-19,26.00,,
2014-09-19,28.00,,
2014-09-19,30.00,,
2014-09-19,32.00,,
2014-09-20,0.00,14.924,
2014-09-20,1.00,15.315,
2014-09-20,2.00,14.943,
2014-09-20,3.00,14.919,
2014-09-20,4.00,14.983,
2014-09-20,5.00,14.878,
2014-09-20,6.00,14.865,
2014-09-20,7.00,14.805,
2014-09-20,8.00,15.189,
2014-09-20,9.00,14.701,
2014-09-20,10.00,14.918,
2014-09-20,11.00,14.749,
2014-09-20,12.00,13.764,
2014-09-20,13.00,9.013,
2014-09-20,14.00,7.572,
2014-09-20,15.00,7.246,
2014-09-20,16.00,7.195,
2014-09-20,17.00,6.715,
2014-09-20,18.00,6.643,
2014-09-20,19.00,6.127,
2014-09-20,20.00,,
2014-09-20,22.00,,
2014-09-20,24.00,,
2014-09-20,26.00,,
2014-09-20,28.00,,
2014-09-20,30.00,,
2014-09-20,32.00,,
2014-09-21,0.00,14.567,
2014-09-21,1.00,15.119,
2014-09-21,2.00,14.757,
2014-09-21,3.00,14.745,
2014-09-21,4.00,14.828,
2014-09-21,5.00,14.737,
2014-09-21,6.00,14.735,
2014-09-21,7.00,14.681,
2014-09-21,8.00,15.083,
2014-09-21,9.00,14.606,
2014-09-21,10.00,14.864,
2014-09-21,11.00,14.747,
2014-09-21,12.00,14.077,
2014-09-21,13.00,9.413,
2014-09-21,14.00,7.645,
2014-09-21,15.00,7.298,
2014-09-21,16.00,7.245,
2014-09-21,17.00,6.729,
2014-09-21,18.00,6.614,
2014-09-21,19.00,6.112,
2014-09-21,20.00,,
2014-09-21,22.00,,
2014-09-21,24.00,,
2014-09-21,26.00,,
2014-09-21,28.00,,
2014-09-21,30.00,,
2014-09-21,32.00,,
2014-09-22,0.00,14.391,
2014-09-22,1.00,15.003,
2014-09-22,2.00,14.651,
2014-09-22,3.00,14.627,
2014-09-22,4.00,14.694,
2014-09-22,5.00,14.583,
2014-09-22,6.00,14.585,
2014-09-22,7.00,14.518,
2014-09-22,8.00,14.915,
2014-09-22,9.00,14.478,
2014-09-22,10.00,14.696,
2014-09-22,11.00,14.580,
2014-09-22,12.00,14.106,
2014-09-22,13.00,9.378,
2014-09-22,14.00,7.771,
2014-09-22,15.00,7.338,
2014-09-22,16.00,7.246,
2014-09-22,17.00,6.753,
2014-09-22,18.00,6.653,
2014-09-22,19.00,6.128,
2014-09-22,20.00,,
2014-09-22,22.00,,
2014-09-22,24.00,,
2014-09-22,26.00,,
2014-09-22,28.00,,
2014-09-22,30.00,,
2014-09-22,32.00,,
2014-09-23,0.00,15.000,
2014-09-23,1.00,15.483,
2014-09-23,2.00,15.074,
2014-09-23,3.00,14.974,
2014-09-23,4.00,14.927,
2014-09-23,5.00,14.781,
2014-09-23,6.00,14.724,
2014-09-23,7.00,14.559,
2014-09-23,8.00,14.903,
2014-09-23,9.00,14.444,
2014-09-23,10.00,14.615,
2014-09-23,11.00,14.487,
2014-09-23,12.00,13.806,
2014-09-23,13.00,9.797,
2014-09-23,14.00,7.852,
2014-09-23,15.00,7.368,
2014-09-23,16.00,7.285,
2014-09-23,17.00,6.773,
2014-09-23,18.00,6.645,
2014-09-23,19.00,6.108,
2014-09-23,20.00,,
2014-09-23,22.00,,
2014-09-23,24.00,,
2014-09-23,26.00,,
2014-09-23,28.00,,
2014-09-23,30.00,,
2014-09-23,32.00,,
2014-09-24,0.00,15.153,
2014-09-24,1.00,15.437,
2014-09-24,2.00,15.079,
2014-09-24,3.00,15.052,
2014-09-24,4.00,15.096,
2014-09-24,5.00,14.972,
2014-09-24,6.00,14.911,
2014-09-24,7.00,14.793,
2014-09-24,8.00,15.145,
2014-09-24,9.00,14.614,
2014-09-24,10.00,14.824,
2014-09-24,11.00,14.515,
2014-09-24,12.00,13.459,
2014-09-24,13.00,10.216,
2014-09-24,14.00,7.854,
2014-09-24,15.00,7.367,
2014-09-24,16.00,7.265,
2014-09-24,17.00,6.766,
2014-09-24,18.00,6.646,
2014-09-24,19.00,6.107,
2014-09-24,20.00,,
2014-09-24,22.00,,
2014-09-24,24.00,,
2014-09-24,26.00,,
2014-09-24,28.00,,
2014-09-24,30.00,,
2014-09-24,32.00,,
2014-09-25,0.00,15.223,
2014-09-25,1.00,15.564,
2014-09-25,2.00,15.164,
2014-09-25,3.00,15.099,
2014-09-25,4.00,15.123,
2014-09-25,5.00,15.005,
2014-09-25,6.00,14.937,
2014-09-25,7.00,14.833,
2014-09-25,8.00,15.194,
2014-09-25,9.00,14.632,
2014-09-25,10.00,14.814,
2014-09-25,11.00,14.508,
2014-09-25,12.00,13.774,
2014-09-25,13.00,10.652,
2014-09-25,14.00,7.934,
2014-09-25,15.00,7.366,
2014-09-25,16.00,7.271,
2014-09-25,17.00,6.767,
2014-09-25,18.00,6.634,
2014-09-25,19.00,6.121,
2014-09-25,20.00,,
2014-09-25,22.00,,
2014-09-25,24.00,,
2014-09-25,26.00,,
2014-09-25,28.00,,
2014-09-25,30.00,,
2014-09-25,32.00,,
2014-09-26,0.00,15.457,
2014-09-26,1.00,15.908,
2014-09-26,2.00,15.520,
2014-09-26,3.00,15.435,
2014-09-26,4.00,15.352,
2014-09-26,5.00,15.104,
2014-09-26,6.00,14.986,
2014-09-26,7.00,14.813,
2014-09-26,8.00,15.145,
2014-09-26,9.00,14.600,
2014-09-26,10.00,14.858,
2014-09-26,11.00,14.639,
2014-09-26,12.00,13.820,
2014-09-26,13.00,10.420,
2014-09-26,14.00,7.894,
2014-09-26,15.00,7.361,
2014-09-26,16.00,7.239,
2014-09-26,17.00,6.756,
2014-09-26,18.00,6.632,
2014-09-26,19.00,6.128,
2014-09-26,20.00,,
2014-09-26,22.00,,
2014-09-26,24.00,,
2014-09-26,26.00,,
2014-09-26,28.00,,
2014-09-26,30.00,,
2014-09-26,32.00,,
2014-09-27,0.00,15.504,
2014-09-27,1.00,16.036,
2014-09-27,2.00,15.672,
2014-09-27,3.00,15.629,
2014-09-27,4.00,15.638,
2014-09-27,5.00,15.471,
2014-09-27,6.00,15.353,
2014-09-27,7.00,15.135,
2014-09-27,8.00,15.417,
2014-09-27,9.00,14.769,
2014-09-27,10.00,14.833,
2014-09-27,11.00,14.575,
2014-09-27,12.00,13.500,
2014-09-27,13.00,10.463,
2014-09-27,14.00,8.049,
2014-09-27,15.00,7.387,
2014-09-27,16.00,7.272,
2014-09-27,17.00,6.784,
2014-09-27,18.00,6.679,
2014-09-27,19.00,6.159,
2014-09-27,20.00,,
2014-09-27,22.00,,
2014-09-27,24.00,,
2014-09-27,26.00,,
2014-09-27,28.00,,
2014-09-27,30.00,,
2014-09-27,32.00,,
2014-09-28,0.00,15.953,
2014-09-28,1.00,16.728,
2014-09-28,2.00,16.265,
2014-09-28,3.00,16.151,
2014-09-28,4.00,16.094,
2014-09-28,5.00,15.831,
2014-09-28,6.00,15.505,
2014-09-28,7.00,15.090,
2014-09-28,8.00,15.290,
2014-09-28,9.00,14.674,
2014-09-28,10.00,14.831,
2014-09-28,11.00,14.577,
2014-09-28,12.00,13.616,
2014-09-28,13.00,10.604,
2014-09-28,14.00,7.861,
2014-09-28,15.00,7.294,
2014-09-28,16.00,7.214,
2014-09-28,17.00,6.731,
2014-09-28,18.00,6.639,
2014-09-28,19.00,6.109,
2014-09-28,20.00,,
2014-09-28,22.00,,
2014-09-28,24.00,,
2014-09-28,26.00,,
2014-09-28,28.00,,
2014-09-28,30.00,,
2014-09-28,32.00,,
2014-09-29,0.00,15.447,
2014-09-29,1.00,15.926,
2014-09-29,2.00,15.572,
2014-09-29,3.00,15.557,
2014-09-29,4.00,15.609,
2014-09-29,5.00,15.420,
2014-09-29,6.00,15.283,
2014-09-29,7.00,15.135,
2014-09-29,8.00,15.475,
2014-09-29,9.00,14.903,
2014-09-29,10.00,14.936,
2014-09-29,11.00,14.683,
2014-09-29,12.00,13.624,
2014-09-29,13.00,10.722,
2014-09-29,14.00,8.017,
2014-09-29,15.00,7.313,
2014-09-29,16.00,7.228,
2014-09-29,17.00,6.726,
2014-09-29,18.00,6.658,
2014-09-29,19.00,6.154,
2014-09-29,20.00,,
2014-09-29,22.00,,
2014-09-29,24.00,,
2014-09-29,26.00,,
2014-09-29,28.00,,
2014-09-29,30.00,,
2014-09-29,32.00,,
2014-09-30,0.00,14.814,
2014-09-30,1.00,15.266,
2014-09-30,2.00,14.894,
2014-09-30,3.00,14.855,
2014-09-30,4.00,14.880,
2014-09-30,5.00,14.769,
2014-09-30,6.00,14.708,
2014-09-30,7.00,14.564,
2014-09-30,8.00,14.869,
2014-09-30,9.00,14.343,
2014-09-30,10.00,14.424,
2014-09-30,11.00,14.149,
2014-09-30,12.00,13.169,
2014-09-30,13.00,11.466,
2014-09-30,14.00,8.361,
2014-09-30,15.00,7.472,
2014-09-30,16.00,7.287,
2014-09-30,17.00,6.807,
2014-09-30,18.00,6.721,
2014-09-30,19.00,6.191,
2014-09-30,20.00,,
2014-09-30,22.00,,
2014-09-30,24.00,,
2014-09-30,26.00,,
2014-09-30,28.00,,
2014-09-30,30.00,,
2014-09-30,32.00,,
2014-10-01,0.00,14.197,
2014-10-01,1.00,14.872,
2014-10-01,2.00,14.522,
2014-10-01,3.00,14.513,
2014-10-01,4.00,14.581,
2014-10-01,5.00,14.493,
2014-10-01,6.00,14.500,
2014-10-01,7.00,14.435,
2014-10-01,8.00,14.834,
2014-10-01,9.00,14.410,
2014-10-01,10.00,14.591,
2014-10-01,11.00,14.461,
2014-10-01,12.00,13.842,
2014-10-01,13.00,11.255,
2014-10-01,14.00,8.471,
2014-10-01,15.00,7.463,
2014-10-01,16.00,7.293,
2014-10-01,17.00,6.785,
2014-10-01,18.00,6.687,
2014-10-01,19.00,6.161,
2014-10-01,20.00,,
2014-10-01,22.00,,
2014-10-01,24.00,,
2014-10-01,26.00,,
2014-10-01,28.00,,
2014-10-01,30.00,,
2014-10-01,32.00,,
2014-10-02,0.00,14.382,
2014-10-02,1.00,14.974,
2014-10-02,2.00,14.573,
2014-10-02,3.00,14.521,
2014-10-02,4.00,14.550,
2014-10-02,5.00,14.455,
2014-10-02,6.00,14.440,
2014-10-02,7.00,14.372,
2014-10-02,8.00,14.761,
2014-10-02,9.00,14.336,
2014-10-02,10.00,14.471,
2014-10-02,11.00,14.356,
2014-10-02,12.00,13.815,
2014-10-02,13.00,11.733,
2014-10-02,14.00,8.840,
2014-10-02,15.00,7.494,
2014-10-02,16.00,7.284,
2014-10-02,17.00,6.755,
2014-10-02,18.00,6.654,
2014-10-02,19.00,6.141,
2014-10-02,20.00,,
2014-10-02,22.00,,
2014-10-02,24.00,,
2014-10-02,26.00,,
2014-10-02,28.00,,
2014-10-02,30.00,,
2014-10-02,32.00,,
2014-10-03,0.00,13.859,
2014-10-03,1.00,14.591,
2014-10-03,2.00,14.230,
2014-10-03,3.00,14.224,
2014-10-03,4.00,14.288,
2014-10-03,5.00,14.211,
2014-10-03,6.00,14.234,
2014-10-03,7.00,14.161,
2014-10-03,8.00,14.563,
2014-10-03,9.00,14.130,
2014-10-03,10.00,14.301,
2014-10-03,11.00,14.250,
2014-10-03,12.00,13.850,
2014-10-03,13.00,13.452,
2014-10-03,14.00,8.919,
2014-10-03,15.00,7.441,
2014-10-03,16.00,7.258,
2014-10-03,17.00,6.736,
2014-10-03,18.00,6.633,
2014-10-03,19.00,6.135,
2014-10-03,20.00,,
2014-10-03,22.00,,
2014-10-03,24.00,,
2014-10-03,26.00,,
2014-10-03,28.00,,
2014-10-03,30.00,,
2014-10-03,32.00,,
2014-10-04,0.00,13.052,
2014-10-04,1.00,13.849,
2014-10-04,2.00,13.491,
2014-10-04,3.00,13.483,
2014-10-04,4.00,13.522,
2014-10-04,5.00,13.465,
2014-10-04,6.00,13.490,
2014-10-04,7.00,13.433,
2014-10-04,8.00,13.824,
2014-10-04,9.00,13.374,
2014-10-04,10.00,13.527,
2014-10-04,11.00,13.515,
2014-10-04,12.00,13.074,
2014-10-04,13.00,12.828,
2014-10-04,14.00,9.558,
2014-10-04,15.00,7.352,
2014-10-04,16.00,7.249,
2014-10-04,17.00,6.753,
2014-10-04,18.00,6.655,
2014-10-04,19.00,6.126,
2014-10-04,20.00,,
2014-10-04,22.00,,
2014-10-04,24.00,,
2014-10-04,26.00,,
2014-10-04,28.00,,
2014-10-04,30.00,,
2014-10-04,32.00,,
2014-10-05,0.00,12.343,
2014-10-05,1.00,13.153,
2014-10-05,2.00,12.800,
2014-10-05,3.00,12.801,
2014-10-05,4.00,12.878,
2014-10-05,5.00,12.747,
2014-10-05,6.00,12.795,
2014-10-05,7.00,12.747,
2014-10-05,8.00,13.133,
2014-10-05,9.00,12.683,
2014-10-05,10.00,12.839,
2014-10-05,11.00,12.827,
2014-10-05,12.00,12.356,
2014-10-05,13.00,12.572,
2014-10-05,14.00,11.059,
2014-10-05,15.00,7.144,
2014-10-05,16.00,7.052,
2014-10-05,17.00,6.616,
2014-10-05,18.00,6.577,
2014-10-05,19.00,6.103,
2014-10-05,20.00,,
2014-10-05,22.00,,
2014-10-05,24.00,,
2014-10-05,26.00,,
2014-10-05,28.00,,
2014-10-05,30.00,,
2014-10-05,32.00,,
2014-10-06,0.00,11.869,
2014-10-06,1.00,12.692,
2014-10-06,2.00,12.348,
2014-10-06,3.00,12.341,
2014-10-06,4.00,12.398,
2014-10-06,5.00,12.280,
2014-10-06,6.00,12.329,
2014-10-06,7.00,12.276,
2014-10-06,8.00,12.664,
2014-10-06,9.00,12.210,
2014-10-06,10.00,12.359,
2014-10-06,11.00,12.369,
2014-10-06,12.00,11.779,
2014-10-06,13.00,12.118,
2014-10-06,14.00,12.140,
2014-10-06,15.00,7.574,
2014-10-06,16.00,7.041,
2014-10-06,17.00,6.601,
2014-10-06,18.00,6.572,
2014-10-06,19.00,6.102,
2014-10-06,20.00,,
2014-10-06,22.00,,
2014-10-06,24.00,,
2014-10-06,26.00,,
2014-10-06,28.00,,
2014-10-06,30.00,,
2014-10-06,32.00,,
2014-10-07,0.00,11.591,
2014-10-07,1.00,12.417,
2014-10-07,2.00,12.069,
2014-10-07,3.00,12.063,
2014-10-07,4.00,12.112,
2014-10-07,5.00,12.007,
2014-10-07,6.00,12.058,
2014-10-07,7.00,12.004,
2014-10-07,8.00,12.395,
2014-10-07,9.00,11.940,
2014-10-07,10.00,12.088,
2014-10-07,11.00,12.096,
2014-10-07,12.00,11.448,
2014-10-07,13.00,11.842,
2014-10-07,14.00,11.956,
2014-10-07,15.00,9.055,
2014-10-07,16.00,7.203,
2014-10-07,17.00,6.685,
2014-10-07,18.00,6.610,
2014-10-07,19.00,6.135,
2014-10-07,20.00,,
2014-10-07,22.00,,
2014-10-07,24.00,,
2014-10-07,26.00,,
2014-10-07,28.00,,
2014-10-07,30.00,,
2014-10-07,32.00,,
2014-10-08,0.00,11.108,
2014-10-08,1.00,11.937,
2014-10-08,2.00,11.581,
2014-10-08,3.00,11.576,
2014-10-08,4.00,11.626,
2014-10-08,5.00,11.522,
2014-10-08,6.00,11.576,
2014-10-08,7.00,11.525,
2014-10-08,8.00,11.910,
2014-10-08,9.00,11.454,
2014-10-08,10.00,11.601,
2014-10-08,11.00,11.608,
2014-10-08,12.00,11.182,
2014-10-08,13.00,11.343,
2014-10-08,14.00,11.459,
2014-10-08,15.00,9.747,
2014-10-08,16.00,7.381,
2014-10-08,17.00,6.683,
2014-10-08,18.00,6.623,
2014-10-08,19.00,6.163,
2014-10-08,20.00,,
2014-10-08,22.00,,
2014-10-08,24.00,,
2014-10-08,26.00,,
2014-10-08,28.00,,
2014-10-08,30.00,,
2014-10-08,32.00,,
2014-10-09,0.00,10.736,
2014-10-09,1.00,11.553,
2014-10-09,2.00,11.200,
2014-10-09,3.00,11.194,
2014-10-09,4.00,11.243,
2014-10-09,5.00,11.145,
2014-10-09,6.00,11.189,
2014-10-09,7.00,11.140,
2014-10-09,8.00,11.519,
2014-10-09,9.00,11.056,
2014-10-09,10.00,11.205,
2014-10-09,11.00,11.216,
2014-10-09,12.00,10.959,
2014-10-09,13.00,10.932,
2014-10-09,14.00,11.076,
2014-10-09,15.00,10.616,
2014-10-09,16.00,7.531,
2014-10-09,17.00,6.638,
2014-10-09,18.00,6.592,
2014-10-09,19.00,6.157,
2014-10-09,20.00,,
2014-10-09,22.00,,
2014-10-09,24.00,,
2014-10-09,26.00,,
2014-10-09,28.00,,
2014-10-09,30.00,,
2014-10-09,32.00,,
2014-10-10,0.00,10.558,
2014-10-10,1.00,11.390,
2014-10-10,2.00,11.046,
2014-10-10,3.00,11.037,
2014-10-10,4.00,11.076,
2014-10-10,5.00,11.008,
2014-10-10,6.00,11.011,
2014-10-10,7.00,10.950,
2014-10-10,8.00,11.322,
2014-10-10,9.00,10.864,
2014-10-10,10.00,11.005,
2014-10-10,11.00,11.008,
2014-10-10,12.00,10.825,
2014-10-10,13.00,10.732,
2014-10-10,14.00,10.888,
2014-10-10,15.00,10.651,
2014-10-10,16.00,7.667,
2014-10-10,17.00,6.759,
2014-10-10,18.00,6.664,
2014-10-10,19.00,6.169,
2014-10-10,20.00,,
2014-10-10,22.00,,
2014-10-10,24.00,,
2014-10-10,26.00,,
2014-10-10,28.00,,
2014-10-10,30.00,,
2014-10-10,32.00,,
2014-10-11,0.00,10.571,
2014-10-11,1.00,11.404,
2014-10-11,2.00,11.062,
2014-10-11,3.00,11.036,
2014-10-11,4.00,11.044,
2014-10-11,5.00,10.936,
2014-10-11,6.00,10.923,
2014-10-11,7.00,10.843,
2014-10-11,8.00,11.215,
2014-10-11,9.00,10.757,
2014-10-11,10.00,10.895,
2014-10-11,11.00,10.898,
2014-10-11,12.00,10.646,
2014-10-11,13.00,10.627,
2014-10-11,14.00,10.796,
2014-10-11,15.00,10.426,
2014-10-11,16.00,8.291,
2014-10-11,17.00,6.782,
2014-10-11,18.00,6.690,
2014-10-11,19.00,6.214,
2014-10-11,20.00,,
2014-10-11,22.00,,
2014-10-11,24.00,,
2014-10-11,26.00,,
2014-10-11,28.00,,
2014-10-11,30.00,,
2014-10-11,32.00,,
2014-10-12,0.00,10.318,
2014-10-12,1.00,11.134,
2014-10-12,2.00,10.787,
2014-10-12,3.00,10.780,
2014-10-12,4.00,10.825,
2014-10-12,5.00,10.736,
2014-10-12,6.00,10.767,
2014-10-12,7.00,10.717,
2014-10-12,8.00,11.083,
2014-10-12,9.00,10.646,
2014-10-12,10.00,10.785,
2014-10-12,11.00,10.797,
2014-10-12,12.00,10.512,
2014-10-12,13.00,10.511,
2014-10-12,14.00,10.701,
2014-10-12,15.00,10.784,
2014-10-12,16.00,8.222,
2014-10-12,17.00,6.845,
2014-10-12,18.00,6.681,
2014-10-12,19.00,6.188,
2014-10-12,20.00,,
2014-10-12,22.00,,
2014-10-12,24.00,,
2014-10-12,26.00,,
2014-10-12,28.00,,
2014-10-12,30.00,,
2014-10-12,32.00,,
2014-10-13,0.00,10.269,
2014-10-13,1.00,11.080,
2014-10-13,2.00,10.713,
2014-10-13,3.00,10.701,
2014-10-13,4.00,10.753,
2014-10-13,5.00,10.662,
2014-10-13,6.00,10.694,
2014-10-13,7.00,10.652,
2014-10-13,8.00,11.011,
2014-10-13,9.00,10.577,
2014-10-13,10.00,10.718,
2014-10-13,11.00,10.718,
2014-10-13,12.00,10.415,
2014-10-13,13.00,10.425,
2014-10-13,14.00,10.622,
2014-10-13,15.00,10.733,
2014-10-13,16.00,9.388,
2014-10-13,17.00,6.968,
2014-10-13,18.00,6.763,
2014-10-13,19.00,6.282,
2014-10-13,20.00,,
2014-10-13,22.00,,
2014-10-13,24.00,,
2014-10-13,26.00,,
2014-10-13,28.00,,
2014-10-13,30.00,,
2014-10-13,32.00,,
2014-10-14,0.00,10.095,
2014-10-14,1.00,10.912,
2014-10-14,2.00,10.551,
2014-10-14,3.00,10.546,
2014-10-14,4.00,10.600,
2014-10-14,5.00,10.502,
2014-10-14,6.00,10.551,
2014-10-14,7.00,10.497,
2014-10-14,8.00,10.898,
2014-10-14,9.00,10.426,
2014-10-14,10.00,10.569,
2014-10-14,11.00,10.574,
2014-10-14,12.00,10.233,
2014-10-14,13.00,10.263,
2014-10-14,14.00,10.490,
2014-10-14,15.00,10.628,
2014-10-14,16.00,10.002,
2014-10-14,17.00,6.929,
2014-10-14,18.00,6.724,
2014-10-14,19.00,6.180,
2014-10-14,20.00,,
2014-10-14,22.00,,
2014-10-14,24.00,,
2014-10-14,26.00,,
2014-10-14,28.00,,
2014-10-14,30.00,,
2014-10-14,32.00,,
2014-10-15,0.00,9.912,
2014-10-15,1.00,10.732,
2014-10-15,2.00,10.375,
2014-10-15,3.00,10.375,
2014-10-15,4.00,10.417,
2014-10-15,5.00,10.422,
2014-10-15,6.00,10.340,
2014-10-15,7.00,10.281,
2014-10-15,8.00,10.659,
2014-10-15,9.00,10.183,
2014-10-15,10.00,10.319,
2014-10-15,11.00,10.318,
2014-10-15,12.00,9.934,
2014-10-15,13.00,10.055,
2014-10-15,14.00,10.197,
2014-10-15,15.00,10.272,
2014-10-15,16.00,9.897,
2014-10-15,17.00,7.705,
2014-10-15,18.00,6.767,
2014-10-15,19.00,6.223,
2014-10-15,20.00,,
2014-10-15,22.00,,
2014-10-15,24.00,,
2014-10-15,26.00,,
2014-10-15,28.00,,
2014-10-15,30.00,,
2014-10-15,32.00,,
2014-10-16,0.00,10.019,
2014-10-16,1.00,10.825,
2014-10-16,2.00,10.427,
2014-10-16,3.00,10.378,
2014-10-16,4.00,10.406,
2014-10-16,5.00,10.424,
2014-10-16,6.00,10.338,
2014-10-16,7.00,10.280,
2014-10-16,8.00,10.667,
2014-10-16,9.00,10.206,
2014-10-16,10.00,10.342,
2014-10-16,11.00,10.339,
2014-10-16,12.00,9.953,
2014-10-16,13.00,10.060,
2014-10-16,14.00,10.216,
2014-10-16,15.00,10.250,
2014-10-16,16.00,9.927,
2014-10-16,17.00,7.721,
2014-10-16,18.00,6.873,
2014-10-16,19.00,6.268,
2014-10-16,20.00,,
2014-10-16,22.00,,
2014-10-16,24.00,,
2014-10-16,26.00,,
2014-10-16,28.00,,
2014-10-16,30.00,,
2014-10-16,32.00,,
2014-10-17,0.00,9.827,
2014-10-17,1.00,10.636,
2014-10-17,2.00,10.264,
2014-10-17,3.00,10.269,
2014-10-17,4.00,10.326,
2014-10-17,5.00,10.340,
