datetime,TP,Chla
9/14/2006 0:00,10.36781609,3.067333333
9/15/2006 0:00,10.24712644,3.072
9/16/2006 0:00,10.12643678,3.076666667
9/17/2006 0:00,10.00574713,3.081333333
9/18/2006 0:00,9.885057471,3.086
9/19/2006 0:00,9.764367816,3.090666667
9/20/2006 0:00,9.643678161,3.095333333
9/20/2006 0:00,9.522988506,3.1
9/21/2006 0:00,9.402298851,3.042142857
9/22/2006 0:00,9.281609195,2.984285714
9/23/2006 0:00,9.16091954,2.926428571
9/24/2006 0:00,9.040229885,2.868571429
9/25/2006 0:00,8.91954023,2.810714286
9/26/2006 0:00,8.798850575,2.752857143
9/27/2006 0:00,8.67816092,2.695
9/28/2006 0:00,8.557471264,2.637142857
9/29/2006 0:00,8.436781609,2.579285714
9/30/2006 0:00,8.316091954,2.521428571
10/1/2006 0:00,8.195402299,2.463571429
10/2/2006 0:00,8.074712644,2.405714286
10/3/2006 0:00,7.954022989,2.347857143
10/3/2006 0:00,7.833333333,2.29
10/4/2006 0:00,7.914942529,2.313333333
10/5/2006 0:00,7.996551724,2.336666667
10/6/2006 0:00,8.07816092,2.36
10/7/2006 0:00,8.159770115,2.383333333
10/8/2006 0:00,8.24137931,2.406666667
10/9/2006 0:00,8.322988506,2.43
10/10/2006 0:00,8.404597701,2.453333333
10/11/2006 0:00,8.486206897,2.476666667
10/12/2006 0:00,8.567816092,2.5
10/13/2006 0:00,8.649425287,2.523333333
10/14/2006 0:00,8.731034483,2.546666667
10/15/2006 0:00,8.812643678,2.57
10/16/2006 0:00,8.894252874,2.593333333
10/17/2006 0:00,8.975862069,2.616666667
10/17/2006 0:00,9.057471264,2.64
10/18/2006 0:00,9.13908046,2.736428571
10/19/2006 0:00,9.220689655,2.832857143
10/20/2006 0:00,9.302298851,2.929285714
10/21/2006 0:00,9.383908046,3.025714286
10/22/2006 0:00,9.465517241,3.122142857
10/23/2006 0:00,9.547126437,3.218571429
10/24/2006 0:00,9.628735632,3.315
10/25/2006 0:00,9.710344828,3.411428571
10/26/2006 0:00,9.791954023,3.507857143
10/27/2006 0:00,9.873563218,3.604285714
10/28/2006 0:00,9.955172414,3.700714286
10/29/2006 0:00,10.03678161,3.797142857
10/30/2006 0:00,10.1183908,3.893571429
10/30/2006 0:00,10.2,3.99
10/31/2006 0:00,10.31358025,3.967160494
11/1/2006 0:00,10.42716049,3.944320988
11/2/2006 0:00,10.54074074,3.921481481
11/3/2006 0:00,10.65432099,3.898641975
11/4/2006 0:00,10.76790123,3.875802469
11/5/2006 0:00,10.88148148,3.852962963
11/6/2006 0:00,10.99506173,3.830123457
11/7/2006 0:00,11.10864198,3.807283951
11/8/2006 0:00,11.22222222,3.784444444
11/9/2006 0:00,11.33580247,3.761604938
11/10/2006 0:00,11.44938272,3.738765432
11/11/2006 0:00,11.56296296,3.715925926
11/12/2006 0:00,11.67654321,3.69308642
11/13/2006 0:00,11.79012346,3.670246914
11/14/2006 0:00,11.9037037,3.647407407
11/15/2006 0:00,12.01728395,3.624567901
11/16/2006 0:00,12.1308642,3.601728395
11/17/2006 0:00,12.24444444,3.578888889
11/18/2006 0:00,12.35802469,3.556049383
11/19/2006 0:00,12.47160494,3.533209877
11/20/2006 0:00,12.58518519,3.51037037
11/21/2006 0:00,12.69876543,3.487530864
11/22/2006 0:00,12.81234568,3.464691358
11/23/2006 0:00,12.92592593,3.441851852
11/24/2006 0:00,13.03950617,3.419012346
11/25/2006 0:00,13.15308642,3.39617284
11/26/2006 0:00,13.26666667,3.373333333
11/27/2006 0:00,13.38024691,3.350493827
11/28/2006 0:00,13.49382716,3.327654321
11/29/2006 0:00,13.60740741,3.304814815
11/30/2006 0:00,13.72098765,3.281975309
12/1/2006 0:00,13.8345679,3.259135802
12/2/2006 0:00,13.94814815,3.236296296
12/3/2006 0:00,14.0617284,3.21345679
12/4/2006 0:00,14.17530864,3.190617284
12/5/2006 0:00,14.28888889,3.167777778
12/6/2006 0:00,14.40246914,3.144938272
12/7/2006 0:00,14.51604938,3.122098765
12/8/2006 0:00,14.62962963,3.099259259
12/9/2006 0:00,14.74320988,3.076419753
12/10/2006 0:00,14.85679012,3.053580247
12/11/2006 0:00,14.97037037,3.030740741
12/12/2006 0:00,15.08395062,3.007901235
12/13/2006 0:00,15.19753086,2.985061728
12/14/2006 0:00,15.31111111,2.962222222
12/15/2006 0:00,15.42469136,2.939382716
12/16/2006 0:00,15.5382716,2.91654321
12/17/2006 0:00,15.65185185,2.893703704
12/18/2006 0:00,15.7654321,2.870864198
12/19/2006 0:00,15.87901235,2.848024691
12/20/2006 0:00,15.99259259,2.825185185
12/21/2006 0:00,16.10617284,2.802345679
12/22/2006 0:00,16.21975309,2.779506173
12/23/2006 0:00,16.33333333,2.756666667
12/24/2006 0:00,16.44691358,2.73382716
12/25/2006 0:00,16.56049383,2.710987654
12/26/2006 0:00,16.67407407,2.688148148
12/27/2006 0:00,16.78765432,2.665308642
12/28/2006 0:00,16.90123457,2.642469136
12/29/2006 0:00,17.01481481,2.61962963
12/30/2006 0:00,17.12839506,2.596790123
12/31/2006 0:00,17.24197531,2.573950617
1/1/2007 0:00,17.35555556,2.551111111
1/2/2007 0:00,17.4691358,2.528271605
1/3/2007 0:00,17.58271605,2.505432099
1/4/2007 0:00,17.6962963,2.482592593
1/5/2007 0:00,17.80987654,2.459753086
1/6/2007 0:00,17.92345679,2.43691358
1/7/2007 0:00,18.03703704,2.414074074
1/8/2007 0:00,18.15061728,2.391234568
1/9/2007 0:00,18.26419753,2.368395062
1/10/2007 0:00,18.37777778,2.345555556
1/11/2007 0:00,18.49135802,2.322716049
1/12/2007 0:00,18.60493827,2.299876543
1/13/2007 0:00,18.71851852,2.277037037
1/14/2007 0:00,18.83209877,2.254197531
1/15/2007 0:00,18.94567901,2.231358025
1/16/2007 0:00,19.05925926,2.208518519
1/17/2007 0:00,19.17283951,2.185679012
1/18/2007 0:00,19.28641975,2.162839506
1/18/2007 0:00,19.4,2.14
1/19/2007 0:00,19.32,2.14525
1/20/2007 0:00,19.24,2.1505
1/21/2007 0:00,19.16,2.15575
1/22/2007 0:00,19.08,2.161
1/23/2007 0:00,19,2.16625
1/24/2007 0:00,18.92,2.1715
1/25/2007 0:00,18.84,2.17675
1/26/2007 0:00,18.76,2.182
1/27/2007 0:00,18.68,2.18725
1/28/2007 0:00,18.6,2.1925
1/29/2007 0:00,18.52,2.19775
1/30/2007 0:00,18.44,2.203
1/31/2007 0:00,18.36,2.20825
2/1/2007 0:00,18.28,2.2135
2/2/2007 0:00,18.2,2.21875
2/3/2007 0:00,18.12,2.224
2/4/2007 0:00,18.04,2.22925
2/5/2007 0:00,17.96,2.2345
2/6/2007 0:00,17.88,2.23975
2/7/2007 0:00,17.8,2.245
2/8/2007 0:00,17.72,2.25025
2/9/2007 0:00,17.64,2.2555
2/10/2007 0:00,17.56,2.26075
2/11/2007 0:00,17.48,2.266
2/12/2007 0:00,17.4,2.27125
2/13/2007 0:00,17.32,2.2765
2/14/2007 0:00,17.24,2.28175
2/15/2007 0:00,17.16,2.287
2/16/2007 0:00,17.08,2.29225
2/17/2007 0:00,17,2.2975
2/18/2007 0:00,16.92,2.30275
2/19/2007 0:00,16.84,2.308
2/20/2007 0:00,16.76,2.31325
2/21/2007 0:00,16.68,2.3185
2/22/2007 0:00,16.6,2.32375
2/23/2007 0:00,16.52,2.329
2/24/2007 0:00,16.44,2.33425
2/25/2007 0:00,16.36,2.3395
2/26/2007 0:00,16.28,2.34475
2/26/2007 0:00,16.2,2.35
2/27/2007 0:00,16.05,2.3540625
2/28/2007 0:00,15.9,2.358125
3/1/2007 0:00,15.75,2.3621875
3/2/2007 0:00,15.6,2.36625
3/3/2007 0:00,15.45,2.3703125
3/4/2007 0:00,15.3,2.374375
3/5/2007 0:00,15.15,2.3784375
3/6/2007 0:00,15,2.3825
3/7/2007 0:00,14.85,2.3865625
3/8/2007 0:00,14.7,2.390625
3/9/2007 0:00,14.55,2.3946875
3/10/2007 0:00,14.4,2.39875
3/11/2007 0:00,14.25,2.4028125
3/12/2007 0:00,14.1,2.406875
3/13/2007 0:00,13.95,2.4109375
3/14/2007 0:00,13.8,2.415
3/15/2007 0:00,13.65,2.4190625
3/16/2007 0:00,13.5,2.423125
3/17/2007 0:00,13.35,2.4271875
3/18/2007 0:00,13.2,2.43125
3/19/2007 0:00,13.05,2.4353125
3/20/2007 0:00,12.9,2.439375
3/21/2007 0:00,12.75,2.4434375
3/22/2007 0:00,12.6,2.4475
3/23/2007 0:00,12.45,2.4515625
3/24/2007 0:00,12.3,2.455625
3/25/2007 0:00,12.15,2.4596875
3/26/2007 0:00,12,2.46375
3/27/2007 0:00,11.85,2.4678125
3/28/2007 0:00,11.7,2.471875
3/29/2007 0:00,11.55,2.4759375
3/29/2007 0:00,11.4,2.48
3/30/2007 0:00,11.25517241,2.598275862
3/31/2007 0:00,11.11034483,2.716551724
4/1/2007 0:00,10.96551724,2.834827586
4/2/2007 0:00,10.82068966,2.953103448
4/3/2007 0:00,10.67586207,3.07137931
4/4/2007 0:00,10.53103448,3.189655172
4/5/2007 0:00,10.3862069,3.307931034
4/6/2007 0:00,10.24137931,3.426206897
4/7/2007 0:00,10.09655172,3.544482759
4/8/2007 0:00,9.951724138,3.662758621
4/9/2007 0:00,9.806896552,3.781034483
4/10/2007 0:00,9.662068966,3.899310345
4/11/2007 0:00,9.517241379,4.017586207
4/12/2007 0:00,9.372413793,4.135862069
4/13/2007 0:00,9.227586207,4.254137931
4/14/2007 0:00,9.082758621,4.372413793
4/15/2007 0:00,8.937931034,4.490689655
4/16/2007 0:00,8.793103448,4.608965517
4/17/2007 0:00,8.648275862,4.727241379
4/18/2007 0:00,8.503448276,4.845517241
4/19/2007 0:00,8.35862069,4.963793103
4/20/2007 0:00,8.213793103,5.082068966
4/21/2007 0:00,8.068965517,5.200344828
4/22/2007 0:00,7.924137931,5.31862069
4/23/2007 0:00,7.779310345,5.436896552
4/24/2007 0:00,7.634482759,5.555172414
4/25/2007 0:00,7.489655172,5.673448276
4/26/2007 0:00,7.344827586,5.791724138
4/26/2007 0:00,7.2,5.91
4/27/2007 0:00,7.331034483,6.003846154
4/28/2007 0:00,7.462068966,6.097692308
4/29/2007 0:00,7.593103448,6.191538462
4/30/2007 0:00,7.724137931,6.285384615
5/1/2007 0:00,7.855172414,6.379230769
5/2/2007 0:00,7.986206897,6.473076923
5/3/2007 0:00,8.117241379,6.566923077
5/4/2007 0:00,8.248275862,6.660769231
5/5/2007 0:00,8.379310345,6.754615385
5/6/2007 0:00,8.510344828,6.848461538
5/7/2007 0:00,8.64137931,6.942307692
5/8/2007 0:00,8.772413793,7.036153846
5/8/2007 0:00,8.903448276,7.13
5/9/2007 0:00,9.034482759,6.969375
5/10/2007 0:00,9.165517241,6.80875
5/11/2007 0:00,9.296551724,6.648125
5/12/2007 0:00,9.427586207,6.4875
5/13/2007 0:00,9.55862069,6.326875
5/14/2007 0:00,9.689655172,6.16625
5/15/2007 0:00,9.820689655,6.005625
5/16/2007 0:00,9.951724138,5.845
5/17/2007 0:00,10.08275862,5.684375
5/18/2007 0:00,10.2137931,5.52375
5/19/2007 0:00,10.34482759,5.363125
5/20/2007 0:00,10.47586207,5.2025
5/21/2007 0:00,10.60689655,5.041875
5/22/2007 0:00,10.73793103,4.88125
5/23/2007 0:00,10.86896552,4.720625
5/23/2007 0:00,11,4.56
5/24/2007 0:00,11.1,4.587692308
5/25/2007 0:00,11.2,4.615384615
5/26/2007 0:00,11.3,4.643076923
5/27/2007 0:00,11.4,4.670769231
5/28/2007 0:00,11.5,4.698461538
5/29/2007 0:00,11.6,4.726153846
5/30/2007 0:00,11.7,4.753846154
5/31/2007 0:00,11.8,4.781538462
6/1/2007 0:00,11.9,4.809230769
6/2/2007 0:00,12,4.836923077
6/3/2007 0:00,12.1,4.864615385
6/4/2007 0:00,12.2,4.892307692
6/4/2007 0:00,12.3,4.92
6/5/2007 0:00,12.4,4.752941176
6/6/2007 0:00,12.5,4.585882353
6/7/2007 0:00,12.6,4.418823529
6/8/2007 0:00,12.7,4.251764706
6/9/2007 0:00,12.8,4.084705882
6/10/2007 0:00,12.9,3.917647059
6/11/2007 0:00,13,3.750588235
6/12/2007 0:00,13.1,3.583529412
6/13/2007 0:00,13.2,3.416470588
6/14/2007 0:00,13.3,3.249411765
6/15/2007 0:00,13.4,3.082352941
6/16/2007 0:00,13.5,2.915294118
6/17/2007 0:00,13.6,2.748235294
6/18/2007 0:00,13.7,2.581176471
6/19/2007 0:00,13.8,2.414117647
6/20/2007 0:00,13.9,2.247058824
6/20/2007 0:00,14,2.08
6/21/2007 0:00,13.89655172,2.079285714
6/22/2007 0:00,13.79310345,2.078571429
6/23/2007 0:00,13.68965517,2.077857143
6/24/2007 0:00,13.5862069,2.077142857
6/25/2007 0:00,13.48275862,2.076428571
6/26/2007 0:00,13.37931034,2.075714286
6/27/2007 0:00,13.27586207,2.075
6/28/2007 0:00,13.17241379,2.074285714
6/29/2007 0:00,13.06896552,2.073571429
6/30/2007 0:00,12.96551724,2.072857143
7/1/2007 0:00,12.86206897,2.072142857
7/2/2007 0:00,12.75862069,2.071428571
7/3/2007 0:00,12.65517241,2.070714286
7/3/2007 0:00,12.55172414,2.07
7/4/2007 0:00,12.44827586,2.05
7/5/2007 0:00,12.34482759,2.03
7/6/2007 0:00,12.24137931,2.01
7/7/2007 0:00,12.13793103,1.99
7/8/2007 0:00,12.03448276,1.97
7/9/2007 0:00,11.93103448,1.95
7/10/2007 0:00,11.82758621,1.93
7/11/2007 0:00,11.72413793,1.91
7/12/2007 0:00,11.62068966,1.89
7/13/2007 0:00,11.51724138,1.87
7/14/2007 0:00,11.4137931,1.85
7/15/2007 0:00,11.31034483,1.83
7/16/2007 0:00,11.20689655,1.81
7/17/2007 0:00,11.10344828,1.79
7/17/2007 0:00,11,1.77
7/18/2007 0:00,10.96190476,1.786
7/19/2007 0:00,10.92380952,1.802
7/20/2007 0:00,10.88571429,1.818
7/21/2007 0:00,10.84761905,1.834
7/22/2007 0:00,10.80952381,1.85
7/23/2007 0:00,10.77142857,1.866
7/24/2007 0:00,10.73333333,1.882
7/25/2007 0:00,10.6952381,1.898
7/26/2007 0:00,10.65714286,1.914
7/27/2007 0:00,10.61904762,1.93
7/28/2007 0:00,10.58095238,1.946
7/29/2007 0:00,10.54285714,1.962
7/30/2007 0:00,10.5047619,1.978
7/31/2007 0:00,10.46666667,1.994
7/31/2007 0:00,10.42857143,2.01
8/1/2007 0:00,10.39047619,2.018666667
8/2/2007 0:00,10.35238095,2.027333333
8/3/2007 0:00,10.31428571,2.036
8/4/2007 0:00,10.27619048,2.044666667
8/5/2007 0:00,10.23809524,2.053333333
8/6/2007 0:00,10.2,2.062
8/7/2007 0:00,10.16190476,2.070666667
8/8/2007 0:00,10.12380952,2.079333333
8/9/2007 0:00,10.08571429,2.088
8/10/2007 0:00,10.04761905,2.096666667
8/11/2007 0:00,10.00952381,2.105333333
8/12/2007 0:00,9.971428571,2.114
8/13/2007 0:00,9.933333333,2.122666667
8/14/2007 0:00,9.895238095,2.131333333
8/14/2007 0:00,9.857142857,2.14
8/15/2007 0:00,9.937019969,2.203333333
8/16/2007 0:00,10.01689708,2.266666667
8/17/2007 0:00,10.09677419,2.33
8/18/2007 0:00,10.17665131,2.393333333
8/19/2007 0:00,10.25652842,2.456666667
8/20/2007 0:00,10.33640553,2.52
8/21/2007 0:00,10.41628264,2.583333333
8/22/2007 0:00,10.49615975,2.646666667
8/23/2007 0:00,10.57603687,2.71
8/24/2007 0:00,10.65591398,2.773333333
8/25/2007 0:00,10.73579109,2.836666667
8/26/2007 0:00,10.8156682,2.9
8/27/2007 0:00,10.89554531,2.963333333
8/28/2007 0:00,10.97542243,3.026666667
8/28/2007 0:00,11.05529954,3.09
8/29/2007 0:00,11.13517665,3.11375
8/30/2007 0:00,11.21505376,3.1375
8/31/2007 0:00,11.29493088,3.16125
9/1/2007 0:00,11.37480799,3.185
9/2/2007 0:00,11.4546851,3.20875
9/3/2007 0:00,11.53456221,3.2325
9/4/2007 0:00,11.61443932,3.25625
9/5/2007 0:00,11.69431644,3.28
9/6/2007 0:00,11.77419355,3.30375
9/7/2007 0:00,11.85407066,3.3275
9/8/2007 0:00,11.93394777,3.35125
9/9/2007 0:00,12.01382488,3.375
9/10/2007 0:00,12.093702,3.39875
9/11/2007 0:00,12.17357911,3.4225
9/12/2007 0:00,12.25345622,3.44625
9/12/2007 0:00,12.33333333,3.47
9/13/2007 0:00,12.25268817,3.453481481
9/14/2007 0:00,12.17204301,3.436962963
9/15/2007 0:00,12.09139785,3.420444444
9/16/2007 0:00,12.01075269,3.403925926
9/17/2007 0:00,11.93010753,3.387407407
9/18/2007 0:00,11.84946237,3.370888889
9/19/2007 0:00,11.7688172,3.35437037
9/20/2007 0:00,11.68817204,3.337851852
9/21/2007 0:00,11.60752688,3.321333333
9/22/2007 0:00,11.52688172,3.304814815
9/23/2007 0:00,11.44623656,3.288296296
9/24/2007 0:00,11.3655914,3.271777778
9/25/2007 0:00,11.28494624,3.255259259
9/26/2007 0:00,11.20430108,3.238740741
9/26/2007 0:00,11.12365591,3.222222222
9/27/2007 0:00,11.04301075,3.173333333
9/28/2007 0:00,10.96236559,3.124444444
9/29/2007 0:00,10.88172043,3.075555556
9/30/2007 0:00,10.80107527,3.026666667
10/1/2007 0:00,10.72043011,2.977777778
10/2/2007 0:00,10.63978495,2.928888889
10/3/2007 0:00,10.55913978,2.88
10/4/2007 0:00,10.47849462,2.831111111
10/5/2007 0:00,10.39784946,2.782222222
10/6/2007 0:00,10.3172043,2.733333333
10/7/2007 0:00,10.23655914,2.684444444
10/8/2007 0:00,10.15591398,2.635555556
10/9/2007 0:00,10.07526882,2.586666667
10/10/2007 0:00,9.994623656,2.537777778
10/11/2007 0:00,9.913978495,2.488888889
10/11/2007 0:00,9.833333333,2.44
10/12/2007 0:00,9.872380952,2.422063492
10/13/2007 0:00,9.911428571,2.404126984
10/14/2007 0:00,9.95047619,2.386190476
10/15/2007 0:00,9.98952381,2.368253968
10/16/2007 0:00,10.02857143,2.35031746
10/17/2007 0:00,10.06761905,2.332380952
10/18/2007 0:00,10.10666667,2.314444444
10/19/2007 0:00,10.14571429,2.296507937
10/20/2007 0:00,10.1847619,2.278571429
10/21/2007 0:00,10.22380952,2.260634921
10/22/2007 0:00,10.26285714,2.242698413
10/23/2007 0:00,10.30190476,2.224761905
10/24/2007 0:00,10.34095238,2.206825397
10/24/2007 0:00,10.38,2.188888889
10/25/2007 0:00,10.41904762,2.113227513
10/26/2007 0:00,10.45809524,2.037566138
10/27/2007 0:00,10.49714286,1.961904762
10/28/2007 0:00,10.53619048,1.886243386
10/29/2007 0:00,10.5752381,1.810582011
10/30/2007 0:00,10.61428571,1.734920635
10/31/2007 0:00,10.65333333,1.659259259
11/1/2007 0:00,10.69238095,1.583597884
11/2/2007 0:00,10.73142857,1.507936508
11/3/2007 0:00,10.77047619,1.432275132
11/4/2007 0:00,10.80952381,1.356613757
11/5/2007 0:00,10.84857143,1.280952381
11/6/2007 0:00,10.88761905,1.205291005
11/7/2007 0:00,10.92666667,1.12962963
11/8/2007 0:00,10.96571429,1.053968254
11/9/2007 0:00,11.0047619,0.978306878
11/10/2007 0:00,11.04380952,0.902645503
11/11/2007 0:00,11.08285714,0.826984127
11/12/2007 0:00,11.12190476,0.751322751
11/13/2007 0:00,11.16095238,0.675661376
11/13/2007 0:00,11.2,0.6
11/14/2007 0:00,11.23209877,0.595610425
11/15/2007 0:00,11.26419753,0.59122085
11/16/2007 0:00,11.2962963,0.586831276
11/17/2007 0:00,11.32839506,0.582441701
11/18/2007 0:00,11.36049383,0.578052126
11/19/2007 0:00,11.39259259,0.573662551
11/20/2007 0:00,11.42469136,0.569272977
11/21/2007 0:00,11.45679012,0.564883402
11/22/2007 0:00,11.48888889,0.560493827
11/23/2007 0:00,11.52098765,0.556104252
11/24/2007 0:00,11.55308642,0.551714678
11/25/2007 0:00,11.58518519,0.547325103
11/26/2007 0:00,11.61728395,0.542935528
11/27/2007 0:00,11.64938272,0.538545953
11/28/2007 0:00,11.68148148,0.534156379
11/29/2007 0:00,11.71358025,0.529766804
11/30/2007 0:00,11.74567901,0.525377229
12/1/2007 0:00,11.77777778,0.520987654
12/2/2007 0:00,11.80987654,0.51659808
12/3/2007 0:00,11.84197531,0.512208505
12/4/2007 0:00,11.87407407,0.50781893
12/5/2007 0:00,11.90617284,0.503429355
12/6/2007 0:00,11.9382716,0.499039781
12/7/2007 0:00,11.97037037,0.494650206
12/8/2007 0:00,12.00246914,0.490260631
12/9/2007 0:00,12.0345679,0.485871056
12/10/2007 0:00,12.06666667,0.481481481
12/11/2007 0:00,12.09876543,0.477091907
12/12/2007 0:00,12.1308642,0.472702332
12/13/2007 0:00,12.16296296,0.468312757
12/14/2007 0:00,12.19506173,0.463923182
12/15/2007 0:00,12.22716049,0.459533608
12/16/2007 0:00,12.25925926,0.455144033
12/17/2007 0:00,12.29135802,0.450754458
12/18/2007 0:00,12.32345679,0.446364883
12/19/2007 0:00,12.35555556,0.441975309
12/20/2007 0:00,12.38765432,0.437585734
12/21/2007 0:00,12.41975309,0.433196159
12/22/2007 0:00,12.45185185,0.428806584
12/23/2007 0:00,12.48395062,0.42441701
12/24/2007 0:00,12.51604938,0.420027435
12/25/2007 0:00,12.54814815,0.41563786
12/26/2007 0:00,12.58024691,0.411248285
12/27/2007 0:00,12.61234568,0.406858711
12/28/2007 0:00,12.64444444,0.402469136
12/29/2007 0:00,12.67654321,0.398079561
12/30/2007 0:00,12.70864198,0.393689986
12/31/2007 0:00,12.74074074,0.389300412
1/1/2008 0:00,12.77283951,0.384910837
1/2/2008 0:00,12.80493827,0.380521262
1/3/2008 0:00,12.83703704,0.376131687
1/4/2008 0:00,12.8691358,0.371742112
1/5/2008 0:00,12.90123457,0.367352538
1/6/2008 0:00,12.93333333,0.362962963
1/7/2008 0:00,12.9654321,0.358573388
1/8/2008 0:00,12.99753086,0.354183813
1/9/2008 0:00,13.02962963,0.349794239
1/10/2008 0:00,13.0617284,0.345404664
1/11/2008 0:00,13.09382716,0.341015089
1/12/2008 0:00,13.12592593,0.336625514
1/13/2008 0:00,13.15802469,0.33223594
1/14/2008 0:00,13.19012346,0.327846365
1/15/2008 0:00,13.22222222,0.32345679
1/16/2008 0:00,13.25432099,0.319067215
1/17/2008 0:00,13.28641975,0.314677641
1/18/2008 0:00,13.31851852,0.310288066
1/19/2008 0:00,13.35061728,0.305898491
1/20/2008 0:00,13.38271605,0.301508916
1/21/2008 0:00,13.41481481,0.297119342
1/22/2008 0:00,13.44691358,0.292729767
1/23/2008 0:00,13.47901235,0.288340192
1/24/2008 0:00,13.51111111,0.283950617
1/25/2008 0:00,13.54320988,0.279561043
1/26/2008 0:00,13.57530864,0.275171468
1/27/2008 0:00,13.60740741,0.270781893
1/28/2008 0:00,13.63950617,0.266392318
1/29/2008 0:00,13.67160494,0.262002743
1/30/2008 0:00,13.7037037,0.257613169
1/31/2008 0:00,13.73580247,0.253223594
2/1/2008 0:00,13.76790123,0.248834019
2/1/2008 0:00,13.8,0.244444444
2/2/2008 0:00,13.73333333,0.250946502
2/3/2008 0:00,13.66666667,0.25744856
2/4/2008 0:00,13.6,0.263950617
2/5/2008 0:00,13.53333333,0.270452675
2/6/2008 0:00,13.46666667,0.276954733
2/7/2008 0:00,13.4,0.28345679
2/8/2008 0:00,13.33333333,0.289958848
2/9/2008 0:00,13.26666667,0.296460905
2/10/2008 0:00,13.2,0.302962963
2/11/2008 0:00,13.13333333,0.309465021
2/12/2008 0:00,13.06666667,0.315967078
2/13/2008 0:00,13,0.322469136
2/14/2008 0:00,12.93333333,0.328971193
2/15/2008 0:00,12.86666667,0.335473251
2/16/2008 0:00,12.8,0.341975309
2/17/2008 0:00,12.73333333,0.348477366
2/18/2008 0:00,12.66666667,0.354979424
2/19/2008 0:00,12.6,0.361481481
2/20/2008 0:00,12.53333333,0.367983539
2/21/2008 0:00,12.46666667,0.374485597
2/22/2008 0:00,12.4,0.380987654
2/23/2008 0:00,12.33333333,0.387489712
2/24/2008 0:00,12.26666667,0.39399177
2/25/2008 0:00,12.2,0.400493827
2/26/2008 0:00,12.13333333,0.406995885
2/27/2008 0:00,12.06666667,0.413497942
2/27/2008 0:00,12,0.42
2/28/2008 0:00,12.31612903,0.421198157
2/29/2008 0:00,12.63225806,0.422396313
3/1/2008 0:00,12.9483871,0.42359447
3/2/2008 0:00,13.26451613,0.424792627
3/3/2008 0:00,13.58064516,0.425990783
3/4/2008 0:00,13.89677419,0.42718894
3/5/2008 0:00,14.21290323,0.428387097
3/6/2008 0:00,14.52903226,0.429585253
3/7/2008 0:00,14.84516129,0.43078341
3/8/2008 0:00,15.16129032,0.431981567
3/9/2008 0:00,15.47741935,0.433179724
3/10/2008 0:00,15.79354839,0.43437788
3/11/2008 0:00,16.10967742,0.435576037
3/12/2008 0:00,16.42580645,0.436774194
3/13/2008 0:00,16.74193548,0.43797235
3/14/2008 0:00,17.05806452,0.439170507
3/15/2008 0:00,17.37419355,0.440368664
3/16/2008 0:00,17.69032258,0.44156682
3/17/2008 0:00,18.00645161,0.442764977
3/18/2008 0:00,18.32258065,0.443963134
3/19/2008 0:00,18.63870968,0.44516129
3/20/2008 0:00,18.95483871,0.446359447
3/21/2008 0:00,19.27096774,0.447557604
3/22/2008 0:00,19.58709677,0.44875576
3/23/2008 0:00,19.90322581,0.449953917
3/24/2008 0:00,20.21935484,0.451152074
3/25/2008 0:00,20.53548387,0.45235023
3/26/2008 0:00,20.8516129,0.453548387
3/27/2008 0:00,21.16774194,0.454746544
3/28/2008 0:00,21.48387097,0.4559447
3/28/2008 0:00,21.8,0.457142857
3/29/2008 0:00,21.53043478,0.527881297
3/30/2008 0:00,21.26086957,0.598619738
3/31/2008 0:00,20.99130435,0.669358178
4/1/2008 0:00,20.72173913,0.740096618
4/2/2008 0:00,20.45217391,0.810835059
4/3/2008 0:00,20.1826087,0.881573499
4/4/2008 0:00,19.91304348,0.952311939
4/5/2008 0:00,19.64347826,1.02305038
4/6/2008 0:00,19.37391304,1.09378882
4/7/2008 0:00,19.10434783,1.16452726
4/8/2008 0:00,18.83478261,1.2352657
4/9/2008 0:00,18.56521739,1.306004141
4/10/2008 0:00,18.29565217,1.376742581
4/11/2008 0:00,18.02608696,1.447481021
4/12/2008 0:00,17.75652174,1.518219462
4/13/2008 0:00,17.48695652,1.588957902
4/14/2008 0:00,17.2173913,1.659696342
4/15/2008 0:00,16.94782609,1.730434783
4/16/2008 0:00,16.67826087,1.801173223
4/17/2008 0:00,16.40869565,1.871911663
4/18/2008 0:00,16.13913043,1.942650104
4/19/2008 0:00,15.86956522,2.013388544
4/20/2008 0:00,15.6,2.084126984
4/21/2008 0:00,15.33043478,2.154865424
4/22/2008 0:00,15.06086957,2.225603865
4/23/2008 0:00,14.79130435,2.296342305
4/24/2008 0:00,14.52173913,2.367080745
4/25/2008 0:00,14.25217391,2.437819186
4/26/2008 0:00,13.9826087,2.508557626
4/27/2008 0:00,13.71304348,2.579296066
4/28/2008 0:00,13.44347826,2.650034507
4/29/2008 0:00,13.17391304,2.720772947
4/30/2008 0:00,12.90434783,2.791511387
5/1/2008 0:00,12.63478261,2.862249827
5/2/2008 0:00,12.36521739,2.932988268
5/3/2008 0:00,12.09565217,3.003726708
5/4/2008 0:00,11.82608696,3.074465148
5/5/2008 0:00,11.55652174,3.145203589
5/6/2008 0:00,11.28695652,3.215942029
5/7/2008 0:00,11.0173913,3.286680469
5/8/2008 0:00,10.74782609,3.35741891
5/9/2008 0:00,10.47826087,3.42815735
