"","datetime","DOC_sw.Stevenson","DOC_sw.Allequash","DOC_sw.NorthCreek","DOC_sw.TroutRiver"
"7083","01/10/1995",3.9546875,3.828125,4.6265625,2.90625
"7084","01/11/1995",3.95234375,3.8140625,4.63828125,2.903125
"7085","01/12/1995",3.95,3.8,4.65,2.9
"7086","01/13/1995",3.94765625,3.7859375,4.66171875,2.896875
"7087","01/14/1995",3.9453125,3.771875,4.6734375,2.89375
"7088","01/15/1995",3.94296875,3.7578125,4.68515625,2.890625
"7089","01/16/1995",3.940625,3.74375,4.696875,2.8875
"7090","01/17/1995",3.93828125,3.7296875,4.70859375,2.884375
"7091","01/18/1995",3.9359375,3.715625,4.7203125,2.88125
"7092","01/19/1995",3.93359375,3.7015625,4.73203125,2.878125
"7093","01/20/1995",3.93125,3.6875,4.74375,2.875
"7094","01/21/1995",3.92890625,3.6734375,4.75546875,2.871875
"7095","01/22/1995",3.9265625,3.659375,4.7671875,2.86875
"7096","01/23/1995",3.92421875,3.6453125,4.77890625,2.865625
"7097","01/24/1995",3.921875,3.63125,4.790625,2.8625
"7098","01/25/1995",3.91953125,3.6171875,4.80234375,2.859375
"7099","01/26/1995",3.9171875,3.603125,4.8140625,2.85625
"7100","01/27/1995",3.91484375,3.5890625,4.82578125,2.853125
"7101","01/28/1995",3.9125,3.575,4.8375,2.85
"7102","01/29/1995",3.91015625,3.5609375,4.84921875,2.846875
"7103","01/30/1995",3.9078125,3.546875,4.8609375,2.84375
"7104","01/31/1995",3.90546875,3.5328125,4.87265625,2.840625
"7105","02/01/1995",3.903125,3.51875,4.884375,2.8375
"7106","02/02/1995",3.90078125,3.5046875,4.89609375,2.834375
"7107","02/03/1995",3.8984375,3.490625,4.9078125,2.83125
"7108","02/04/1995",3.89609375,3.4765625,4.91953125,2.828125
"7109","02/05/1995",3.89375,3.4625,4.93125,2.825
"7110","02/06/1995",3.89140625,3.4484375,4.94296875,2.821875
"7111","02/07/1995",3.8890625,3.434375,4.9546875,2.81875
"7112","02/08/1995",3.88671875,3.4203125,4.96640625,2.815625
"7113","02/09/1995",3.884375,3.40625,4.978125,2.8125
"7114","02/10/1995",3.88203125,3.3921875,4.98984375,2.809375
"7115","02/11/1995",3.8796875,3.378125,5.0015625,2.80625
"7116","02/12/1995",3.87734375,3.3640625,5.01328125,2.803125
"7117","02/13/1995",3.875,3.35,5.025,2.8
"7118","02/14/1995",3.87265625,3.3359375,5.03671875,2.796875
"7119","02/15/1995",3.8703125,3.321875,5.0484375,2.79375
"7120","02/16/1995",3.86796875,3.3078125,5.06015625,2.790625
"7121","02/17/1995",3.865625,3.29375,5.071875,2.7875
"7122","02/18/1995",3.86328125,3.2796875,5.08359375,2.784375
"7123","02/19/1995",3.8609375,3.265625,5.0953125,2.78125
"7124","02/20/1995",3.85859375,3.2515625,5.10703125,2.778125
"7125","02/21/1995",3.85625,3.2375,5.11875,2.775
"7126","02/22/1995",3.85390625,3.2234375,5.13046875,2.771875
"7127","02/23/1995",3.8515625,3.209375,5.1421875,2.76875
"7128","02/24/1995",3.84921875,3.1953125,5.15390625,2.765625
"7129","02/25/1995",3.846875,3.18125,5.165625,2.7625
"7130","02/26/1995",3.84453125,3.1671875,5.17734375,2.759375
"7131","02/27/1995",3.8421875,3.153125,5.1890625,2.75625
"7132","02/28/1995",3.83984375,3.1390625,5.20078125,2.753125
"7133","03/01/1995",3.8375,3.125,5.2125,2.75
"7134","03/02/1995",3.83515625,3.1109375,5.22421875,2.746875
"7135","03/03/1995",3.8328125,3.096875,5.2359375,2.74375
"7136","03/04/1995",3.83046875,3.0828125,5.24765625,2.740625
"7137","03/05/1995",3.828125,3.06875,5.259375,2.7375
"7138","03/06/1995",3.82578125,3.0546875,5.27109375,2.734375
"7139","03/07/1995",3.8234375,3.040625,5.2828125,2.73125
"7140","03/08/1995",3.82109375,3.0265625,5.29453125,2.728125
"7141","03/09/1995",3.81875,3.0125,5.30625,2.725
"7142","03/10/1995",3.81640625,2.9984375,5.31796875,2.721875
"7143","03/11/1995",3.8140625,2.984375,5.3296875,2.71875
"7144","03/12/1995",3.81171875,2.9703125,5.34140625,2.715625
"7145","03/13/1995",3.809375,2.95625,5.353125,2.7125
"7146","03/14/1995",3.80703125,2.9421875,5.36484375,2.709375
"7147","03/15/1995",3.8046875,2.928125,5.3765625,2.70625
"7148","03/16/1995",3.80234375,2.9140625,5.38828125,2.703125
"7149","03/17/1995",3.8,2.9,5.4,2.7
"7150","03/18/1995",3.82560975609756,2.92439024390244,5.41707317073171,2.70487804878049
"7151","03/19/1995",3.85121951219512,2.94878048780488,5.43414634146342,2.70975609756098
"7152","03/20/1995",3.87682926829268,2.97317073170732,5.45121951219512,2.71463414634146
"7153","03/21/1995",3.90243902439024,2.99756097560976,5.46829268292683,2.71951219512195
"7154","03/22/1995",3.9280487804878,3.0219512195122,5.48536585365854,2.72439024390244
"7155","03/23/1995",3.95365853658537,3.04634146341463,5.50243902439024,2.72926829268293
"7156","03/24/1995",3.97926829268293,3.07073170731707,5.51951219512195,2.73414634146341
"7157","03/25/1995",4.00487804878049,3.09512195121951,5.53658536585366,2.7390243902439
"7158","03/26/1995",4.03048780487805,3.11951219512195,5.55365853658537,2.74390243902439
"7159","03/27/1995",4.05609756097561,3.14390243902439,5.57073170731707,2.74878048780488
"7160","03/28/1995",4.08170731707317,3.16829268292683,5.58780487804878,2.75365853658537
"7161","03/29/1995",4.10731707317073,3.19268292682927,5.60487804878049,2.75853658536585
"7162","03/30/1995",4.13292682926829,3.21707317073171,5.6219512195122,2.76341463414634
"7163","03/31/1995",4.15853658536585,3.24146341463415,5.6390243902439,2.76829268292683
"7164","04/01/1995",4.18414634146341,3.26585365853659,5.65609756097561,2.77317073170732
"7165","04/02/1995",4.20975609756098,3.29024390243902,5.67317073170732,2.77804878048781
"7166","04/03/1995",4.23536585365854,3.31463414634146,5.69024390243902,2.78292682926829
"7167","04/04/1995",4.2609756097561,3.3390243902439,5.70731707317073,2.78780487804878
"7168","04/05/1995",4.28658536585366,3.36341463414634,5.72439024390244,2.79268292682927
"7169","04/06/1995",4.31219512195122,3.38780487804878,5.74146341463415,2.79756097560976
"7170","04/07/1995",4.33780487804878,3.41219512195122,5.75853658536585,2.80243902439024
"7171","04/08/1995",4.36341463414634,3.43658536585366,5.77560975609756,2.80731707317073
"7172","04/09/1995",4.3890243902439,3.4609756097561,5.79268292682927,2.81219512195122
"7173","04/10/1995",4.41463414634146,3.48536585365854,5.80975609756098,2.81707317073171
"7174","04/11/1995",4.44024390243902,3.50975609756098,5.82682926829268,2.8219512195122
"7175","04/12/1995",4.46585365853659,3.53414634146341,5.84390243902439,2.82682926829268
"7176","04/13/1995",4.49146341463415,3.55853658536585,5.8609756097561,2.83170731707317
"7177","04/14/1995",4.51707317073171,3.58292682926829,5.8780487804878,2.83658536585366
"7178","04/15/1995",4.54268292682927,3.60731707317073,5.89512195121951,2.84146341463415
"7179","04/16/1995",4.56829268292683,3.63170731707317,5.91219512195122,2.84634146341463
"7180","04/17/1995",4.59390243902439,3.65609756097561,5.92926829268293,2.85121951219512
"7181","04/18/1995",4.61951219512195,3.68048780487805,5.94634146341463,2.85609756097561
"7182","04/19/1995",4.64512195121951,3.70487804878049,5.96341463414634,2.8609756097561
"7183","04/20/1995",4.67073170731707,3.72926829268293,5.98048780487805,2.86585365853659
"7184","04/21/1995",4.69634146341463,3.75365853658537,5.99756097560976,2.87073170731707
"7185","04/22/1995",4.72195121951219,3.77804878048781,6.01463414634146,2.87560975609756
"7186","04/23/1995",4.74756097560976,3.80243902439024,6.03170731707317,2.88048780487805
"7187","04/24/1995",4.77317073170732,3.82682926829268,6.04878048780488,2.88536585365854
"7188","04/25/1995",4.79878048780488,3.85121951219512,6.06585365853659,2.89024390243902
"7189","04/26/1995",4.82439024390244,3.87560975609756,6.08292682926829,2.89512195121951
"7190","04/27/1995",4.85,3.9,6.1,2.9
"7191","04/28/1995",4.87560975609756,3.92439024390244,6.11707317073171,2.90487804878049
"7192","04/29/1995",4.90121951219512,3.94878048780488,6.13414634146342,2.90975609756098
"7193","04/30/1995",4.92682926829268,3.97317073170732,6.15121951219512,2.91463414634146
"7194","05/01/1995",4.95243902439024,3.99756097560976,6.16829268292683,2.91951219512195
"7195","05/02/1995",4.97804878048781,4.0219512195122,6.18536585365854,2.92439024390244
"7196","05/03/1995",5.00365853658537,4.04634146341463,6.20243902439024,2.92926829268293
"7197","05/04/1995",5.02926829268293,4.07073170731707,6.21951219512195,2.93414634146341
"7198","05/05/1995",5.05487804878049,4.09512195121951,6.23658536585366,2.9390243902439
"7199","05/06/1995",5.08048780487805,4.11951219512195,6.25365853658537,2.94390243902439
"7200","05/07/1995",5.10609756097561,4.14390243902439,6.27073170731707,2.94878048780488
"7201","05/08/1995",5.13170731707317,4.16829268292683,6.28780487804878,2.95365853658537
"7202","05/09/1995",5.15731707317073,4.19268292682927,6.30487804878049,2.95853658536585
"7203","05/10/1995",5.18292682926829,4.21707317073171,6.3219512195122,2.96341463414634
"7204","05/11/1995",5.20853658536585,4.24146341463415,6.3390243902439,2.96829268292683
"7205","05/12/1995",5.23414634146341,4.26585365853659,6.35609756097561,2.97317073170732
"7206","05/13/1995",5.25975609756098,4.29024390243902,6.37317073170732,2.9780487804878
"7207","05/14/1995",5.28536585365854,4.31463414634146,6.39024390243902,2.98292682926829
"7208","05/15/1995",5.3109756097561,4.3390243902439,6.40731707317073,2.98780487804878
"7209","05/16/1995",5.33658536585366,4.36341463414634,6.42439024390244,2.99268292682927
"7210","05/17/1995",5.36219512195122,4.38780487804878,6.44146341463415,2.99756097560976
"7211","05/18/1995",5.38780487804878,4.41219512195122,6.45853658536585,3.00243902439024
"7212","05/19/1995",5.41341463414634,4.43658536585366,6.47560975609756,3.00731707317073
"7213","05/20/1995",5.4390243902439,4.4609756097561,6.49268292682927,3.01219512195122
"7214","05/21/1995",5.46463414634146,4.48536585365854,6.50975609756098,3.01707317073171
"7215","05/22/1995",5.49024390243902,4.50975609756098,6.52682926829268,3.0219512195122
"7216","05/23/1995",5.51585365853659,4.53414634146341,6.54390243902439,3.02682926829268
"7217","05/24/1995",5.54146341463415,4.55853658536585,6.5609756097561,3.03170731707317
"7218","05/25/1995",5.56707317073171,4.58292682926829,6.5780487804878,3.03658536585366
"7219","05/26/1995",5.59268292682927,4.60731707317073,6.59512195121951,3.04146341463415
"7220","05/27/1995",5.61829268292683,4.63170731707317,6.61219512195122,3.04634146341463
"7221","05/28/1995",5.64390243902439,4.65609756097561,6.62926829268293,3.05121951219512
"7222","05/29/1995",5.66951219512195,4.68048780487805,6.64634146341463,3.05609756097561
"7223","05/30/1995",5.69512195121951,4.70487804878049,6.66341463414634,3.0609756097561
"7224","05/31/1995",5.72073170731707,4.72926829268293,6.68048780487805,3.06585365853659
"7225","06/01/1995",5.74634146341463,4.75365853658537,6.69756097560976,3.07073170731707
"7226","06/02/1995",5.7719512195122,4.77804878048781,6.71463414634146,3.07560975609756
"7227","06/03/1995",5.79756097560976,4.80243902439024,6.73170731707317,3.08048780487805
"7228","06/04/1995",5.82317073170732,4.82682926829268,6.74878048780488,3.08536585365854
"7229","06/05/1995",5.84878048780488,4.85121951219512,6.76585365853659,3.09024390243902
"7230","06/06/1995",5.87439024390244,4.87560975609756,6.78292682926829,3.09512195121951
"7231","06/07/1995",5.9,4.9,6.8,3.1
"7232","06/08/1995",5.94509803921569,4.91372549019608,6.79019607843137,3.11372549019608
"7233","06/09/1995",5.99019607843137,4.92745098039216,6.78039215686274,3.12745098039216
"7234","06/10/1995",6.03529411764706,4.94117647058824,6.77058823529412,3.14117647058824
"7235","06/11/1995",6.08039215686275,4.95490196078431,6.76078431372549,3.15490196078431
"7236","06/12/1995",6.12549019607843,4.96862745098039,6.75098039215686,3.16862745098039
"7237","06/13/1995",6.17058823529412,4.98235294117647,6.74117647058824,3.18235294117647
"7238","06/14/1995",6.2156862745098,4.99607843137255,6.73137254901961,3.19607843137255
"7239","06/15/1995",6.26078431372549,5.00980392156863,6.72156862745098,3.20980392156863
"7240","06/16/1995",6.30588235294118,5.02352941176471,6.71176470588235,3.22352941176471
"7241","06/17/1995",6.35098039215686,5.03725490196078,6.70196078431373,3.23725490196078
"7242","06/18/1995",6.39607843137255,5.05098039215686,6.6921568627451,3.25098039215686
"7243","06/19/1995",6.44117647058824,5.06470588235294,6.68235294117647,3.26470588235294
"7244","06/20/1995",6.48627450980392,5.07843137254902,6.67254901960784,3.27843137254902
"7245","06/21/1995",6.53137254901961,5.0921568627451,6.66274509803922,3.2921568627451
"7246","06/22/1995",6.57647058823529,5.10588235294118,6.65294117647059,3.30588235294118
"7247","06/23/1995",6.62156862745098,5.11960784313726,6.64313725490196,3.31960784313726
"7248","06/24/1995",6.66666666666667,5.13333333333333,6.63333333333333,3.33333333333333
"7249","06/25/1995",6.71176470588235,5.14705882352941,6.62352941176471,3.34705882352941
"7250","06/26/1995",6.75686274509804,5.16078431372549,6.61372549019608,3.36078431372549
"7251","06/27/1995",6.80196078431373,5.17450980392157,6.60392156862745,3.37450980392157
"7252","06/28/1995",6.84705882352941,5.18823529411765,6.59411764705882,3.38823529411765
"7253","06/29/1995",6.8921568627451,5.20196078431373,6.5843137254902,3.40196078431373
"7254","06/30/1995",6.93725490196078,5.2156862745098,6.57450980392157,3.4156862745098
"7255","07/01/1995",6.98235294117647,5.22941176470588,6.56470588235294,3.42941176470588
"7256","07/02/1995",7.02745098039216,5.24313725490196,6.55490196078431,3.44313725490196
"7257","07/03/1995",7.07254901960784,5.25686274509804,6.54509803921569,3.45686274509804
"7258","07/04/1995",7.11764705882353,5.27058823529412,6.53529411764706,3.47058823529412
"7259","07/05/1995",7.16274509803922,5.2843137254902,6.52549019607843,3.4843137254902
"7260","07/06/1995",7.2078431372549,5.29803921568627,6.5156862745098,3.49803921568627
"7261","07/07/1995",7.25294117647059,5.31176470588235,6.50588235294118,3.51176470588235
"7262","07/08/1995",7.29803921568627,5.32549019607843,6.49607843137255,3.52549019607843
"7263","07/09/1995",7.34313725490196,5.33921568627451,6.48627450980392,3.53921568627451
"7264","07/10/1995",7.38823529411765,5.35294117647059,6.47647058823529,3.55294117647059
"7265","07/11/1995",7.43333333333333,5.36666666666667,6.46666666666667,3.56666666666667
"7266","07/12/1995",7.47843137254902,5.38039215686274,6.45686274509804,3.58039215686274
"7267","07/13/1995",7.52352941176471,5.39411764705882,6.44705882352941,3.59411764705882
"7268","07/14/1995",7.56862745098039,5.4078431372549,6.43725490196078,3.6078431372549
"7269","07/15/1995",7.61372549019608,5.42156862745098,6.42745098039216,3.62156862745098
"7270","07/16/1995",7.65882352941176,5.43529411764706,6.41764705882353,3.63529411764706
"7271","07/17/1995",7.70392156862745,5.44901960784314,6.4078431372549,3.64901960784314
"7272","07/18/1995",7.74901960784314,5.46274509803922,6.39803921568627,3.66274509803922
"7273","07/19/1995",7.79411764705882,5.47647058823529,6.38823529411765,3.67647058823529
"7274","07/20/1995",7.83921568627451,5.49019607843137,6.37843137254902,3.69019607843137
"7275","07/21/1995",7.8843137254902,5.50392156862745,6.36862745098039,3.70392156862745
"7276","07/22/1995",7.92941176470588,5.51764705882353,6.35882352941176,3.71764705882353
"7277","07/23/1995",7.97450980392157,5.53137254901961,6.34901960784314,3.73137254901961
"7278","07/24/1995",8.01960784313725,5.54509803921569,6.33921568627451,3.74509803921569
"7279","07/25/1995",8.06470588235294,5.55882352941176,6.32941176470588,3.75882352941176
"7280","07/26/1995",8.10980392156863,5.57254901960784,6.31960784313725,3.77254901960784
"7281","07/27/1995",8.15490196078431,5.58627450980392,6.30980392156863,3.78627450980392
"7282","07/28/1995",8.2,5.6,6.3,3.8
"7283","07/29/1995",8.17745098039216,5.59509803921569,6.32058823529412,3.7921568627451
"7284","07/30/1995",8.15490196078431,5.59019607843137,6.34117647058823,3.7843137254902
"7285","07/31/1995",8.13235294117647,5.58529411764706,6.36176470588235,3.77647058823529
"7286","08/01/1995",8.10980392156863,5.58039215686274,6.38235294117647,3.76862745098039
"7287","08/02/1995",8.08725490196078,5.57549019607843,6.40294117647059,3.76078431372549
"7288","08/03/1995",8.06470588235294,5.57058823529412,6.42352941176471,3.75294117647059
"7289","08/04/1995",8.0421568627451,5.5656862745098,6.44411764705882,3.74509803921569
"7290","08/05/1995",8.01960784313725,5.56078431372549,6.46470588235294,3.73725490196078
"7291","08/06/1995",7.99705882352941,5.55588235294118,6.48529411764706,3.72941176470588
"7292","08/07/1995",7.97450980392157,5.55098039215686,6.50588235294118,3.72156862745098
"7293","08/08/1995",7.95196078431372,5.54607843137255,6.52647058823529,3.71372549019608
"7294","08/09/1995",7.92941176470588,5.54117647058824,6.54705882352941,3.70588235294118
"7295","08/10/1995",7.90686274509804,5.53627450980392,6.56764705882353,3.69803921568627
"7296","08/11/1995",7.8843137254902,5.53137254901961,6.58823529411765,3.69019607843137
"7297","08/12/1995",7.86176470588235,5.52647058823529,6.60882352941176,3.68235294117647
"7298","08/13/1995",7.83921568627451,5.52156862745098,6.62941176470588,3.67450980392157
"7299","08/14/1995",7.81666666666667,5.51666666666667,6.65,3.66666666666667
"7300","08/15/1995",7.79411764705882,5.51176470588235,6.67058823529412,3.65882352941176
"7301","08/16/1995",7.77156862745098,5.50686274509804,6.69117647058824,3.65098039215686
"7302","08/17/1995",7.74901960784314,5.50196078431373,6.71176470588235,3.64313725490196
"7303","08/18/1995",7.72647058823529,5.49705882352941,6.73235294117647,3.63529411764706
"7304","08/19/1995",7.70392156862745,5.4921568627451,6.75294117647059,3.62745098039216
"7305","08/20/1995",7.68137254901961,5.48725490196078,6.77352941176471,3.61960784313725
"7306","08/21/1995",7.65882352941176,5.48235294117647,6.79411764705882,3.61176470588235
"7307","08/22/1995",7.63627450980392,5.47745098039216,6.81470588235294,3.60392156862745
"7308","08/23/1995",7.61372549019608,5.47254901960784,6.83529411764706,3.59607843137255
"7309","08/24/1995",7.59117647058823,5.46764705882353,6.85588235294118,3.58823529411765
"7310","08/25/1995",7.56862745098039,5.46274509803921,6.87647058823529,3.58039215686274
"7311","08/26/1995",7.54607843137255,5.4578431372549,6.89705882352941,3.57254901960784
"7312","08/27/1995",7.52352941176471,5.45294117647059,6.91764705882353,3.56470588235294
"7313","08/28/1995",7.50098039215686,5.44803921568627,6.93823529411765,3.55686274509804
"7314","08/29/1995",7.47843137254902,5.44313725490196,6.95882352941176,3.54901960784314
"7315","08/30/1995",7.45588235294118,5.43823529411765,6.97941176470588,3.54117647058824
"7316","08/31/1995",7.43333333333333,5.43333333333333,7,3.53333333333333
"7317","09/01/1995",7.41078431372549,5.42843137254902,7.02058823529412,3.52549019607843
"7318","09/02/1995",7.38823529411765,5.42352941176471,7.04117647058824,3.51764705882353
"7319","09/03/1995",7.3656862745098,5.41862745098039,7.06176470588235,3.50980392156863
"7320","09/04/1995",7.34313725490196,5.41372549019608,7.08235294117647,3.50196078431373
"7321","09/05/1995",7.32058823529412,5.40882352941176,7.10294117647059,3.49411764705882
"7322","09/06/1995",7.29803921568627,5.40392156862745,7.12352941176471,3.48627450980392
"7323","09/07/1995",7.27549019607843,5.39901960784314,7.14411764705882,3.47843137254902
"7324","09/08/1995",7.25294117647059,5.39411764705882,7.16470588235294,3.47058823529412
"7325","09/09/1995",7.23039215686275,5.38921568627451,7.18529411764706,3.46274509803922
"7326","09/10/1995",7.2078431372549,5.3843137254902,7.20588235294118,3.45490196078431
"7327","09/11/1995",7.18529411764706,5.37941176470588,7.22647058823529,3.44705882352941
"7328","09/12/1995",7.16274509803922,5.37450980392157,7.24705882352941,3.43921568627451
"7329","09/13/1995",7.14019607843137,5.36960784313725,7.26764705882353,3.43137254901961
"7330","09/14/1995",7.11764705882353,5.36470588235294,7.28823529411765,3.42352941176471
"7331","09/15/1995",7.09509803921569,5.35980392156863,7.30882352941176,3.4156862745098
"7332","09/16/1995",7.07254901960784,5.35490196078431,7.32941176470588,3.4078431372549
"7333","09/17/1995",7.05,5.35,7.35,3.4
"7334","09/18/1995",7.02745098039216,5.34509803921569,7.37058823529412,3.3921568627451
"7335","09/19/1995",7.00490196078431,5.34019607843137,7.39117647058824,3.3843137254902
"7336","09/20/1995",6.98235294117647,5.33529411764706,7.41176470588235,3.37647058823529
"7337","09/21/1995",6.95980392156863,5.33039215686274,7.43235294117647,3.36862745098039
"7338","09/22/1995",6.93725490196078,5.32549019607843,7.45294117647059,3.36078431372549
"7339","09/23/1995",6.91470588235294,5.32058823529412,7.47352941176471,3.35294117647059
"7340","09/24/1995",6.8921568627451,5.3156862745098,7.49411764705882,3.34509803921569
"7341","09/25/1995",6.86960784313725,5.31078431372549,7.51470588235294,3.33725490196078
"7342","09/26/1995",6.84705882352941,5.30588235294118,7.53529411764706,3.32941176470588
"7343","09/27/1995",6.82450980392157,5.30098039215686,7.55588235294118,3.32156862745098
"7344","09/28/1995",6.80196078431373,5.29607843137255,7.57647058823529,3.31372549019608
"7345","09/29/1995",6.77941176470588,5.29117647058824,7.59705882352941,3.30588235294118
"7346","09/30/1995",6.75686274509804,5.28627450980392,7.61764705882353,3.29803921568627
"7347","10/01/1995",6.7343137254902,5.28137254901961,7.63823529411765,3.29019607843137
"7348","10/02/1995",6.71176470588235,5.27647058823529,7.65882352941177,3.28235294117647
"7349","10/03/1995",6.68921568627451,5.27156862745098,7.67941176470588,3.27450980392157
"7350","10/04/1995",6.66666666666667,5.26666666666667,7.7,3.26666666666667
"7351","10/05/1995",6.64411764705882,5.26176470588235,7.72058823529412,3.25882352941176
"7352","10/06/1995",6.62156862745098,5.25686274509804,7.74117647058824,3.25098039215686
"7353","10/07/1995",6.59901960784314,5.25196078431373,7.76176470588235,3.24313725490196
"7354","10/08/1995",6.57647058823529,5.24705882352941,7.78235294117647,3.23529411764706
"7355","10/09/1995",6.55392156862745,5.2421568627451,7.80294117647059,3.22745098039216
"7356","10/10/1995",6.53137254901961,5.23725490196078,7.82352941176471,3.21960784313726
"7357","10/11/1995",6.50882352941176,5.23235294117647,7.84411764705882,3.21176470588235
"7358","10/12/1995",6.48627450980392,5.22745098039216,7.86470588235294,3.20392156862745
"7359","10/13/1995",6.46372549019608,5.22254901960784,7.88529411764706,3.19607843137255
"7360","10/14/1995",6.44117647058824,5.21764705882353,7.90588235294118,3.18823529411765
"7361","10/15/1995",6.41862745098039,5.21274509803921,7.92647058823529,3.18039215686274
"7362","10/16/1995",6.39607843137255,5.2078431372549,7.94705882352941,3.17254901960784
"7363","10/17/1995",6.37352941176471,5.20294117647059,7.96764705882353,3.16470588235294
"7364","10/18/1995",6.35098039215686,5.19803921568627,7.98823529411765,3.15686274509804
"7365","10/19/1995",6.32843137254902,5.19313725490196,8.00882352941177,3.14901960784314
"7366","10/20/1995",6.30588235294118,5.18823529411765,8.02941176470588,3.14117647058824
"7367","10/21/1995",6.28333333333333,5.18333333333333,8.05,3.13333333333333
"7368","10/22/1995",6.26078431372549,5.17843137254902,8.07058823529412,3.12549019607843
"7369","10/23/1995",6.23823529411765,5.17352941176471,8.09117647058824,3.11764705882353
"7370","10/24/1995",6.2156862745098,5.16862745098039,8.11176470588235,3.10980392156863
"7371","10/25/1995",6.19313725490196,5.16372549019608,8.13235294117647,3.10196078431373
"7372","10/26/1995",6.17058823529412,5.15882352941176,8.15294117647059,3.09411764705882
"7373","10/27/1995",6.14803921568627,5.15392156862745,8.17352941176471,3.08627450980392
"7374","10/28/1995",6.12549019607843,5.14901960784314,8.19411764705882,3.07843137254902
"7375","10/29/1995",6.10294117647059,5.14411764705882,8.21470588235294,3.07058823529412
"7376","10/30/1995",6.08039215686275,5.13921568627451,8.23529411764706,3.06274509803922
"7377","10/31/1995",6.0578431372549,5.1343137254902,8.25588235294118,3.05490196078431
"7378","11/01/1995",6.03529411764706,5.12941176470588,8.27647058823529,3.04705882352941
"7379","11/02/1995",6.01274509803922,5.12450980392157,8.29705882352941,3.03921568627451
"7380","11/03/1995",5.99019607843137,5.11960784313725,8.31764705882353,3.03137254901961
"7381","11/04/1995",5.96764705882353,5.11470588235294,8.33823529411765,3.02352941176471
"7382","11/05/1995",5.94509803921569,5.10980392156863,8.35882352941177,3.0156862745098
"7383","11/06/1995",5.92254901960784,5.10490196078431,8.37941176470588,3.0078431372549
"7384","11/07/1995",5.9,5.1,8.4,3
"7385","11/08/1995",5.91487603305785,5.0900826446281,8.42231404958678,3.00413223140496
"7386","11/09/1995",5.9297520661157,5.0801652892562,8.44462809917355,3.00826446280992
"7387","11/10/1995",5.94462809917355,5.0702479338843,8.46694214876033,3.01239669421488
"7388","11/11/1995",5.95950413223141,5.0603305785124,8.48925619834711,3.01652892561983
"7389","11/12/1995",5.97438016528926,5.0504132231405,8.51157024793388,3.02066115702479
"7390","11/13/1995",5.98925619834711,5.04049586776859,8.53388429752066,3.02479338842975
"7391","11/14/1995",6.00413223140496,5.03057851239669,8.55619834710744,3.02892561983471
"7392","11/15/1995",6.01900826446281,5.02066115702479,8.57851239669422,3.03305785123967
"7393","11/16/1995",6.03388429752066,5.01074380165289,8.60082644628099,3.03719008264463
"7394","11/17/1995",6.04876033057851,5.00082644628099,8.62314049586777,3.04132231404959
"7395","11/18/1995",6.06363636363636,4.99090909090909,8.64545454545455,3.04545454545455
"7396","11/19/1995",6.07851239669422,4.98099173553719,8.66776859504132,3.0495867768595
"7397","11/20/1995",6.09338842975207,4.97107438016529,8.6900826446281,3.05371900826446
"7398","11/21/1995",6.10826446280992,4.96115702479339,8.71239669421488,3.05785123966942
"7399","11/22/1995",6.12314049586777,4.95123966942149,8.73471074380165,3.06198347107438
"7400","11/23/1995",6.13801652892562,4.94132231404959,8.75702479338843,3.06611570247934
"7401","11/24/1995",6.15289256198347,4.93140495867769,8.77933884297521,3.0702479338843
"7402","11/25/1995",6.16776859504132,4.92148760330578,8.80165289256198,3.07438016528926
"7403","11/26/1995",6.18264462809917,4.91157024793388,8.82396694214876,3.07851239669421
"7404","11/27/1995",6.19752066115703,4.90165289256198,8.84628099173554,3.08264462809917
"7405","11/28/1995",6.21239669421488,4.89173553719008,8.86859504132231,3.08677685950413
"7406","11/29/1995",6.22727272727273,4.88181818181818,8.89090909090909,3.09090909090909
"7407","11/30/1995",6.24214876033058,4.87190082644628,8.91322314049587,3.09504132231405
"7408","12/01/1995",6.25702479338843,4.86198347107438,8.93553719008264,3.09917355371901
"7409","12/02/1995",6.27190082644628,4.85206611570248,8.95785123966942,3.10330578512397
"7410","12/03/1995",6.28677685950413,4.84214876033058,8.9801652892562,3.10743801652893
"7411","12/04/1995",6.30165289256198,4.83223140495868,9.00247933884298,3.11157024793388
"7412","12/05/1995",6.31652892561983,4.82231404958678,9.02479338842975,3.11570247933884
"7413","12/06/1995",6.33140495867769,4.81239669421488,9.04710743801653,3.1198347107438
"7414","12/07/1995",6.34628099173554,4.80247933884297,9.06942148760331,3.12396694214876
"7415","12/08/1995",6.36115702479339,4.79256198347107,9.09173553719008,3.12809917355372
"7416","12/09/1995",6.37603305785124,4.78264462809917,9.11404958677686,3.13223140495868
"7417","12/10/1995",6.39090909090909,4.77272727272727,9.13636363636364,3.13636363636364
"7418","12/11/1995",6.40578512396694,4.76280991735537,9.15867768595041,3.1404958677686
"7419","12/12/1995",6.42066115702479,4.75289256198347,9.18099173553719,3.14462809917355
"7420","12/13/1995",6.43553719008264,4.74297520661157,9.20330578512397,3.14876033057851
"7421","12/14/1995",6.4504132231405,4.73305785123967,9.22561983471074,3.15289256198347
"7422","12/15/1995",6.46528925619835,4.72314049586777,9.24793388429752,3.15702479338843
"7423","12/16/1995",6.4801652892562,4.71322314049587,9.2702479338843,3.16115702479339
"7424","12/17/1995",6.49504132231405,4.70330578512397,9.29256198347107,3.16528925619835
