lakeid,sampledate,depth,rep,sta,event,dic,tic,doc,toc,totpf,totpuf,totpuf_sloh,drp_sloh
"ME",2009-05-11,8.00,1,1,,37.71,59.26,4.61,4.65,,,0.112,0.078
"ME",2009-05-11,9.00,1,1,,,,,,,,,
"ME",2009-05-11,10.00,1,1,,,,,,,,,
"ME",2009-05-11,11.00,1,1,,,,,,,,,
"ME",2009-05-11,12.00,1,1,,38.19,58.58,4.37,4.46,,,0.127,0.101
"ME",2009-05-11,13.00,1,1,,,,,,,,,
"ME",2009-05-11,14.00,1,1,,,,,,,,,
"ME",2009-05-11,15.00,1,1,,,,,,,,,
"ME",2009-05-11,16.00,1,1,,38.07,37.30,4.54,4.48,,,0.133,0.108
"ME",2009-05-11,17.00,1,1,,,,,,,,,
"ME",2009-05-11,18.00,1,1,,,,,,,,,
"ME",2009-05-11,19.00,1,1,,,,,,,,,
"ME",2009-05-11,20.00,1,1,,59.61,38.14,4.70,4.46,,,0.149,0.127
"ME",2009-05-11,21.00,1,1,,,,,,,,,
"ME",2009-05-11,22.00,1,1,,,,,,,,,
"ME",2009-05-11,23.00,1,1,,,,,,,,,
"ME",2009-05-11,24.00,1,1,,,,,,,,,
"ME",2009-05-11,24.50,1,1,,,,,,,,,
"ME",2009-05-11,0.00,2,1,,37.76,60.45,4.44,4.41,,,,
"ME",2009-05-28,0.00,1,1,,,,,,,,0.147,0.116
"ME",2009-05-28,1.00,1,1,,,,,,,,,
"ME",2009-05-28,2.00,1,1,,,,,,,,,
"ME",2009-05-28,3.00,1,1,,,,,,,,,
"ME",2009-05-28,4.00,1,1,,,,,,,,0.147,0.118
"ME",2009-05-28,5.00,1,1,,,,,,,,,
"ME",2009-05-28,6.00,1,1,,,,,,,,,
"ME",2009-05-28,7.00,1,1,,,,,,,,,
"ME",2009-05-28,8.00,1,1,,,,,,,,,
"ME",2009-05-28,9.00,1,1,,,,,,,,,
"ME",2009-05-28,10.00,1,1,,,,,,,,,
"ME",2009-05-28,11.00,1,1,,,,,,,,,
"ME",2009-05-28,12.00,1,1,,,,,,,,,
"ME",2009-05-28,13.00,1,1,,,,,,,,,
"ME",2009-05-28,14.00,1,1,,,,,,,,,
"ME",2009-05-28,15.00,1,1,,,,,,,,,
"ME",2009-05-28,16.00,1,1,,,,,,,,,
"ME",2009-05-28,17.00,1,1,,,,,,,,,
"ME",2009-05-28,18.00,1,1,,,,,,,,,
"ME",2009-05-28,19.00,1,1,,,,,,,,,
"ME",2009-05-28,20.00,1,1,,,,,,,,,
"ME",2009-05-28,21.00,1,1,,,,,,,,,
"ME",2009-05-28,22.00,1,1,,,,,,,,,
"ME",2009-05-28,23.00,1,1,,,,,,,,,
"ME",2009-05-28,24.00,1,1,,,,,,,,,
"ME",2009-05-28,24.60,1,1,,,,,,,,,
"ME",2009-06-09,0.00,1,1,,,47.55,,4.69,,,0.110,0.085
"ME",2009-06-09,1.00,1,1,,,,,,,,,
"ME",2009-06-09,2.00,1,1,,,,,,,,,
"ME",2009-06-09,3.00,1,1,,,,,,,,,
"ME",2009-06-09,4.00,1,1,,47.15,47.58,4.78,4.78,,,0.113,0.086
"ME",2009-06-09,5.00,1,1,,,,,,,,,
"ME",2009-06-09,6.00,1,1,,,,,,,,,
"ME",2009-06-09,7.00,1,1,,,,,,,,,
"ME",2009-06-09,8.00,1,1,,47.50,47.30,4.98,4.72,,,0.117,0.090
"ME",2009-06-09,9.00,1,1,,,,,,,,,
"ME",2009-06-09,10.00,1,1,,47.32,47.63,4.46,4.65,,,0.103,0.081
"ME",2009-06-09,11.00,1,1,,,,,,,,,
"ME",2009-06-09,12.00,1,1,,46.28,47.89,4.53,4.61,,,0.111,0.085
"ME",2009-06-09,13.00,1,1,,,,,,,,,
"ME",2009-06-09,14.00,1,1,,48.53,48.26,,4.52,,,0.130,0.107
"ME",2009-06-09,15.00,1,1,,,,,,,,,
"ME",2009-06-09,16.00,1,1,,49.42,49.13,4.49,4.60,,,0.148,0.120
"ME",2009-06-09,17.00,1,1,,,,,,,,,
"ME",2009-06-09,18.00,1,1,,49.74,50.34,4.46,4.81,,,0.155,0.130
"ME",2009-06-09,19.00,1,1,,,,,,,,,
"ME",2009-06-09,20.00,1,1,,49.55,49.90,4.81,5.03,,,0.169,0.137
"ME",2009-06-09,21.00,1,1,,,,,,,,,
"ME",2009-06-09,22.00,1,1,,49.56,50.25,4.84,5.22,,,0.180,0.134
"ME",2009-06-09,23.00,1,1,,,,,,,,,
"ME",2009-06-09,24.00,1,1,,,,,,,,,
"ME",2009-06-09,24.50,1,1,,,,,,,,,
"ME",2009-06-09,4.00,2,1,,47.53,47.54,4.70,4.72,,,,
"ME",2009-06-23,0.00,1,1,,,,,,,,0.155,0.052
"ME",2009-06-23,1.00,1,1,,,,,,,,,
"ME",2009-06-23,2.00,1,1,,,,,,,,,
"ME",2009-06-23,3.00,1,1,,,,,,,,,
"ME",2009-06-23,4.00,1,1,,,,,,,,0.104,0.080
"ME",2009-06-23,5.00,1,1,,,,,,,,,
"ME",2009-06-23,5.50,1,1,,,,,,,,,
"ME",2009-06-23,6.00,1,1,,,,,,,,,
"ME",2009-06-23,7.00,1,1,,,,,,,,,
"ME",2009-06-23,8.00,1,1,,,,,,,,,
"ME",2009-06-23,8.50,1,1,,,,,,,,,
"ME",2009-06-23,9.00,1,1,,,,,,,,,
"ME",2009-06-23,10.00,1,1,,,,,,,,,
"ME",2009-06-23,11.00,1,1,,,,,,,,,
"ME",2009-06-23,11.50,1,1,,,,,,,,,
"ME",2009-06-23,12.00,1,1,,,,,,,,,
"ME",2009-06-23,12.50,1,1,,,,,,,,,
"ME",2009-06-23,13.00,1,1,,,,,,,,,
"ME",2009-06-23,14.00,1,1,,,,,,,,,
"ME",2009-06-23,15.00,1,1,,,,,,,,,
"ME",2009-06-23,16.00,1,1,,,,,,,,,
"ME",2009-06-23,17.00,1,1,,,,,,,,,
"ME",2009-06-23,18.00,1,1,,,,,,,,,
"ME",2009-06-23,19.00,1,1,,,,,,,,,
"ME",2009-06-23,20.00,1,1,,,,,,,,,
"ME",2009-06-23,21.00,1,1,,,,,,,,,
"ME",2009-06-23,22.00,1,1,,,,,,,,,
"ME",2009-06-23,23.00,1,1,,,,,,,,,
"ME",2009-06-23,24.00,1,1,,,,,,,,,
"ME",2009-06-23,24.30,1,1,,,,,,,,,
"ME",2009-07-06,0.00,1,1,,44.15,43.52,5.06,5.20,,,0.125,0.038
"ME",2009-07-06,1.00,1,1,,,,,,,,,
"ME",2009-07-06,2.00,1,1,,,,,,,,,
"ME",2009-07-06,3.00,1,1,,,,,,,,,
"ME",2009-07-06,4.00,1,1,,34.16,34.75,5.09,5.29,,,0.094,0.044
"ME",2009-07-06,5.00,1,1,,,,,,,,,
"ME",2009-07-06,6.00,1,1,,,,,,,,,
"ME",2009-07-06,7.00,1,1,,,,,,,,,
"ME",2009-07-06,8.00,1,1,,34.71,35.79,4.93,5.15,,,0.113,0.060
"ME",2009-07-06,8.50,1,1,,,,,,,,,
"ME",2009-07-06,9.00,1,1,,,,,,,,,
"ME",2009-07-06,9.50,1,1,,,,,,,,,
"ME",2009-07-06,10.00,1,1,,48.49,48.05,4.73,4.88,,,0.158,0.124
"ME",2009-07-06,10.50,1,1,,,,,,,,,
"ME",2009-07-06,11.00,1,1,,,,,,,,,
"ME",2009-07-06,11.50,1,1,,,,,,,,,
"ME",2009-07-06,12.00,1,1,,33.32,49.24,4.61,4.75,,,0.181,0.156
"ME",2009-07-06,13.00,1,1,,,,,,,,,
"ME",2009-07-06,14.00,1,1,,35.23,49.57,4.61,4.67,,,0.200,0.174
"ME",2009-07-06,15.00,1,1,,,,,,,,,
"ME",2009-07-06,16.00,1,1,,36.69,35.87,4.73,4.76,,,0.223,0.182
"ME",2009-07-06,17.00,1,1,,,,,,,,,
"ME",2009-07-06,18.00,1,1,,37.86,38.24,4.78,4.92,,,0.270,0.238
"ME",2009-07-06,19.00,1,1,,,,,,,,,
"ME",2009-07-06,20.00,1,1,,37.24,37.89,4.85,4.93,,,0.312,0.268
"ME",2009-07-06,21.00,1,1,,,,,,,,,
"ME",2009-07-06,22.00,1,1,,38.61,38.63,5.12,5.10,,,0.417,0.351
"ME",2009-07-06,23.00,1,1,,,,,,,,,
"ME",2009-07-06,24.00,1,1,,,,,,,,,
"ME",2009-07-06,24.50,1,1,,,,,,,,,
"ME",2009-07-06,4.00,2,1,,34.47,34.53,5.11,5.32,,,,
"ME",2009-07-20,0.00,1,1,,,,,,,,0.106,0.016
"ME",2009-07-20,1.00,1,1,,,,,,,,,
"ME",2009-07-20,2.00,1,1,,,,,,,,,
"ME",2009-07-20,3.00,1,1,,,,,,,,,
"ME",2009-07-20,4.00,1,1,,,,,,,,0.076,0.030
"ME",2009-07-20,5.00,1,1,,,,,,,,,
"ME",2009-07-20,6.00,1,1,,,,,,,,,
"ME",2009-07-20,7.00,1,1,,,,,,,,,
"ME",2009-07-20,8.00,1,1,,,,,,,,,
"ME",2009-07-20,9.00,1,1,,,,,,,,,
"ME",2009-07-20,9.50,1,1,,,,,,,,,
"ME",2009-07-20,10.00,1,1,,,,,,,,,
"ME",2009-07-20,10.50,1,1,,,,,,,,,
"ME",2009-07-20,11.00,1,1,,,,,,,,,
"ME",2009-07-20,12.00,1,1,,,,,,,,,
"ME",2009-07-20,13.00,1,1,,,,,,,,,
"ME",2009-07-20,14.00,1,1,,,,,,,,,
"ME",2009-07-20,15.00,1,1,,,,,,,,,
"ME",2009-07-20,16.00,1,1,,,,,,,,,
"ME",2009-07-20,17.00,1,1,,,,,,,,,
"ME",2009-07-20,18.00,1,1,,,,,,,,,
"ME",2009-07-20,19.00,1,1,,,,,,,,,
"ME",2009-07-20,20.00,1,1,,,,,,,,,
"ME",2009-07-20,21.00,1,1,,,,,,,,,
"ME",2009-07-20,22.00,1,1,,,,,,,,,
"ME",2009-07-20,23.00,1,1,,,,,,,,,
"ME",2009-07-20,24.00,1,1,,,,,,,,,
"ME",2009-07-20,24.50,1,1,,,,,,,,,
"ME",2009-08-05,0.00,1,1,,35.26,36.71,5.01,5.19,12,69,0.070,0.000
"ME",2009-08-05,1.00,1,1,,,,,,,,,
"ME",2009-08-05,2.00,1,1,,,,,,,,,
"ME",2009-08-05,3.00,1,1,,,,,,,,,
"ME",2009-08-05,4.00,1,1,,38.20,36.32,5.11,5.37,14,69,0.070,0.000
"ME",2009-08-05,5.00,1,1,,,,,,,,,
"ME",2009-08-05,6.00,1,1,,,38.34,5.16,4.98,14,41,,
"ME",2009-08-05,7.00,1,1,,,,,,,,,
"ME",2009-08-05,8.00,1,1,,,,,,19,47,0.044,0.009
"ME",2009-08-05,9.00,1,1,,,,,,,,,
"ME",2009-08-05,10.00,1,1,,,,,,,,0.079,0.043
"ME",2009-08-05,11.00,1,1,,,,,,,,,
"ME",2009-08-05,11.50,1,1,,,,,,,,,
"ME",2009-08-05,12.00,1,1,,,,,,202,229,0.235,0.205
"ME",2009-08-05,12.50,1,1,,,,,,,,,
"ME",2009-08-05,13.00,1,1,,,,,,,,,
"ME",2009-08-05,14.00,1,1,,50.49,,4.72,,,,0.291,0.053
"ME",2009-08-05,15.00,1,1,,,,,,,,,
"ME",2009-08-05,16.00,1,1,,52.00,52.34,4.96,4.77,216,355,0.364,0.338
"ME",2009-08-05,17.00,1,1,,,,,,,,,
"ME",2009-08-05,18.00,1,1,,50.84,52.13,5.01,4.71,,,0.409,0.377
"ME",2009-08-05,19.00,1,1,,,,,,,,,
"ME",2009-08-05,20.00,1,1,,,54.80,,5.13,420,425,0.468,0.428
"ME",2009-08-05,21.00,1,1,,,,,,,,,
"ME",2009-08-05,22.00,1,1,,,53.53,,5.00,350,421,0.455,0.399
"ME",2009-08-05,23.00,1,1,,,,,,,,,
"ME",2009-08-05,24.00,1,1,,,,,,,,,
"ME",2009-08-05,24.20,1,1,,,,,,,,,
"ME",2009-08-05,4.00,2,1,,36.89,36.98,5.07,5.17,15,66,,
"ME",2009-08-19,0.00,1,1,,,,,,,,0.044,0.000
"ME",2009-08-19,1.00,1,1,,,,,,,,,
"ME",2009-08-19,2.00,1,1,,,,,,,,,
"ME",2009-08-19,3.00,1,1,,,,,,,,,
"ME",2009-08-19,4.00,1,1,,,,,,,,0.048,0.000
"ME",2009-08-19,5.00,1,1,,,,,,,,,
"ME",2009-08-19,6.00,1,1,,,,,,,,,
"ME",2009-08-19,7.00,1,1,,,,,,,,,
"ME",2009-08-19,8.00,1,1,,,,,,,,,
"ME",2009-08-19,8.50,1,1,,,,,,,,,
"ME",2009-08-19,9.00,1,1,,,,,,,,,
"ME",2009-08-19,9.50,1,1,,,,,,,,,
"ME",2009-08-19,10.00,1,1,,,,,,,,,
"ME",2009-08-19,10.50,1,1,,,,,,,,,
"ME",2009-08-19,11.00,1,1,,,,,,,,,
"ME",2009-08-19,11.50,1,1,,,,,,,,,
"ME",2009-08-19,12.00,1,1,,,,,,,,,
"ME",2009-08-19,12.50,1,1,,,,,,,,,
"ME",2009-08-19,13.00,1,1,,,,,,,,,
"ME",2009-08-19,13.50,1,1,,,,,,,,,
"ME",2009-08-19,14.00,1,1,,,,,,,,,
"ME",2009-08-19,15.00,1,1,,,,,,,,,
"ME",2009-08-19,16.00,1,1,,,,,,,,,
"ME",2009-08-19,17.00,1,1,,,,,,,,,
"ME",2009-08-19,18.00,1,1,,,,,,,,,
"ME",2009-08-19,19.00,1,1,,,,,,,,,
"ME",2009-08-19,20.00,1,1,,,,,,,,,
"ME",2009-08-19,21.00,1,1,,,,,,,,,
"ME",2009-08-19,22.00,1,1,,,,,,,,,
"ME",2009-08-19,23.00,1,1,,,,,,,,,
"ME",2009-08-19,24.00,1,1,,,,,,,,,
"ME",2009-08-19,24.50,1,1,,,,,,,,,
"ME",2009-09-02,0.00,1,1,,34.31,34.29,4.94,5.27,,,0.053,0.002
"ME",2009-09-02,1.00,1,1,,,,,,,,,
"ME",2009-09-02,2.00,1,1,,,,,,,,,
"ME",2009-09-02,3.00,1,1,,,,,,,,,
"ME",2009-09-02,4.00,1,1,,34.70,33.27,4.79,5.09,,,0.063,0.000
"ME",2009-09-02,5.00,1,1,,,,,,,,,
"ME",2009-09-02,6.00,1,1,,,,,,,,,
"ME",2009-09-02,7.00,1,1,,,,,,,,,
"ME",2009-09-02,8.00,1,1,,36.26,33.71,4.77,4.85,,,0.059,0.005
"ME",2009-09-02,9.00,1,1,,,,,,,,,
"ME",2009-09-02,10.00,1,1,,37.03,36.59,4.79,5.06,,,0.058,0.008
"ME",2009-09-02,11.00,1,1,,,,,,,,,
"ME",2009-09-02,12.00,1,1,,39.37,35.56,4.94,5.03,,,0.072,0.022
"ME",2009-09-02,12.50,1,1,,,,,,,,,
"ME",2009-09-02,13.00,1,1,,,,,,,,,
"ME",2009-09-02,13.50,1,1,,,,,,,,,
"ME",2009-09-02,14.00,1,1,,46.15,47.95,4.64,4.86,,,0.316,0.279
"ME",2009-09-02,15.00,1,1,,,,,,,,,
"ME",2009-09-02,16.00,1,1,,47.05,47.21,4.72,4.72,,,0.334,0.277
"ME",2009-09-02,17.00,1,1,,,,,,,,,
"ME",2009-09-02,18.00,1,1,,48.10,49.20,4.96,5.05,,,0.349,0.325
"ME",2009-09-02,19.00,1,1,,,,,,,,,
"ME",2009-09-02,20.00,1,1,,52.91,49.58,5.24,4.76,,,0.539,0.486
"ME",2009-09-02,21.00,1,1,,,,,,,,,
"ME",2009-09-02,22.00,1,1,,52.91,50.65,4.94,5.46,,,0.570,0.514
"ME",2009-09-02,23.00,1,1,,,,,,,,,
"ME",2009-09-02,23.50,1,1,,,,,,,,,
"ME",2009-09-02,4.00,2,1,,35.67,33.51,4.80,5.26,,,,
"ME",2009-09-30,0.00,1,1,,39.04,37.99,5.17,5.31,,,0.075,0.034
"ME",2009-09-30,1.00,1,1,,,,,,,,,
"ME",2009-09-30,2.00,1,1,,,,,,,,,
"ME",2009-09-30,3.00,1,1,,,,,,,,,
"ME",2009-09-30,4.00,1,1,,40.50,37.60,5.73,5.33,,,0.074,0.033
"ME",2009-09-30,5.00,1,1,,,,,,,,,
"ME",2009-09-30,6.00,1,1,,,,,,,,,
"ME",2009-09-30,7.00,1,1,,,,,,,,,
"ME",2009-09-30,8.00,1,1,,41.53,38.31,8.64,5.06,,,,
"ME",2009-09-30,9.00,1,1,,,,,,,,,
"ME",2009-09-30,10.00,1,1,,,,,,,,,
"ME",2009-09-30,11.00,1,1,,,,,,,,,
"ME",2009-09-30,12.00,1,1,,,,,,,,,
"ME",2009-09-30,12.50,1,1,,,,,,,,,
"ME",2009-09-30,13.00,1,1,,,,,,,,,
"ME",2009-09-30,13.50,1,1,,,,,,,,,
"ME",2009-09-30,14.00,1,1,,,,,,,,,
"ME",2009-09-30,14.50,1,1,,,,,,,,,
"ME",2009-09-30,15.00,1,1,,,,,,,,,
"ME",2009-09-30,15.50,1,1,,,,,,,,,
"ME",2009-09-30,16.00,1,1,,,,,,,,,
"ME",2009-09-30,17.00,1,1,,,,,,,,,
"ME",2009-09-30,18.00,1,1,,,,,,,,,
"ME",2009-09-30,19.00,1,1,,,,,,,,,
"ME",2009-09-30,20.00,1,1,,53.27,57.59,7.96,5.12,,,0.601,0.543
"ME",2009-09-30,21.00,1,1,,,,,,,,,
"ME",2009-09-30,22.00,1,1,,,,,,,,,
"ME",2009-09-30,23.00,1,1,,,,,,,,,
"ME",2009-09-30,0.00,2,1,,37.27,40.35,5.27,5.04,,,,
"ME",2009-10-28,0.00,1,1,,42.59,43.64,5.42,5.40,149,153,0.164,0.139
"ME",2009-10-28,1.00,1,1,,,,,,,,,
"ME",2009-10-28,2.00,1,1,,,,,,,,,
"ME",2009-10-28,3.00,1,1,,,,,,,,,
"ME",2009-10-28,4.00,1,1,,42.01,44.54,5.18,5.36,152,158,0.162,0.138
"ME",2009-10-28,5.00,1,1,,,,,,,,,
"ME",2009-10-28,6.00,1,1,,,,,,,,,
"ME",2009-10-28,7.00,1,1,,,,,,,,,
"ME",2009-10-28,8.00,1,1,,42.22,41.45,5.28,5.28,,,,
"ME",2009-10-28,9.00,1,1,,,,,,,,,
"ME",2009-10-28,10.00,1,1,,,,,,,,,
"ME",2009-10-28,11.00,1,1,,,,,,,,,
"ME",2009-10-28,12.00,1,1,,,,,,,,,
"ME",2009-10-28,13.00,1,1,,,,,,,,,
"ME",2009-10-28,14.00,1,1,,,,,,,,,
"ME",2009-10-28,15.00,1,1,,,,,,,,,
"ME",2009-10-28,16.00,1,1,,,,,,,,,
"ME",2009-10-28,17.00,1,1,,,,,,,,,
"ME",2009-10-28,18.00,1,1,,,,,,,,,
"ME",2009-10-28,19.00,1,1,,,,,,,,,
"ME",2009-10-28,20.00,1,1,,44.53,43.16,5.85,5.31,169,172,0.181,0.144
"ME",2009-10-28,21.00,1,1,,,,,,,,,
"ME",2009-10-28,22.00,1,1,,,,,,,,,
"ME",2009-10-28,23.00,1,1,,,,,,,,,
"ME",2009-10-28,24.00,1,1,,,,,,,,,
"ME",2009-10-28,24.50,1,1,,,,,,,,,
"ME",2009-10-28,20.00,2,1,,44.53,43.16,5.85,5.31,,,,
"ME",2009-12-03,0.00,1,1,,39.70,41.09,5.05,4.86,,,0.153,0.128
"ME",2009-12-03,1.00,1,1,,,,,,,,,
"ME",2009-12-03,2.00,1,1,,,,,,,,,
"ME",2009-12-03,3.00,1,1,,,,,,,,,
"ME",2009-12-03,4.00,1,1,,40.54,45.04,5.31,4.84,,,0.149,0.128
"ME",2009-12-03,5.00,1,1,,,,,,,,,
"ME",2009-12-03,6.00,1,1,,,,,,,,,
"ME",2009-12-03,7.00,1,1,,,,,,,,,
"ME",2009-12-03,8.00,1,1,,,,,,,,,
"ME",2009-12-03,9.00,1,1,,,,,,,,,
"ME",2009-12-03,10.00,1,1,,,,,,,,,
"ME",2009-12-03,11.00,1,1,,,,,,,,,
"ME",2009-12-03,12.00,1,1,,,,,,,,,
"ME",2009-12-03,13.00,1,1,,,,,,,,,
"ME",2009-12-03,14.00,1,1,,,,,,,,,
"ME",2009-12-03,15.00,1,1,,,,,,,,,
"ME",2009-12-03,16.00,1,1,,,,,,,,,
"ME",2009-12-03,17.00,1,1,,,,,,,,,
"ME",2009-12-03,18.00,1,1,,,,,,,,,
"ME",2009-12-03,19.00,1,1,,,,,,,,,
"ME",2009-12-03,20.00,1,1,,,,,,,,,
"ME",2009-12-03,21.00,1,1,,,,,,,,,
"ME",2009-12-03,22.00,1,1,,,,,,,,,
"ME",2009-12-03,23.00,1,1,,,,,,,,,
"ME",2009-12-03,24.00,1,1,,,,,,,,,
"ME",2009-12-03,0.00,2,1,,44.85,46.30,5.00,5.08,,,,
"ME",2010-02-01,0.00,1,1,,47.45,38.58,5.02,6.22,124,143,0.136,0.112
"ME",2010-02-01,1.00,1,1,,,,,,,,,
"ME",2010-02-01,2.00,1,1,,,,,,,,,
"ME",2010-02-01,3.00,1,1,,,,,,,,,
"ME",2010-02-01,4.00,1,1,,40.66,40.22,5.41,5.19,,,0.136,0.109
"ME",2010-02-01,5.00,1,1,,,,,,,,,
"ME",2010-02-01,6.00,1,1,,,,,,,,,
"ME",2010-02-01,7.00,1,1,,,,,,,,,
"ME",2010-02-01,8.00,1,1,,40.44,43.49,4.97,5.13,119,125,0.134,0.106
"ME",2010-02-01,9.00,1,1,,,,,,,,,
"ME",2010-02-01,10.00,1,1,,,,,,,,,
"ME",2010-02-01,11.00,1,1,,,,,,,,,
"ME",2010-02-01,12.00,1,1,,,,,,,,,
"ME",2010-02-01,13.00,1,1,,,,,,,,,
"ME",2010-02-01,14.00,1,1,,,,,,,,,
"ME",2010-02-01,15.00,1,1,,,,,,,,,
"ME",2010-02-01,16.00,1,1,,,,,,,,,
"ME",2010-02-01,17.00,1,1,,,,,,,,,
"ME",2010-02-01,18.00,1,1,,,,,,,,,
"ME",2010-02-01,19.00,1,1,,,,,,,,,
"ME",2010-02-01,20.00,1,1,,0.62,45.84,0.00,5.19,51,59,0.128,0.104
"ME",2010-02-01,21.00,1,1,,,,,,,,,
"ME",2010-02-01,22.00,1,1,,,,,,,,,
"ME",2010-02-01,23.00,1,1,,,,,,,,,
"ME",2010-02-01,24.00,1,1,,,,,,,,,
"ME",2010-02-01,4.00,2,1,,37.01,39.47,5.86,5.58,122,127,,
"ME",2010-03-29,0.00,1,1,,,,,,,,0.120,0.014
"ME",2010-03-29,1.00,1,1,,,,,,,,,
"ME",2010-03-29,2.00,1,1,,,,,,,,,
"ME",2010-03-29,3.00,1,1,,,,,,,,,
"ME",2010-03-29,4.00,1,1,,,,,,,,0.125,0.014
"ME",2010-03-29,5.00,1,1,,,,,,,,,
"ME",2010-03-29,6.00,1,1,,,,,,,,,
"ME",2010-03-29,7.00,1,1,,,,,,,,,
"ME",2010-03-29,8.00,1,1,,,,,,,,,
"ME",2010-03-29,9.00,1,1,,,,,,,,,
"ME",2010-03-29,10.00,1,1,,,,,,,,,
"ME",2010-03-29,11.00,1,1,,,,,,,,,
"ME",2010-03-29,12.00,1,1,,,,,,,,,
"ME",2010-03-29,13.00,1,1,,,,,,,,,
"ME",2010-03-29,14.00,1,1,,,,,,,,,
"ME",2010-03-29,15.00,1,1,,,,,,,,,
"ME",2010-03-29,16.00,1,1,,,,,,,,,
"ME",2010-03-29,17.00,1,1,,,,,,,,,
"ME",2010-03-29,18.00,1,1,,,,,,,,,
"ME",2010-03-29,19.00,1,1,,,,,,,,,
"ME",2010-03-29,20.00,1,1,,,,,,,,,
"ME",2010-03-29,21.00,1,1,,,,,,,,,
"ME",2010-03-29,22.00,1,1,,,,,,,,,
"ME",2010-03-29,23.00,1,1,,,,,,,,,
"ME",2010-03-29,24.00,1,1,,,,,,,,,
"ME",2010-03-29,24.30,1,1,,,,,,,,,
"ME",2010-04-13,0.00,1,1,,43.97,44.22,6.75,7.05,29,70,0.103,0.018
"ME",2010-04-13,1.00,1,1,,,,,,,,,
"ME",2010-04-13,2.00,1,1,,,,,,,,,
"ME",2010-04-13,3.00,1,1,,,,,,,,,
"ME",2010-04-13,4.00,1,1,,43.59,42.46,6.00,6.56,,,0.067,0.023
"ME",2010-04-13,5.00,1,1,,,,,,,,,
"ME",2010-04-13,6.00,1,1,,,,,,,,,
"ME",2010-04-13,7.00,1,1,,,,,,,,,
"ME",2010-04-13,8.00,1,1,,46.28,45.92,6.15,6.43,30,72,0.068,0.022
"ME",2010-04-13,9.00,1,1,,,,,,,,,
"ME",2010-04-13,10.00,1,1,,,,,,,,,
"ME",2010-04-13,11.00,1,1,,,,,,,,,
"ME",2010-04-13,12.00,1,1,,43.24,42.71,6.45,6.42,,,0.070,0.022
"ME",2010-04-13,13.00,1,1,,,,,,,,,
"ME",2010-04-13,14.00,1,1,,,,,,,,,
"ME",2010-04-13,15.00,1,1,,,,,,,,,
"ME",2010-04-13,16.00,1,1,,46.68,45.60,6.83,6.34,,,0.067,0.023
"ME",2010-04-13,17.00,1,1,,,,,,,,,
"ME",2010-04-13,18.00,1,1,,,,,,,,,
"ME",2010-04-13,19.00,1,1,,,,,,,,,
"ME",2010-04-13,20.00,1,1,,42.31,46.17,6.45,6.20,32,70,0.070,0.028
"ME",2010-04-13,21.00,1,1,,,,,,,,,
"ME",2010-04-13,22.00,1,1,,,,,,,,,
"ME",2010-04-13,23.00,1,1,,,,,,,,,
"ME",2010-04-13,24.00,1,1,,,,,,,,,
"ME",2010-04-13,24.50,1,1,,,,,,,,,
"ME",2010-04-13,0.00,2,1,,44.61,47.23,5.52,6.51,31,83,,
"ME",2010-04-26,0.00,1,1,,,,,,,,0.063,0.014
"ME",2010-04-26,1.00,1,1,,,,,,,,,
"ME",2010-04-26,2.00,1,1,,,,,,,,,
"ME",2010-04-26,3.00,1,1,,,,,,,,,
"ME",2010-04-26,4.00,1,1,,,,,,,,0.069,0.013
"ME",2010-04-26,5.00,1,1,,,,,,,,,
"ME",2010-04-26,6.00,1,1,,,,,,,,,
"ME",2010-04-26,7.00,1,1,,,,,,,,,
"ME",2010-04-26,8.00,1,1,,,,,,,,,
"ME",2010-04-26,9.00,1,1,,,,,,,,,
"ME",2010-04-26,10.00,1,1,,,,,,,,,
"ME",2010-04-26,11.00,1,1,,,,,,,,,
"ME",2010-04-26,12.00,1,1,,,,,,,,,
"ME",2010-04-26,13.00,1,1,,,,,,,,,
"ME",2010-04-26,14.00,1,1,,,,,,,,,
"ME",2010-04-26,15.00,1,1,,,,,,,,,
"ME",2010-04-26,16.00,1,1,,,,,,,,,
"ME",2010-04-26,17.00,1,1,,,,,,,,,
"ME",2010-04-26,18.00,1,1,,,,,,,,,
"ME",2010-04-26,19.00,1,1,,,,,,,,,
"ME",2010-04-26,20.00,1,1,,,,,,,,,
"ME",2010-04-26,21.00,1,1,,,,,,,,,
"ME",2010-04-26,22.00,1,1,,,,,,,,,
"ME",2010-04-26,23.00,1,1,,,,,,,,,
"ME",2010-04-26,24.00,1,1,,,,,,,,,
"ME",2010-05-10,0.00,1,1,,42.20,42.17,4.61,4.57,,,0.056,0.030
"ME",2010-05-10,1.00,1,1,,,,,,,,,
"ME",2010-05-10,2.00,1,1,,,,,,,,,
"ME",2010-05-10,3.00,1,1,,,,,,,,,
"ME",2010-05-10,4.00,1,1,,40.26,41.09,4.70,4.68,,,0.064,0.028
"ME",2010-05-10,5.00,1,1,,,,,,,,,
"ME",2010-05-10,6.00,1,1,,,,,,,,,
"ME",2010-05-10,7.00,1,1,,,,,,,,,
"ME",2010-05-10,8.00,1,1,,42.18,41.35,4.59,4.60,,,,
"ME",2010-05-10,9.00,1,1,,,,,,,,,
"ME",2010-05-10,10.00,1,1,,,,,,,,,
"ME",2010-05-10,11.00,1,1,,,,,,,,,
