lakeid,sampledate,depth,rep,sta,event,wtemp,o2
"ME",2009-06-09,12.00,1,1,,16.00,8.4
"ME",2009-06-09,13.00,1,1,,13.90,6.6
"ME",2009-06-09,14.00,1,1,,13.00,6.2
"ME",2009-06-09,15.00,1,1,,12.60,5.7
"ME",2009-06-09,16.00,1,1,,12.20,5.2
"ME",2009-06-09,17.00,1,1,,12.10,5.1
"ME",2009-06-09,18.00,1,1,,11.90,4.8
"ME",2009-06-09,19.00,1,1,,11.90,4.7
"ME",2009-06-09,20.00,1,1,,11.80,4.4
"ME",2009-06-09,21.00,1,1,,11.70,4.3
"ME",2009-06-09,22.00,1,1,,11.60,4.1
"ME",2009-06-09,23.00,1,1,,11.60,4.1
"ME",2009-06-09,24.00,1,1,,11.70,4.0
"ME",2009-06-09,24.50,1,1,,11.60,2.0
"ME",2009-06-09,4.00,2,1,,,
"ME",2009-06-23,0.00,1,1,,24.70,10.3
"ME",2009-06-23,1.00,1,1,,23.70,9.4
"ME",2009-06-23,2.00,1,1,,22.70,9.9
"ME",2009-06-23,3.00,1,1,,21.80,9.7
"ME",2009-06-23,4.00,1,1,,21.40,9.6
"ME",2009-06-23,5.00,1,1,,20.90,9.5
"ME",2009-06-23,5.50,1,1,,20.60,9.3
"ME",2009-06-23,6.00,1,1,,19.50,9.4
"ME",2009-06-23,7.00,1,1,,18.70,9.5
"ME",2009-06-23,8.00,1,1,,18.20,9.1
"ME",2009-06-23,8.50,1,1,,17.80,9.0
"ME",2009-06-23,9.00,1,1,,16.90,8.6
"ME",2009-06-23,10.00,1,1,,16.40,7.8
"ME",2009-06-23,11.00,1,1,,16.00,6.9
"ME",2009-06-23,11.50,1,1,,15.60,6.9
"ME",2009-06-23,12.00,1,1,,14.90,5.7
"ME",2009-06-23,12.50,1,1,,14.40,5.6
"ME",2009-06-23,13.00,1,1,,13.70,5.1
"ME",2009-06-23,14.00,1,1,,13.10,4.0
"ME",2009-06-23,15.00,1,1,,12.80,3.7
"ME",2009-06-23,16.00,1,1,,12.40,3.2
"ME",2009-06-23,17.00,1,1,,12.10,2.3
"ME",2009-06-23,18.00,1,1,,12.00,1.7
"ME",2009-06-23,19.00,1,1,,11.90,1.1
"ME",2009-06-23,20.00,1,1,,11.90,1.1
"ME",2009-06-23,21.00,1,1,,11.90,1.0
"ME",2009-06-23,22.00,1,1,,11.80,0.8
"ME",2009-06-23,23.00,1,1,,11.80,0.8
"ME",2009-06-23,24.00,1,1,,12.00,0.6
"ME",2009-06-23,24.30,1,1,,12.10,0.6
"ME",2009-07-06,0.00,1,1,,22.60,14.7
"ME",2009-07-06,1.00,1,1,,22.20,14.3
"ME",2009-07-06,2.00,1,1,,21.80,14.0
"ME",2009-07-06,3.00,1,1,,21.60,12.9
"ME",2009-07-06,4.00,1,1,,21.20,11.7
"ME",2009-07-06,5.00,1,1,,21.10,10.7
"ME",2009-07-06,6.00,1,1,,20.90,10.3
"ME",2009-07-06,7.00,1,1,,20.50,9.5
"ME",2009-07-06,8.00,1,1,,20.10,8.9
"ME",2009-07-06,8.50,1,1,,19.70,8.7
"ME",2009-07-06,9.00,1,1,,19.30,8.0
"ME",2009-07-06,9.50,1,1,,18.80,7.6
"ME",2009-07-06,10.00,1,1,,16.90,6.0
"ME",2009-07-06,10.50,1,1,,15.70,5.0
"ME",2009-07-06,11.00,1,1,,15.10,4.1
"ME",2009-07-06,11.50,1,1,,14.20,3.2
"ME",2009-07-06,12.00,1,1,,13.90,2.5
"ME",2009-07-06,13.00,1,1,,13.60,2.2
"ME",2009-07-06,14.00,1,1,,13.40,2.0
"ME",2009-07-06,15.00,1,1,,13.00,1.6
"ME",2009-07-06,16.00,1,1,,12.80,1.4
"ME",2009-07-06,17.00,1,1,,12.50,0.9
"ME",2009-07-06,18.00,1,1,,12.40,0.6
"ME",2009-07-06,19.00,1,1,,12.10,0.6
"ME",2009-07-06,20.00,1,1,,12.00,0.5
"ME",2009-07-06,21.00,1,1,,11.90,0.6
"ME",2009-07-06,22.00,1,1,,11.80,0.5
"ME",2009-07-06,23.00,1,1,,11.80,0.5
"ME",2009-07-06,24.00,1,1,,11.90,0.3
"ME",2009-07-06,24.50,1,1,,12.00,0.2
"ME",2009-07-06,4.00,2,1,,,
"ME",2009-07-20,0.00,1,1,,21.80,13.8
"ME",2009-07-20,1.00,1,1,,21.10,12.4
"ME",2009-07-20,2.00,1,1,,21.00,11.9
"ME",2009-07-20,3.00,1,1,,20.80,10.3
"ME",2009-07-20,4.00,1,1,,20.70,9.7
"ME",2009-07-20,5.00,1,1,,20.60,9.5
"ME",2009-07-20,6.00,1,1,,20.60,9.4
"ME",2009-07-20,7.00,1,1,,20.50,9.4
"ME",2009-07-20,8.00,1,1,,20.40,9.4
"ME",2009-07-20,9.00,1,1,,20.30,9.2
"ME",2009-07-20,9.50,1,1,,19.70,8.3
"ME",2009-07-20,10.00,1,1,,18.50,3.1
"ME",2009-07-20,10.50,1,1,,17.60,3.0
"ME",2009-07-20,11.00,1,1,,16.80,2.9
"ME",2009-07-20,12.00,1,1,,15.40,1.3
"ME",2009-07-20,13.00,1,1,,14.40,0.7
"ME",2009-07-20,14.00,1,1,,14.00,0.5
"ME",2009-07-20,15.00,1,1,,13.60,0.6
"ME",2009-07-20,16.00,1,1,,13.30,0.6
"ME",2009-07-20,17.00,1,1,,12.90,0.7
"ME",2009-07-20,18.00,1,1,,12.70,0.6
"ME",2009-07-20,19.00,1,1,,12.50,0.6
"ME",2009-07-20,20.00,1,1,,12.40,0.6
"ME",2009-07-20,21.00,1,1,,12.20,0.7
"ME",2009-07-20,22.00,1,1,,12.20,0.9
"ME",2009-07-20,23.00,1,1,,12.30,1.0
"ME",2009-07-20,24.00,1,1,,12.40,0.8
"ME",2009-07-20,24.50,1,1,,13.20,1.1
"ME",2009-08-05,0.00,1,1,,23.20,10.4
"ME",2009-08-05,1.00,1,1,,23.00,10.3
"ME",2009-08-05,2.00,1,1,,22.90,9.5
"ME",2009-08-05,3.00,1,1,,22.80,9.2
"ME",2009-08-05,4.00,1,1,,22.70,8.9
"ME",2009-08-05,5.00,1,1,,22.50,8.8
"ME",2009-08-05,6.00,1,1,,22.20,8.6
"ME",2009-08-05,7.00,1,1,,22.10,8.6
"ME",2009-08-05,8.00,1,1,,21.90,8.5
"ME",2009-08-05,9.00,1,1,,21.80,8.4
"ME",2009-08-05,10.00,1,1,,21.20,6.9
"ME",2009-08-05,11.00,1,1,,20.40,5.7
"ME",2009-08-05,11.50,1,1,,18.40,1.5
"ME",2009-08-05,12.00,1,1,,17.30,0.6
"ME",2009-08-05,12.50,1,1,,15.80,0.6
"ME",2009-08-05,13.00,1,1,,15.30,0.6
"ME",2009-08-05,14.00,1,1,,14.60,0.7
"ME",2009-08-05,15.00,1,1,,14.10,0.7
"ME",2009-08-05,16.00,1,1,,13.80,0.7
"ME",2009-08-05,17.00,1,1,,13.30,0.7
"ME",2009-08-05,18.00,1,1,,13.10,0.8
"ME",2009-08-05,19.00,1,1,,13.00,0.8
"ME",2009-08-05,20.00,1,1,,12.90,0.8
"ME",2009-08-05,21.00,1,1,,12.80,0.9
"ME",2009-08-05,22.00,1,1,,12.80,0.9
"ME",2009-08-05,23.00,1,1,,12.90,0.9
"ME",2009-08-05,24.00,1,1,,13.20,1.0
"ME",2009-08-05,24.20,1,1,,13.10,1.1
"ME",2009-08-05,4.00,2,1,,,
"ME",2009-08-19,0.00,1,1,,23.70,10.8
"ME",2009-08-19,1.00,1,1,,23.70,10.8
"ME",2009-08-19,2.00,1,1,,23.70,9.9
"ME",2009-08-19,3.00,1,1,,23.60,9.7
"ME",2009-08-19,4.00,1,1,,23.60,9.5
"ME",2009-08-19,5.00,1,1,,23.60,9.5
"ME",2009-08-19,6.00,1,1,,23.60,9.5
"ME",2009-08-19,7.00,1,1,,23.50,9.2
"ME",2009-08-19,8.00,1,1,,23.20,8.1
"ME",2009-08-19,8.50,1,1,,22.40,5.4
"ME",2009-08-19,9.00,1,1,,21.50,3.1
"ME",2009-08-19,9.50,1,1,,20.60,0.7
"ME",2009-08-19,10.00,1,1,,19.50,0.2
"ME",2009-08-19,10.50,1,1,,18.70,0.2
"ME",2009-08-19,11.00,1,1,,18.40,0.2
"ME",2009-08-19,11.50,1,1,,17.90,0.2
"ME",2009-08-19,12.00,1,1,,17.40,0.3
"ME",2009-08-19,12.50,1,1,,16.70,0.2
"ME",2009-08-19,13.00,1,1,,16.20,0.3
"ME",2009-08-19,13.50,1,1,,15.50,0.3
"ME",2009-08-19,14.00,1,1,,14.70,0.3
"ME",2009-08-19,15.00,1,1,,13.80,0.3
"ME",2009-08-19,16.00,1,1,,13.30,0.4
"ME",2009-08-19,17.00,1,1,,13.20,0.3
"ME",2009-08-19,18.00,1,1,,13.00,0.4
"ME",2009-08-19,19.00,1,1,,12.90,0.4
"ME",2009-08-19,20.00,1,1,,12.90,0.4
"ME",2009-08-19,21.00,1,1,,13.00,0.4
"ME",2009-08-19,22.00,1,1,,13.00,0.4
"ME",2009-08-19,23.00,1,1,,13.20,0.5
"ME",2009-08-19,24.00,1,1,,13.70,0.4
"ME",2009-08-19,24.50,1,1,,14.10,0.5
"ME",2009-09-02,0.00,1,1,,21.50,9.5
"ME",2009-09-02,1.00,1,1,,20.80,9.9
"ME",2009-09-02,2.00,1,1,,20.70,9.2
"ME",2009-09-02,3.00,1,1,,20.60,8.7
"ME",2009-09-02,4.00,1,1,,20.60,8.4
"ME",2009-09-02,5.00,1,1,,20.50,8.0
"ME",2009-09-02,6.00,1,1,,20.50,7.5
"ME",2009-09-02,7.00,1,1,,20.50,7.2
"ME",2009-09-02,8.00,1,1,,20.50,7.0
"ME",2009-09-02,9.00,1,1,,20.40,7.0
"ME",2009-09-02,10.00,1,1,,20.40,6.8
"ME",2009-09-02,11.00,1,1,,20.30,5.7
"ME",2009-09-02,12.00,1,1,,20.10,5.1
"ME",2009-09-02,12.50,1,1,,17.30,0.2
"ME",2009-09-02,13.00,1,1,,16.20,0.2
"ME",2009-09-02,13.50,1,1,,16.00,0.2
"ME",2009-09-02,14.00,1,1,,14.90,0.2
"ME",2009-09-02,15.00,1,1,,14.30,0.2
"ME",2009-09-02,16.00,1,1,,13.90,0.2
"ME",2009-09-02,17.00,1,1,,13.50,0.2
"ME",2009-09-02,18.00,1,1,,13.50,0.4
"ME",2009-09-02,19.00,1,1,,13.10,0.5
"ME",2009-09-02,20.00,1,1,,12.90,0.5
"ME",2009-09-02,21.00,1,1,,12.70,0.6
"ME",2009-09-02,22.00,1,1,,12.60,0.6
"ME",2009-09-02,23.00,1,1,,12.50,0.6
"ME",2009-09-02,23.50,1,1,,12.80,0.7
"ME",2009-09-02,4.00,2,1,,,
"ME",2009-09-30,0.00,1,1,,18.20,6.1
"ME",2009-09-30,1.00,1,1,,18.20,6.1
"ME",2009-09-30,2.00,1,1,,18.20,6.0
"ME",2009-09-30,3.00,1,1,,18.10,6.0
"ME",2009-09-30,4.00,1,1,,18.10,6.0
"ME",2009-09-30,5.00,1,1,,18.10,6.0
"ME",2009-09-30,6.00,1,1,,18.10,6.0
"ME",2009-09-30,7.00,1,1,,18.10,6.0
"ME",2009-09-30,8.00,1,1,,18.10,6.0
"ME",2009-09-30,9.00,1,1,,18.10,6.0
"ME",2009-09-30,10.00,1,1,,18.10,6.0
"ME",2009-09-30,11.00,1,1,,18.10,6.1
"ME",2009-09-30,12.00,1,1,,18.10,6.1
"ME",2009-09-30,12.50,1,1,,18.10,5.8
"ME",2009-09-30,13.00,1,1,,18.10,5.9
"ME",2009-09-30,13.50,1,1,,17.50,3.4
"ME",2009-09-30,14.00,1,1,,16.80,0.4
"ME",2009-09-30,14.50,1,1,,16.50,0.4
"ME",2009-09-30,15.00,1,1,,15.50,0.5
"ME",2009-09-30,15.50,1,1,,14.20,0.5
"ME",2009-09-30,16.00,1,1,,13.90,0.6
"ME",2009-09-30,17.00,1,1,,13.60,0.7
"ME",2009-09-30,18.00,1,1,,13.50,0.7
"ME",2009-09-30,19.00,1,1,,13.20,0.7
"ME",2009-09-30,20.00,1,1,,13.20,0.8
"ME",2009-09-30,21.00,1,1,,13.00,0.8
"ME",2009-09-30,22.00,1,1,,12.90,0.9
"ME",2009-09-30,23.00,1,1,,12.80,0.9
"ME",2009-09-30,0.00,2,1,,,
"ME",2009-10-28,0.00,1,1,,11.50,8.1
"ME",2009-10-28,1.00,1,1,,11.50,8.0
"ME",2009-10-28,2.00,1,1,,11.50,8.0
"ME",2009-10-28,3.00,1,1,,11.50,8.0
"ME",2009-10-28,4.00,1,1,,11.50,7.9
"ME",2009-10-28,5.00,1,1,,11.50,7.8
"ME",2009-10-28,6.00,1,1,,11.50,7.8
"ME",2009-10-28,7.00,1,1,,11.50,7.8
"ME",2009-10-28,8.00,1,1,,11.50,7.9
"ME",2009-10-28,9.00,1,1,,11.50,7.9
"ME",2009-10-28,10.00,1,1,,11.50,7.9
"ME",2009-10-28,11.00,1,1,,11.50,8.0
"ME",2009-10-28,12.00,1,1,,11.40,8.0
"ME",2009-10-28,13.00,1,1,,11.50,8.0
"ME",2009-10-28,14.00,1,1,,11.40,8.0
"ME",2009-10-28,15.00,1,1,,11.40,8.0
"ME",2009-10-28,16.00,1,1,,11.40,8.1
"ME",2009-10-28,17.00,1,1,,11.50,8.1
"ME",2009-10-28,18.00,1,1,,11.50,8.2
"ME",2009-10-28,19.00,1,1,,11.50,8.2
"ME",2009-10-28,20.00,1,1,,11.50,8.2
"ME",2009-10-28,21.00,1,1,,11.50,8.2
"ME",2009-10-28,22.00,1,1,,11.50,7.9
"ME",2009-10-28,23.00,1,1,,11.50,8.0
"ME",2009-10-28,24.00,1,1,,11.50,8.1
"ME",2009-10-28,24.50,1,1,,11.70,8.1
"ME",2009-10-28,20.00,2,1,,,
"ME",2009-12-03,0.00,1,1,,8.50,9.8
"ME",2009-12-03,1.00,1,1,,8.50,9.8
"ME",2009-12-03,2.00,1,1,,8.50,9.8
"ME",2009-12-03,3.00,1,1,,8.50,9.8
"ME",2009-12-03,4.00,1,1,,8.50,9.8
"ME",2009-12-03,5.00,1,1,,8.50,9.8
"ME",2009-12-03,6.00,1,1,,8.50,9.9
"ME",2009-12-03,7.00,1,1,,8.50,9.9
"ME",2009-12-03,8.00,1,1,,8.50,9.9
"ME",2009-12-03,9.00,1,1,,8.50,9.9
"ME",2009-12-03,10.00,1,1,,8.50,9.9
"ME",2009-12-03,11.00,1,1,,8.50,9.9
"ME",2009-12-03,12.00,1,1,,8.50,10.0
"ME",2009-12-03,13.00,1,1,,8.50,10.0
"ME",2009-12-03,14.00,1,1,,8.50,10.1
"ME",2009-12-03,15.00,1,1,,8.50,10.1
"ME",2009-12-03,16.00,1,1,,8.50,10.2
"ME",2009-12-03,17.00,1,1,,8.50,10.2
"ME",2009-12-03,18.00,1,1,,8.50,10.2
"ME",2009-12-03,19.00,1,1,,8.50,10.3
"ME",2009-12-03,20.00,1,1,,8.50,10.4
"ME",2009-12-03,21.00,1,1,,8.50,10.4
"ME",2009-12-03,22.00,1,1,,8.50,10.5
"ME",2009-12-03,23.00,1,1,,8.50,10.5
"ME",2009-12-03,24.00,1,1,,8.50,10.5
"ME",2009-12-03,0.00,2,1,,,
"ME",2010-02-01,0.00,1,1,,1.80,11.1
"ME",2010-02-01,1.00,1,1,,2.00,11.1
"ME",2010-02-01,2.00,1,1,,2.00,11.3
"ME",2010-02-01,3.00,1,1,,2.00,11.3
"ME",2010-02-01,4.00,1,1,,2.00,11.3
"ME",2010-02-01,5.00,1,1,,2.00,11.3
"ME",2010-02-01,6.00,1,1,,2.00,11.3
"ME",2010-02-01,7.00,1,1,,2.00,11.3
"ME",2010-02-01,8.00,1,1,,2.00,11.4
"ME",2010-02-01,9.00,1,1,,2.00,11.4
"ME",2010-02-01,10.00,1,1,,2.00,11.4
"ME",2010-02-01,11.00,1,1,,2.00,11.4
"ME",2010-02-01,12.00,1,1,,2.00,11.3
"ME",2010-02-01,13.00,1,1,,2.00,11.3
"ME",2010-02-01,14.00,1,1,,2.00,11.1
"ME",2010-02-01,15.00,1,1,,2.10,11.1
"ME",2010-02-01,16.00,1,1,,2.20,9.9
"ME",2010-02-01,17.00,1,1,,2.40,8.6
"ME",2010-02-01,18.00,1,1,,2.50,8.0
"ME",2010-02-01,19.00,1,1,,2.70,7.5
"ME",2010-02-01,20.00,1,1,,2.70,7.5
"ME",2010-02-01,21.00,1,1,,2.80,7.3
"ME",2010-02-01,22.00,1,1,,3.10,6.0
"ME",2010-02-01,23.00,1,1,,3.30,4.0
"ME",2010-02-01,24.00,1,1,,3.70,0.5
"ME",2010-02-01,4.00,2,1,,,
"ME",2010-03-29,0.00,1,1,,4.50,14.6
"ME",2010-03-29,1.00,1,1,,4.40,14.6
"ME",2010-03-29,2.00,1,1,,4.40,14.7
"ME",2010-03-29,3.00,1,1,,4.40,14.6
"ME",2010-03-29,4.00,1,1,,4.40,14.5
"ME",2010-03-29,5.00,1,1,,4.40,14.5
"ME",2010-03-29,6.00,1,1,,4.40,14.5
"ME",2010-03-29,7.00,1,1,,4.40,14.5
"ME",2010-03-29,8.00,1,1,,4.40,14.5
"ME",2010-03-29,9.00,1,1,,4.40,14.5
"ME",2010-03-29,10.00,1,1,,4.40,14.5
"ME",2010-03-29,11.00,1,1,,4.40,14.5
"ME",2010-03-29,12.00,1,1,,4.40,14.5
"ME",2010-03-29,13.00,1,1,,4.40,14.5
"ME",2010-03-29,14.00,1,1,,4.40,14.5
"ME",2010-03-29,15.00,1,1,,4.40,14.5
"ME",2010-03-29,16.00,1,1,,4.40,14.4
"ME",2010-03-29,17.00,1,1,,4.40,14.3
"ME",2010-03-29,18.00,1,1,,4.40,14.3
"ME",2010-03-29,19.00,1,1,,4.40,14.3
"ME",2010-03-29,20.00,1,1,,4.40,14.3
"ME",2010-03-29,21.00,1,1,,4.40,14.1
"ME",2010-03-29,22.00,1,1,,4.40,14.0
"ME",2010-03-29,23.00,1,1,,4.40,13.9
"ME",2010-03-29,24.00,1,1,,4.20,4.8
"ME",2010-03-29,24.30,1,1,,4.20,3.5
"ME",2010-04-13,0.00,1,1,,6.90,14.1
"ME",2010-04-13,1.00,1,1,,6.90,14.1
"ME",2010-04-13,2.00,1,1,,6.90,14.1
"ME",2010-04-13,3.00,1,1,,6.80,14.0
"ME",2010-04-13,4.00,1,1,,6.80,14.0
"ME",2010-04-13,5.00,1,1,,6.80,13.9
"ME",2010-04-13,6.00,1,1,,6.80,13.9
"ME",2010-04-13,7.00,1,1,,6.80,13.8
"ME",2010-04-13,8.00,1,1,,6.80,13.9
"ME",2010-04-13,9.00,1,1,,6.80,13.9
"ME",2010-04-13,10.00,1,1,,6.70,13.8
"ME",2010-04-13,11.00,1,1,,6.70,13.8
"ME",2010-04-13,12.00,1,1,,6.60,13.6
"ME",2010-04-13,13.00,1,1,,6.60,13.5
"ME",2010-04-13,14.00,1,1,,6.40,13.2
"ME",2010-04-13,15.00,1,1,,6.20,13.0
"ME",2010-04-13,16.00,1,1,,6.20,12.8
"ME",2010-04-13,17.00,1,1,,6.10,12.6
"ME",2010-04-13,18.00,1,1,,6.10,12.5
"ME",2010-04-13,19.00,1,1,,6.10,12.5
"ME",2010-04-13,20.00,1,1,,6.10,12.4
"ME",2010-04-13,21.00,1,1,,6.00,12.4
"ME",2010-04-13,22.00,1,1,,6.00,12.3
"ME",2010-04-13,23.00,1,1,,6.00,12.3
"ME",2010-04-13,24.00,1,1,,6.00,12.5
"ME",2010-04-13,24.50,1,1,,6.10,12.8
"ME",2010-04-13,0.00,2,1,,,
"ME",2010-04-26,0.00,1,1,,9.80,13.0
"ME",2010-04-26,1.00,1,1,,9.80,13.0
"ME",2010-04-26,2.00,1,1,,9.80,13.0
"ME",2010-04-26,3.00,1,1,,9.70,13.0
"ME",2010-04-26,4.00,1,1,,9.70,13.0
"ME",2010-04-26,5.00,1,1,,9.70,12.9
"ME",2010-04-26,6.00,1,1,,9.70,12.9
"ME",2010-04-26,7.00,1,1,,9.60,12.8
"ME",2010-04-26,8.00,1,1,,9.30,12.8
"ME",2010-04-26,9.00,1,1,,9.10,12.9
"ME",2010-04-26,10.00,1,1,,9.10,12.9
"ME",2010-04-26,11.00,1,1,,9.10,12.9
"ME",2010-04-26,12.00,1,1,,9.10,12.9
"ME",2010-04-26,13.00,1,1,,9.10,12.8
"ME",2010-04-26,14.00,1,1,,9.10,12.8
"ME",2010-04-26,15.00,1,1,,9.00,12.8
"ME",2010-04-26,16.00,1,1,,9.00,12.7
"ME",2010-04-26,17.00,1,1,,9.00,12.7
"ME",2010-04-26,18.00,1,1,,9.00,12.7
"ME",2010-04-26,19.00,1,1,,9.00,12.6
"ME",2010-04-26,20.00,1,1,,8.90,12.6
"ME",2010-04-26,21.00,1,1,,8.80,12.6
"ME",2010-04-26,22.00,1,1,,8.80,12.6
"ME",2010-04-26,23.00,1,1,,8.80,12.7
"ME",2010-04-26,24.00,1,1,,8.90,12.7
"ME",2010-05-10,0.00,1,1,,12.10,10.2
"ME",2010-05-10,1.00,1,1,,12.10,10.2
"ME",2010-05-10,2.00,1,1,,12.10,10.2
"ME",2010-05-10,3.00,1,1,,12.00,10.2
"ME",2010-05-10,4.00,1,1,,12.00,10.2
"ME",2010-05-10,5.00,1,1,,12.00,10.2
"ME",2010-05-10,6.00,1,1,,12.00,10.1
"ME",2010-05-10,7.00,1,1,,12.00,10.0
"ME",2010-05-10,8.00,1,1,,11.90,10.0
"ME",2010-05-10,9.00,1,1,,11.80,10.0
"ME",2010-05-10,10.00,1,1,,11.80,10.0
"ME",2010-05-10,11.00,1,1,,11.80,10.0
"ME",2010-05-10,12.00,1,1,,11.70,10.0
"ME",2010-05-10,13.00,1,1,,11.70,10.0
"ME",2010-05-10,14.00,1,1,,11.70,10.0
"ME",2010-05-10,15.00,1,1,,11.70,10.0
"ME",2010-05-10,16.00,1,1,,11.60,10.0
"ME",2010-05-10,17.00,1,1,,11.60,10.0
"ME",2010-05-10,18.00,1,1,,11.60,10.0
"ME",2010-05-10,19.00,1,1,,11.60,10.0
"ME",2010-05-10,20.00,1,1,,11.60,10.0
"ME",2010-05-10,21.00,1,1,,11.50,10.0
"ME",2010-05-10,22.00,1,1,,11.40,9.9
"ME",2010-05-10,23.00,1,1,,11.40,9.8
"ME",2010-05-10,24.00,1,1,,11.40,9.7
"ME",2010-05-10,24.50,1,1,,11.40,9.4
"ME",2010-05-10,12.00,2,1,,,
"ME",2010-05-24,0.00,1,1,,20.30,8.9
"ME",2010-05-24,1.00,1,1,,17.70,9.2
"ME",2010-05-24,2.00,1,1,,17.50,8.8
"ME",2010-05-24,3.00,1,1,,15.90,8.8
"ME",2010-05-24,4.00,1,1,,15.30,8.8
"ME",2010-05-24,5.00,1,1,,14.80,8.7
"ME",2010-05-24,6.00,1,1,,14.40,8.7
"ME",2010-05-24,7.00,1,1,,14.20,8.8
"ME",2010-05-24,8.00,1,1,,13.90,8.6
"ME",2010-05-24,9.00,1,1,,13.40,8.5
"ME",2010-05-24,10.00,1,1,,13.00,8.1
"ME",2010-05-24,11.00,1,1,,12.60,7.9
"ME",2010-05-24,12.00,1,1,,12.50,7.8
"ME",2010-05-24,13.00,1,1,,12.10,7.6
"ME",2010-05-24,14.00,1,1,,11.90,7.1
"ME",2010-05-24,15.00,1,1,,11.80,6.8
"ME",2010-05-24,16.00,1,1,,11.70,6.7
"ME",2010-05-24,17.00,1,1,,11.70,6.5
"ME",2010-05-24,18.00,1,1,,11.70,6.4
"ME",2010-05-24,19.00,1,1,,11.70,6.1
"ME",2010-05-24,20.00,1,1,,11.60,5.8
"ME",2010-05-24,21.00,1,1,,11.60,5.6
"ME",2010-05-24,22.00,1,1,,11.60,5.5
"ME",2010-05-24,23.00,1,1,,11.60,5.3
"ME",2010-05-24,24.00,1,1,,11.60,4.7
"ME",2010-05-24,24.10,1,1,,11.60,4.7
"ME",2010-06-07,0.00,1,1,,20.60,11.0
"ME",2010-06-07,1.00,1,1,,20.60,10.9
"ME",2010-06-07,2.00,1,1,,20.50,10.8
"ME",2010-06-07,3.00,1,1,,20.30,10.6
"ME",2010-06-07,4.00,1,1,,20.10,10.4
"ME",2010-06-07,5.00,1,1,,20.00,10.0
"ME",2010-06-07,6.00,1,1,,19.30,8.3
"ME",2010-06-07,7.00,1,1,,14.80,6.4
"ME",2010-06-07,8.00,1,1,,14.50,6.3
"ME",2010-06-07,9.00,1,1,,13.70,6.0
"ME",2010-06-07,10.00,1,1,,13.30,6.0
"ME",2010-06-07,11.00,1,1,,12.80,5.6
"ME",2010-06-07,12.00,1,1,,12.80,5.3
"ME",2010-06-07,13.00,1,1,,12.50,5.1
"ME",2010-06-07,14.00,1,1,,12.40,4.7
"ME",2010-06-07,15.00,1,1,,12.20,4.6
"ME",2010-06-07,16.00,1,1,,12.10,5.2
"ME",2010-06-07,17.00,1,1,,11.90,3.9
"ME",2010-06-07,18.00,1,1,,11.80,3.0
"ME",2010-06-07,19.00,1,1,,11.60,1.9
"ME",2010-06-07,20.00,1,1,,11.60,1.6
"ME",2010-06-07,21.00,1,1,,11.60,1.4
"ME",2010-06-07,22.00,1,1,,11.60,1.3
"ME",2010-06-07,23.00,1,1,,11.60,1.1
"ME",2010-06-07,24.00,1,1,,11.60,0.9
"ME",2010-06-07,24.50,1,1,,11.60,0.9
"ME",2010-06-07,0.00,2,1,,,
"ME",2010-06-21,0.00,1,1,,22.30,9.7
"ME",2010-06-21,1.00,1,1,,22.30,9.9
"ME",2010-06-21,2.00,1,1,,22.10,9.6
"ME",2010-06-21,3.00,1,1,,22.10,9.5
"ME",2010-06-21,4.00,1,1,,22.00,9.3
"ME",2010-06-21,5.00,1,1,,21.70,8.8
"ME",2010-06-21,6.00,1,1,,21.00,8.3
"ME",2010-06-21,6.50,1,1,,20.70,8.1
"ME",2010-06-21,7.00,1,1,,20.50,7.8
"ME",2010-06-21,7.50,1,1,,20.00,7.3
"ME",2010-06-21,8.00,1,1,,18.60,6.1
"ME",2010-06-21,8.50,1,1,,18.00,5.6
"ME",2010-06-21,9.00,1,1,,17.80,5.5
"ME",2010-06-21,9.50,1,1,,15.80,4.6
"ME",2010-06-21,10.00,1,1,,14.70,4.3
"ME",2010-06-21,10.50,1,1,,14.20,4.3
"ME",2010-06-21,11.00,1,1,,13.60,4.1
"ME",2010-06-21,12.00,1,1,,13.20,3.9
"ME",2010-06-21,13.00,1,1,,13.00,3.5
"ME",2010-06-21,14.00,1,1,,12.70,3.2
"ME",2010-06-21,15.00,1,1,,12.50,2.9
"ME",2010-06-21,16.00,1,1,,12.40,2.7
"ME",2010-06-21,17.00,1,1,,12.30,2.4
"ME",2010-06-21,18.00,1,1,,12.20,2.3
"ME",2010-06-21,19.00,1,1,,12.00,0.8
"ME",2010-06-21,20.00,1,1,,12.00,0.8
"ME",2010-06-21,21.00,1,1,,11.90,0.8
"ME",2010-06-21,22.00,1,1,,11.90,0.8
"ME",2010-06-21,23.00,1,1,,11.90,0.9
"ME",2010-06-21,24.00,1,1,,11.90,0.9
"ME",2010-06-21,24.50,1,1,,11.90,1.0
"ME",2010-07-05,0.00,1,1,,24.20,9.4
"ME",2010-07-05,1.00,1,1,,24.20,9.2
"ME",2010-07-05,2.00,1,1,,24.10,9.1
"ME",2010-07-05,3.00,1,1,,24.10,8.9
"ME",2010-07-05,4.00,1,1,,24.00,8.7
"ME",2010-07-05,5.00,1,1,,23.90,8.6
"ME",2010-07-05,5.50,1,1,,23.90,8.5
"ME",2010-07-05,6.00,1,1,,23.90,8.5
"ME",2010-07-05,6.50,1,1,,23.90,8.5
"ME",2010-07-05,7.00,1,1,,23.60,8.3
"ME",2010-07-05,7.50,1,1,,23.40,8.0
