"","Date","Yahara (Inflow cfs)","Six Mile (Inflow cfs)","Dorn (Inflow cfs)","Pheasant (Inflow cfs)","Yahara (Outflow cfs)","SumInflow_ft3","Inflow_m3s","Outflow_m3s","Out.vs.In"
"2459",2014-06-24,111,33,5.1,8,132,157.1,4.44857660086,3.7378237512,0.840229153405474
"2460",2014-06-25,92,26,4.8,6.3,131,129.1,3.65570489606,3.7095069046,1.01471727343145
"2461",2014-06-26,75,21,4.9,5.1,130,106,3.0015857396,3.681190058,1.22641509433962
"2462",2014-06-27,59,18,5.1,4,129,86.1,2.43808049226,3.6528732114,1.49825783972125
"2463",2014-06-28,60,14,5.5,3.2,101,82.7,2.34180321382,2.8600015066,1.22128174123337
"2464",2014-06-29,64,15,6.4,6.8,78,92.2,2.61081325652,2.2087140348,0.845986984815618
"2465",2014-06-30,113,55,22,101,177,291,8.2402023606,5.0120818482,0.608247422680412
"2466",2014-07-01,192,89,24,102,203,407,11.5249565662,5.7483198598,0.498771498771499
"2467",2014-07-02,191,36,11,18,200,256,7.2491127296,5.66336932,0.78125
"2468",2014-07-03,107,29,9.5,12,198,157.5,4.4599033395,5.6067356268,1.25714285714286
"2469",2014-07-04,85,26,8.8,8.6,195,128.4,3.63588310344,5.521785087,1.51869158878505
"2470",2014-07-05,54,24,8.2,6.8,193,93,2.6334667338,5.4651513938,2.0752688172043
"2471",2014-07-06,93,21,7.7,5.9,190,127.6,3.61322962616,5.380200854,1.48902821316614
"2472",2014-07-07,71,20,7.6,5.2,186,103.8,2.93928867708,5.2669334676,1.79190751445087
"2473",2014-07-08,91,23,7.9,8.9,187,130.8,3.70384353528,5.2952503142,1.42966360856269
"2474",2014-07-09,79,21,7,5.3,182,112.3,3.17998187318,5.1536660812,1.6206589492431
"2475",2014-07-10,60,21,6.6,4.3,181,91.9,2.60231820254,5.1253492346,1.96953210010881
"2476",2014-07-11,68,19,6.2,3.5,180,96.7,2.73823906622,5.097032388,1.86142709410548
"2477",2014-07-12,81,18,6,3.2,178,108.2,3.06388280212,5.0403986948,1.64510166358595
"2478",2014-07-13,71,20,6.6,5.1,176,102.7,2.90814014582,4.9837650016,1.71372930866602
"2479",2014-07-14,68,16,5.7,3.8,171,93.5,2.6476251571,4.8421807686,1.82887700534759
"2480",2014-07-15,74,16,5.3,3.2,170,98.5,2.7892093901,4.813863922,1.7258883248731
"2481",2014-07-16,67,14,5,2.7,168,88.7,2.51170429342,4.7572302288,1.89402480270575
"2482",2014-07-17,61,16,4.7,2.4,183,84.1,2.38144679906,5.1819829278,2.17598097502973
"2483",2014-07-18,64,17,4.5,2,217,87.5,2.4777240775,6.1447557122,2.48
"2484",2014-07-19,63,15,4.4,1.9,237,84.3,2.38711016838,6.7110926442,2.81138790035587
"2485",2014-07-20,59,13,4.2,1.8,205,78,2.2087140348,5.804953553,2.62820512820513
"2486",2014-07-21,58,14,4.2,1.8,106,78,2.2087140348,3.0015857396,1.35897435897436
"2487",2014-07-22,67,15,3.9,1.8,108,87.7,2.48338744682,3.0582194328,1.23147092360319
"2488",2014-07-23,50,15,3.8,1.7,104,70.5,1.9963376853,2.9449520464,1.47517730496454
"2489",2014-07-24,48,16,3.6,1.6,104,69.2,1.95952578472,2.9449520464,1.5028901734104
"2490",2014-07-25,48,18,3.4,1.6,106,71,2.0104961086,3.0015857396,1.49295774647887
"2491",2014-07-26,66,16,3.4,1.7,109,87.1,2.46639733886,3.0865362794,1.25143513203215
"2492",2014-07-27,64,14,3.4,1.9,109,83.3,2.35879332178,3.0865362794,1.30852340936375
"2493",2014-07-28,48,14,3.4,2.7,106,68.1,1.92837725346,3.0015857396,1.55653450807636
"2494",2014-07-29,54,14,3.2,1.9,106,73.1,2.06996148646,3.0015857396,1.4500683994528
"2495",2014-07-30,54,14,3.1,1.7,104,72.8,2.06146643248,2.9449520464,1.42857142857143
"2496",2014-07-31,53,13,3,1.6,105,70.6,1.99916936996,2.973268893,1.48725212464589
"2497",2014-08-01,58,17,2.9,3.1,104,81,2.2936645746,2.9449520464,1.28395061728395
"2498",2014-08-02,62,30,3.1,6,105,101.1,2.86283319126,2.973268893,1.03857566765579
"2499",2014-08-03,55,20,2.9,2.6,102,80.5,2.2795061513,2.8883183532,1.26708074534161
"2500",2014-08-04,83,26,4.8,5.2,104,119,3.3697047454,2.9449520464,0.873949579831933
"2501",2014-08-05,221,45,9.1,6.9,78,282,7.9853507412,2.2087140348,0.276595744680851
"2502",2014-08-06,110,38,4.3,3.9,64,156.2,4.42309143892,1.8122781824,0.409731113956466
"2503",2014-08-07,75,38,3.2,3,68,119.2,3.37536811472,1.9255455688,0.570469798657718
"2504",2014-08-08,61,34,3,2.3,66,100.3,2.84017971398,1.8689118756,0.6580259222333
"2505",2014-08-09,60,28,2.8,1.8,72,92.6,2.62213999516,2.0388129552,0.777537796976242
"2506",2014-08-10,57,25,2.7,1.6,74,86.3,2.44374386158,2.0954466484,0.85747392815759
"2507",2014-08-11,70,21,2.8,1.7,76,95.5,2.7042588503,2.1520803416,0.795811518324607
"2508",2014-08-12,57,16,2.7,1.6,82,77.3,2.18889224218,2.3219814212,1.0608020698577
"2509",2014-08-13,61,17,2.6,1.5,78,82.1,2.32481310586,2.2087140348,0.950060901339829
"2510",2014-08-14,53,18,2.6,1.4,72,75,2.123763495,2.0388129552,0.96
"2511",2014-08-15,43,16,2.5,1.3,69,62.8,1.77829796648,1.9538624154,1.09872611464968
"2512",2014-08-16,61,17,2.5,1.3,59,81.8,2.31631805188,1.6706939494,0.721271393643032
"2513",2014-08-17,54,16,2.5,1.3,59,73.8,2.08978327908,1.6706939494,0.799457994579946
"2514",2014-08-18,44,13,2.5,1.4,50,60.9,1.72449595794,1.41584233,0.821018062397373
"2515",2014-08-19,61,15,2.9,6.2,52,85.1,2.40976364566,1.4724760232,0.611045828437133
"2516",2014-08-20,58,12,2.7,3.7,36,76.4,2.16340708024,1.0194064776,0.471204188481675
"2517",2014-08-21,45,12,3,8.5,47,68.5,1.9397039921,1.3308917902,0.686131386861314
"2518",2014-08-22,56,7.7,3.1,6.8,45,73.6,2.08411990976,1.274258097,0.611413043478261
"2519",2014-08-23,54,7.5,2.9,5,49,69.4,1.96518915404,1.3875254834,0.706051873198847
"2520",2014-08-24,47,8.9,3,4.5,57,63.4,1.79528807444,1.6140602562,0.899053627760252
"2521",2014-08-25,66,20,6.4,40,66,132.4,3.74915048984,1.8689118756,0.498489425981873
"2522",2014-08-26,79,14,5.4,18,49,116.4,3.29608094424,1.3875254834,0.420962199312715
"2523",2014-08-27,61,11,3.6,7.5,50,83.1,2.35312995246,1.41584233,0.601684717208183
"2524",2014-08-28,57,7.6,3.3,5.5,55,73.4,2.07845654044,1.557426563,0.749318801089918
"2525",2014-08-29,42,9.2,3.3,4.7,55,59.2,1.67635731872,1.557426563,0.929054054054054
"2526",2014-08-30,73,16,4.6,7.7,50,101.3,2.86849656058,1.41584233,0.493583415597236
"2527",2014-08-31,63,19,4.9,5.7,49,92.6,2.62213999516,1.3875254834,0.529157667386609
"2528",2014-09-01,61,13,3.8,5.4,45,83.2,2.35596163712,1.274258097,0.540865384615385
"2529",2014-09-02,58,12,3.6,5.5,43,79.1,2.23986256606,1.2176244038,0.543615676359039
"2530",2014-09-03,26,15,3.5,4.3,43,48.8,1.38186211408,1.2176244038,0.881147540983606
"2531",2014-09-04,57,44,10,141,61,252,7.1358453432,1.7273276426,0.242063492063492
"2532",2014-09-05,88,40,8.5,30,51,166.5,4.7147549589,1.4441591766,0.306306306306306
"2533",2014-09-06,61,29,4.6,12,50,106.6,3.01857584756,1.41584233,0.469043151969981
"2534",2014-09-07,54,24,4.3,7.5,53,89.8,2.54285282468,1.5007928698,0.590200445434299
"2535",2014-09-08,45,18,4.1,5.9,47,73,2.0671298018,1.3308917902,0.643835616438356
"2536",2014-09-09,51,16,4,5,48,76,2.1520803416,1.3592086368,0.631578947368421
"2537",2014-09-10,74,13,4.3,7,57,98.3,2.78354602078,1.6140602562,0.579857578840285
"2538",2014-09-11,56,11,4,5.3,50,76.3,2.16057539558,1.41584233,0.655307994757536
"2539",2014-09-12,58,12,4,5.1,46,79.1,2.23986256606,1.3025749436,0.581542351453856
"2540",2014-09-13,56,12,4.2,4.8,50,77,2.1803971882,1.41584233,0.649350649350649
"2541",2014-09-14,46,12,4.1,3.9,49,66,1.8689118756,1.3875254834,0.742424242424242
"2542",2014-09-15,68,12,4,4.3,50,88.3,2.50037755478,1.41584233,0.566251415628539
"2543",2014-09-16,59,13,4.2,3.9,48,80.1,2.26817941266,1.3592086368,0.599250936329588
"2544",2014-09-17,55,14,4.1,3,54,76.1,2.15491202626,1.5291097164,0.709592641261498
"2545",2014-09-18,53,12,3.9,2.6,60,71.5,2.0246545319,1.699010796,0.839160839160839
"2546",2014-09-19,22,13,4,2.9,59,41.9,1.18647587254,1.6706939494,1.40811455847255
"2547",2014-09-20,71,13,3.9,2.2,64,90.1,2.55134787866,1.8122781824,0.710321864594895
"2548",2014-09-21,61,13,3.9,2.3,68,80.2,2.27101109732,1.9255455688,0.84788029925187
"2549",2014-09-22,50,12,3.9,2,66,67.9,1.92271388414,1.8689118756,0.972017673048601
"2550",2014-09-23,49,12,3.8,1.9,70,66.7,1.88873366822,1.982179262,1.04947526236882
"2551",2014-09-24,50,13,3.8,1.8,71,68.6,1.94253567676,2.0104961086,1.03498542274052
"2552",2014-09-25,51,13,3.9,1.9,82,69.8,1.97651589268,2.3219814212,1.17478510028653
"2553",2014-09-26,48,13,3.8,1.8,83,66.6,1.88590198356,2.3502982678,1.24624624624625
"2554",2014-09-27,48,14,3.9,1.7,90,67.6,1.91421883016,2.548516194,1.33136094674556
"2555",2014-09-28,50,14,3.9,1.7,88,69.6,1.97085252336,2.4918825008,1.26436781609195
"2556",2014-09-29,60,14,3.8,1.8,85,79.6,2.25402098936,2.406931961,1.0678391959799
"2557",2014-09-30,39,15,3.8,1.8,94,59.6,1.68768405736,2.6617835804,1.57718120805369
"2558",2014-10-01,47,14,3.7,1.8,93,66.5,1.8830702989,2.6334667338,1.3984962406015
"2559",2014-10-02,39,14,3.6,1.8,95,58.4,1.65370384144,2.690100427,1.62671232876712
"2560",2014-10-03,58,23,4.5,7.5,96,93,2.6334667338,2.7184172736,1.03225806451613
"2561",2014-10-04,71,21,3.9,5.3,98,101.2,2.86566487592,2.7750509668,0.968379446640316
"2562",2014-10-05,52,19,3.8,4.3,99,79.1,2.23986256606,2.8033678134,1.25158027812895
"2563",2014-10-06,48,18,3.7,3.8,100,73.5,2.0812882251,2.83168466,1.36054421768707
"2564",2014-10-07,67,17,3.6,3.1,102,90.7,2.56833798662,2.8883183532,1.12458654906284
"2565",2014-10-08,53,16,3.5,2.5,104,75,2.123763495,2.9449520464,1.38666666666667
"2566",2014-10-09,56,15,3.4,1.9,97,76.3,2.16057539558,2.7467341202,1.27129750982962
"2567",2014-10-10,50,14,3.4,1.8,99,69.2,1.95952578472,2.8033678134,1.43063583815029
"2568",2014-10-11,46,15,3.4,1.9,99,66.3,1.87740692958,2.8033678134,1.49321266968326
"2569",2014-10-12,56,16,3.5,1.7,103,77.2,2.18606055752,2.9166351998,1.33419689119171
"2570",2014-10-13,70,18,4.4,9.5,116,101.9,2.88548666854,3.2847542056,1.13837095191364
"2571",2014-10-14,144,58,7.3,23,109,232.3,6.57800346518,3.0865362794,0.469220835126991
"2572",2014-10-15,92,48,5.2,14,100,159.2,4.50804197872,2.83168466,0.628140703517588
"2573",2014-10-16,67,44,4.3,8.4,100,123.7,3.50279392442,2.83168466,0.808407437348424
"2574",2014-10-17,72,42,3.9,6.5,109,124.4,3.52261571704,3.0865362794,0.87620578778135
"2575",2014-10-18,61,37,3.7,5.5,107,107.2,3.03556595552,3.0299025862,0.998134328358209
"2576",2014-10-19,41,33,3.6,4.7,104,82.3,2.33047647518,2.9449520464,1.2636695018226
"2577",2014-10-20,77,30,3.5,3.9,107,114.4,3.23944725104,3.0299025862,0.935314685314685
"2578",2014-10-21,54,21,3.4,3.6,106,82,2.3219814212,3.0015857396,1.29268292682927
"2579",2014-10-22,49,21,3.4,3.1,110,76.5,2.1662387649,3.114853126,1.43790849673203
"2580",2014-10-23,63,24,3.5,2.8,108,93.3,2.64196178778,3.0582194328,1.15755627009646
"2581",2014-10-24,61,28,3.7,2.7,104,95.4,2.70142716564,2.9449520464,1.09014675052411
"2582",2014-10-25,58,26,3.6,2.4,153,90,2.548516194,4.3324775298,1.7
"2583",2014-10-26,65,26,3.5,2.1,208,96.6,2.73540738156,5.8899040928,2.15320910973085
"2584",2014-10-27,47,26,3.6,2.1,206,78.7,2.22853582742,5.8332703996,2.61753494282084
"2585",2014-10-28,50,26,3.6,2,202,81.6,2.31065468256,5.7200030132,2.47549019607843
"2586",2014-10-29,82,25,3.5,1.9,220,112.4,3.18281355784,6.229706252,1.95729537366548
"2587",2014-10-30,60,21,3.5,1.9,227,86.4,2.44657554624,6.4279241782,2.62731481481481
"2588",2014-10-31,65,9.7,3.4,1.8,223,79.9,2.26251604334,6.3146567918,2.7909887359199
"2589",2014-11-01,50,6.3,3.4,1.7,220,61.4,1.73865438124,6.229706252,3.58306188925081
"2590",2014-11-02,36,14,3.5,1.7,218,55.2,1.56308993232,6.1730725588,3.94927536231884
"2591",2014-11-03,80,15,3.6,2,218,100.6,2.84867476796,6.1730725588,2.16699801192843
"2592",2014-11-04,54,22,3.6,2.7,217,82.3,2.33047647518,6.1447557122,2.636695018226
"2593",2014-11-05,70,20,3.6,2.1,219,95.7,2.70992221962,6.2013894054,2.2884012539185
"2594",2014-11-06,74,21,3.9,2.1,220,101,2.8600015066,6.229706252,2.17821782178218
"2595",2014-11-07,40,19,3.9,1.8,258,64.7,1.83209997502,7.3057464228,3.98763523956723
"2596",2014-11-08,81,20,4,1.9,283,106.9,3.02707090154,8.0136675878,2.64733395696913
"2597",2014-11-09,72,20,4,1.7,279,97.7,2.76655591282,7.9004002014,2.85568065506653
"2598",2014-11-10,70,17,4.1,1.7,278,92.8,2.62780336448,7.8720833548,2.99568965517241
"2599",2014-11-11,52,16,4.1,1.9,278,74,2.0954466484,7.8720833548,3.75675675675676
"2600",2014-11-12,64,16,4,1.8,275,85.8,2.42958543828,7.787132815,3.20512820512821
"2601",2014-11-13,69,12,3.9,1.8,276,86.7,2.45507060022,7.8154496616,3.18339100346021
"2602",2014-11-14,66,11,3.9,1.7,274,82.6,2.33897152916,7.7588159684,3.31719128329298
"2603",2014-11-15,59,10,3.8,1.6,272,74.4,2.10677338704,7.7021822752,3.65591397849462
"2604",2014-11-16,60,11,3.9,1.7,275,76.6,2.16907044956,7.787132815,3.59007832898172
"2605",2014-11-17,63,11,3.8,1.8,274,79.6,2.25402098936,7.7588159684,3.44221105527638
"2606",2014-11-18,55,10,3.5,1.8,270,70.3,1.99067431598,7.645548582,3.84068278805121
"2607",2014-11-19,61,11,3.5,1.8,269,77.3,2.18889224218,7.6172317354,3.47994825355757
"2608",2014-11-20,60,11,3.4,1.6,266,76,2.1520803416,7.5322811956,3.5
"2609",2014-11-21,50,11,3.4,1.6,266,66,1.8689118756,7.5322811956,4.03030303030303
"2610",2014-11-22,64,13,3.7,1.8,267,82.5,2.3361398445,7.5605980422,3.23636363636364
"2611",2014-11-23,81,23,5.3,5.3,276,114.6,3.24511062036,7.8154496616,2.40837696335079
"2612",2014-11-24,87,29,5.7,10,270,131.7,3.72932869722,7.645548582,2.0501138952164
"2613",2014-11-25,91,21,4.2,6.8,268,123,3.4829721318,7.5889148888,2.17886178861789
"2614",2014-11-26,68,16,3.9,5.1,235,93,2.6334667338,6.654458951,2.52688172043011
"2615",2014-11-27,63,14,3.7,3.9,206,84.6,2.39560522236,5.8332703996,2.43498817966903
"2616",2014-11-28,56,13,3.6,2.8,201,75.4,2.13509023364,5.6916861666,2.6657824933687
"2617",2014-11-29,65,11,3.8,2.7,203,82.5,2.3361398445,5.7483198598,2.46060606060606
"2618",2014-11-30,70,9.4,3.9,3.4,206,86.7,2.45507060022,5.8332703996,2.3760092272203
"2619",2014-12-01,48,12,3.6,2.8,206,66.4,1.88023861424,5.8332703996,3.10240963855422
"2620",2014-12-02,53,11,3.6,2.3,206,69.9,1.97934757734,5.8332703996,2.94706723891273
"2621",2014-12-03,64,11,3.5,2.1,203,80.6,2.28233783596,5.7483198598,2.51861042183623
"2622",2014-12-04,56,10,3.5,2,203,71.5,2.0246545319,5.7483198598,2.83916083916084
"2623",2014-12-05,57,10,3.6,1.9,162,72.5,2.0529713785,4.5873291492,2.23448275862069
"2624",2014-12-06,58,10,3.7,1.9,120,73.6,2.08411990976,3.398021592,1.6304347826087
"2625",2014-12-07,49,10,3.7,1.7,123,64.4,1.82360492104,3.4829721318,1.90993788819876
"2626",2014-12-08,64,10,4,2.5,124,80.5,2.2795061513,3.5112889784,1.54037267080745
"2627",2014-12-09,62,9.9,3.9,2.5,120,78.3,2.21720908878,3.398021592,1.53256704980843
"2628",2014-12-10,57,9.4,3.9,2.2,119,72.5,2.0529713785,3.3697047454,1.64137931034483
"2629",2014-12-11,55,9.6,3.9,2.1,117,70.6,1.99916936996,3.3130710522,1.65722379603399
"2630",2014-12-12,53,9.6,3.9,1.9,110,68.4,1.93687230744,3.114853126,1.60818713450292
"2631",2014-12-13,61,9.4,4.2,1.9,113,76.5,2.1662387649,3.1998036658,1.47712418300654
"2632",2014-12-14,64,9.9,4.6,2.4,114,80.9,2.29083288994,3.2281205124,1.40914709517923
"2633",2014-12-15,71,17,5.4,3.4,116,96.8,2.74107075088,3.2847542056,1.19834710743802
"2634",2014-12-16,81,26,6.2,6.1,119,119.3,3.37819979938,3.3697047454,0.997485331098072
"2635",2014-12-17,76,24,4.7,5,116,109.7,3.10635807202,3.2847542056,1.05742935278031
"2636",2014-12-18,60,18,4.2,3.6,113,85.8,2.42958543828,3.1998036658,1.31701631701632
"2637",2014-12-19,57,13,4.1,2.7,112,76.8,2.17473381888,3.1714868192,1.45833333333333
"2638",2014-12-20,55,8.1,4.1,2.3,116,69.5,1.9680208387,3.2847542056,1.66906474820144
"2639",2014-12-21,52,6,4.2,2.2,118,64.4,1.82360492104,3.3413878988,1.83229813664596
"2640",2014-12-22,67,6.8,4.4,2.5,117,80.7,2.28516952062,3.3130710522,1.44981412639405
"2641",2014-12-23,71,22,6.9,10,123,109.9,3.11202144134,3.4829721318,1.11919927206551
"2642",2014-12-24,89,22,5.6,8.4,120,125,3.539605825,3.398021592,0.96
"2643",2014-12-25,70,17,4.9,6.3,120,98.2,2.78071433612,3.398021592,1.22199592668024
"2644",2014-12-26,77,16,4.8,4.9,115,102.7,2.90814014582,3.256437359,1.11976630963973
"2645",2014-12-27,56,15,4.8,4.2,119,80,2.265347728,3.3697047454,1.4875
"2646",2014-12-28,72,14,4.4,3.4,119,93.8,2.65612021108,3.3697047454,1.26865671641791
"2647",2014-12-29,54,11,4.1,2.9,119,72,2.0388129552,3.3697047454,1.65277777777778
"2648",2014-12-30,42,11,3.9,2.4,119,59.3,1.67918900338,3.3697047454,2.00674536256324
"2649",2014-12-31,47,10,3.7,1.9,120,62.6,1.77263459716,3.398021592,1.91693290734824
"2650",2015-01-01,52,10,3.6,1.8,105,67.4,1.90855546084,2.973268893,1.55786350148368
"2651",2015-01-02,54,10,3.6,1.8,107,69.4,1.96518915404,3.0299025862,1.54178674351585
"2652",2015-01-03,55,10,3.6,1.8,109,70.4,1.99350600064,3.0865362794,1.54829545454545
"2653",2015-01-04,51,10,3.5,1.9,114,66.4,1.88023861424,3.2281205124,1.71686746987952
"2654",2015-01-05,43,10,3.4,1.8,116,58.2,1.64804047212,3.2847542056,1.99312714776632
"2655",2015-01-06,48,10,3.2,1.8,118,63,1.7839613358,3.3413878988,1.87301587301587
"2656",2015-01-07,46,10,3.3,1.6,120,60.9,1.72449595794,3.398021592,1.97044334975369
"2657",2015-01-08,44,10,3.2,1.5,122,58.7,1.66219889542,3.4546552852,2.07836456558773
"2658",2015-01-09,44,10,3.2,1.5,123,58.7,1.66219889542,3.4829721318,2.0954003407155
"2659",2015-01-10,45,10,3.2,1.5,124,59.7,1.69051574202,3.5112889784,2.07705192629816
"2660",2015-01-11,48,10,3.1,1.5,125,62.6,1.77263459716,3.539605825,1.99680511182109
"2661",2015-01-12,49,10,3,1.5,124,63.5,1.7981197591,3.5112889784,1.95275590551181
"2662",2015-01-13,45,10,2.9,1.5,119,59.4,1.68202068804,3.3697047454,2.003367003367
"2663",2015-01-14,44,10,2.8,1.5,120,58.3,1.65087215678,3.398021592,2.05831903945111
"2664",2015-01-15,50,11,2.8,1.5,113,65.3,1.84909008298,3.1998036658,1.73047473200613
"2665",2015-01-16,49,11,2.8,1.6,102,64.4,1.82360492104,2.8883183532,1.58385093167702
"2666",2015-01-17,53,11,2.8,1.7,111,68.5,1.9397039921,3.1431699726,1.62043795620438
"2667",2015-01-18,57,11,2.8,2.1,111,72.9,2.06429811714,3.1431699726,1.52263374485597
"2668",2015-01-19,57,12,2.9,1.8,112,73.7,2.08695159442,3.1714868192,1.51967435549525
"2669",2015-01-20,53,12,2.8,1.7,108,69.5,1.9680208387,3.0582194328,1.55395683453237
"2670",2015-01-21,51,13,2.8,1.7,111,68.5,1.9397039921,3.1431699726,1.62043795620438
"2671",2015-01-22,48,13,2.8,1.7,108,65.5,1.8547534523,3.0582194328,1.64885496183206
"2672",2015-01-23,50,14,2.8,1.6,107,68.4,1.93687230744,3.0299025862,1.56432748538012
"2673",2015-01-24,56,14,2.9,1.6,108,74.5,2.1096050717,3.0582194328,1.4496644295302
"2674",2015-01-25,51,13,2.9,1.6,106,68.5,1.9397039921,3.0015857396,1.54744525547445
"2675",2015-01-26,37,12,2.8,1.6,110,53.4,1.51211960844,3.114853126,2.05992509363296
"2676",2015-01-27,51,12,2.8,1.6,107,67.4,1.90855546084,3.0299025862,1.58753709198813
"2677",2015-01-28,50,11,2.8,1.5,111,65.3,1.84909008298,3.1431699726,1.69984686064319
"2678",2015-01-29,48,9.8,2.8,1.5,109,62.1,1.75847617386,3.0865362794,1.75523349436393
"2679",2015-01-30,42,11,2.8,1.5,108,57.3,1.62255531018,3.0582194328,1.8848167539267
"2680",2015-01-31,45,11,2.8,1.5,108,60.3,1.70750584998,3.0582194328,1.7910447761194
"2681",2015-02-01,30,10,2.9,1.6,116,44.5,1.2600996737,3.2847542056,2.60674157303371
"2682",2015-02-02,41,8.7,3,1.4,115,54.1,1.53194140106,3.256437359,2.12569316081331
"2683",2015-02-03,54,9.8,2.9,1.6,116,68.3,1.93404062278,3.2847542056,1.69838945827233
"2684",2015-02-04,52,9.7,2.9,1.5,117,66.1,1.87174356026,3.3130710522,1.77004538577912
"2685",2015-02-05,48,9.6,3,1.5,118,62.1,1.75847617386,3.3413878988,1.90016103059581
"2686",2015-02-06,47,9.6,3,1.4,115,61,1.7273276426,3.256437359,1.88524590163934
"2687",2015-02-07,50,9.6,3,1.4,115,64,1.8122781824,3.256437359,1.796875
"2688",2015-02-08,52,9.7,3,1.5,113,66.2,1.87457524492,3.1998036658,1.70694864048338
"2689",2015-02-09,50,9.7,3,1.4,114,64.1,1.81510986706,3.2281205124,1.77847113884555
"2690",2015-02-10,44,9.6,3,1.4,112,58,1.6423771028,3.1714868192,1.93103448275862
"2691",2015-02-11,48,9.6,3,1.4,112,62,1.7556444892,3.1714868192,1.80645161290323
"2692",2015-02-12,45,9.6,3,1.4,110,59,1.6706939494,3.114853126,1.86440677966102
"2693",2015-02-13,45,9.6,3,1.3,112,58.9,1.66786226474,3.1714868192,1.90152801358234
"2694",2015-02-14,48,9.6,3,1.3,113,61.9,1.75281280454,3.1998036658,1.82552504038772
"2695",2015-02-15,41,9.3,3,1.3,112,54.6,1.54609982436,3.1714868192,2.05128205128205
"2696",2015-02-16,48,9.4,3.1,1.4,114,61.9,1.75281280454,3.2281205124,1.84168012924071
"2697",2015-02-17,51,9.5,3.1,1.4,115,65,1.840595029,3.256437359,1.76923076923077
"2698",2015-02-18,49,9.4,3.1,1.4,112,62.9,1.78112965114,3.1714868192,1.78060413354531
"2699",2015-02-19,43,9.4,3.2,1.3,111,56.9,1.61122857154,3.1431699726,1.95079086115993
"2700",2015-02-20,47,9.6,3.4,1.2,109,61.2,1.73299101192,3.0865362794,1.78104575163399
"2701",2015-02-21,51,9.6,3.4,1.2,106,65.2,1.84625839832,3.0015857396,1.62576687116564
"2702",2015-02-22,54,9.3,3.3,1.3,108,67.9,1.92271388414,3.0582194328,1.59057437407953
"2703",2015-02-23,49,9.6,3.3,1.2,109,63.1,1.78679302046,3.0865362794,1.72741679873217
"2704",2015-02-24,51,9.6,3.3,1.3,107,65.2,1.84625839832,3.0299025862,1.64110429447853
"2705",2015-02-25,54,9.7,3.4,1.3,107,68.4,1.93687230744,3.0299025862,1.56432748538012
"2706",2015-02-26,56,9.5,3.4,1.2,106,70.1,1.98501094666,3.0015857396,1.51212553495007
"2707",2015-02-27,53,9.4,3.4,1.2,104,67,1.8972287222,2.9449520464,1.55223880597015
"2708",2015-02-28,52,9.5,3.4,1.2,103,66.1,1.87174356026,2.9166351998,1.55824508320726
"2709",2015-03-01,54,9.6,3.4,1.1,103,68.1,1.92837725346,2.9166351998,1.51248164464023
"2710",2015-03-02,60,9.5,3.5,1.2,100,74.2,2.10111001772,2.83168466,1.34770889487871
"2711",2015-03-03,62,9.5,3.5,1.3,99,76.3,2.16057539558,2.8033678134,1.29750982961992
"2712",2015-03-04,64,9.4,3.5,1.3,100,78.2,2.21437740412,2.83168466,1.27877237851662
"2713",2015-03-05,61,11,3.4,1.3,99,76.7,2.17190213422,2.8033678134,1.29074315514993
"2714",2015-03-06,58,16,3.4,1.2,101,78.6,2.22570414276,2.8600015066,1.28498727735369
"2715",2015-03-07,62,22,4.8,1.4,99,90.2,2.55417956332,2.8033678134,1.09756097560976
"2716",2015-03-08,76,43,14,6.5,102,139.5,3.9502001007,2.8883183532,0.731182795698925
"2717",2015-03-09,130,110,15,36,104,291,8.2402023606,2.9449520464,0.357388316151203
"2718",2015-03-10,162,107,13,25,105,307,8.6932719062,2.973268893,0.342019543973941
"2719",2015-03-11,138,61,8.9,12,90,219.9,6.22687456734,2.548516194,0.409276944065484
"2720",2015-03-12,95,30,6.5,8,80,139.5,3.9502001007,2.265347728,0.573476702508961
"2721",2015-03-13,84,17,5.8,6.7,83,113.5,3.2139620891,2.3502982678,0.731277533039647
"2722",2015-03-14,77,22,5.2,6.2,68,110.4,3.12617986464,1.9255455688,0.615942028985507
"2723",2015-03-15,62,17,4.5,5.5,65,89,2.5201993474,1.840595029,0.730337078651685
"2724",2015-03-16,70,16,4.2,4.7,63,94.9,2.68726874234,1.7839613358,0.663856691253952
"2725",2015-03-17,59,19,4,4,49,86,2.4352488076,1.3875254834,0.569767441860465
"2726",2015-03-18,54,15,3.8,3.1,37,75.9,2.14924865694,1.0477233242,0.487483530961792
"2727",2015-03-19,53,12,3.8,2.6,32,71.4,2.02182284724,0.9061390912,0.448179271708683
"2728",2015-03-20,49,15,3.8,2.3,35,70.1,1.98501094666,0.991089631,0.499286733238231
"2729",2015-03-21,58,16,3.8,2.1,36,79.9,2.26251604334,1.0194064776,0.450563204005006
"2730",2015-03-22,48,11,3.7,1.9,33,64.6,1.82926829036,0.9344559378,0.510835913312694
"2731",2015-03-23,51,15,3.7,2.3,33,72,2.0388129552,0.9344559378,0.458333333333333
"2732",2015-03-24,57,13,3.8,2.4,32,76.2,2.15774371092,0.9061390912,0.41994750656168
"2733",2015-03-25,34,20,4.4,4.9,43,63.3,1.79245638978,1.2176244038,0.679304897314376
"2734",2015-03-26,82,18,4.1,4.9,35,109,3.0865362794,0.991089631,0.321100917431193
