lakeid,year4,daynum,sampledate,depth,rep,sta,ph,dic,tic,doc,toc,totpf,totpuf
"ME",2007,50,2007-02-19,0.00,1,1,8.16,48.32,50.77,5.19,5.20,126,128
"ME",2007,50,2007-02-19,1.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,2.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,3.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,4.00,1,1,8.19,48.22,48.74,5.03,4.98,,
"ME",2007,50,2007-02-19,5.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,6.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,7.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,8.00,1,1,8.17,48.22,48.36,4.97,5.02,117,120
"ME",2007,50,2007-02-19,8.00,2,1,8.18,49.18,50.96,4.98,5.06,121,122
"ME",2007,50,2007-02-19,9.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,10.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,11.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,12.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,13.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,14.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,15.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,16.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,17.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,18.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,19.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,20.00,1,1,7.80,53.16,55.98,4.76,4.73,152,165
"ME",2007,50,2007-02-19,21.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,22.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,23.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,24.00,1,1,,,,,,,
"ME",2007,50,2007-02-19,24.50,1,1,,,,,,,
"ME",2007,92,2007-04-02,0.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,1.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,2.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,3.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,4.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,5.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,6.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,7.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,8.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,9.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,10.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,11.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,12.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,13.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,14.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,15.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,16.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,17.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,18.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,19.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,20.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,21.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,22.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,23.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,24.00,1,1,,,,,,,
"ME",2007,92,2007-04-02,24.60,1,1,,,,,,,
"ME",2007,106,2007-04-16,0.00,1,1,8.26,45.98,44.57,4.80,5.20,40,113
"ME",2007,106,2007-04-16,1.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,2.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,3.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,4.00,1,1,8.25,40.22,42.85,4.74,5.00,109,121
"ME",2007,106,2007-04-16,5.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,6.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,7.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,8.00,1,1,8.32,40.13,42.85,4.71,4.80,105,120
"ME",2007,106,2007-04-16,8.00,2,1,8.33,39.07,40.67,4.59,4.66,106,125
"ME",2007,106,2007-04-16,9.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,10.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,11.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,12.00,1,1,8.31,39.87,40.07,4.77,4.77,102,122
"ME",2007,106,2007-04-16,13.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,14.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,15.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,16.00,1,1,8.31,40.80,40.47,4.81,4.72,102,124
"ME",2007,106,2007-04-16,17.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,18.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,19.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,20.00,1,1,8.32,40.58,40.44,4.54,4.82,100,122
"ME",2007,106,2007-04-16,21.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,22.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,23.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,24.00,1,1,,,,,,,
"ME",2007,106,2007-04-16,24.60,1,1,,,,,,,
"ME",2007,120,2007-04-30,0.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,1.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,2.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,3.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,4.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,5.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,6.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,7.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,8.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,9.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,10.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,11.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,12.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,13.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,14.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,15.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,16.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,17.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,18.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,19.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,20.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,21.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,22.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,23.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,24.00,1,1,,,,,,,
"ME",2007,120,2007-04-30,24.70,1,1,,,,,,,
"ME",2007,134,2007-05-14,0.00,1,1,8.36,43.92,44.57,4.97,4.96,,
"ME",2007,134,2007-05-14,1.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,2.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,3.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,4.00,1,1,8.49,42.59,44.36,4.96,5.06,,
"ME",2007,134,2007-05-14,4.00,2,1,8.53,43.08,42.10,5.07,5.07,,
"ME",2007,134,2007-05-14,5.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,6.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,7.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,7.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,8.00,1,1,8.53,43.73,42.98,5.10,5.25,,
"ME",2007,134,2007-05-14,8.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,9.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,9.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,10.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,10.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,11.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,11.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,12.00,1,1,8.54,42.99,42.97,5.16,5.08,,
"ME",2007,134,2007-05-14,12.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,13.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,13.50,1,1,,,,,,,
"ME",2007,134,2007-05-14,14.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,15.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,16.00,1,1,8.49,43.56,43.31,5.04,4.99,,
"ME",2007,134,2007-05-14,17.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,18.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,19.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,20.00,1,1,8.45,42.80,43.36,5.05,4.69,,
"ME",2007,134,2007-05-14,21.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,22.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,23.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,24.00,1,1,,,,,,,
"ME",2007,134,2007-05-14,24.50,1,1,,,,,,,
"ME",2007,149,2007-05-29,0.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,1.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,2.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,3.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,4.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,5.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,6.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,7.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,8.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,9.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,10.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,11.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,12.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,13.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,14.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,15.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,16.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,17.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,18.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,19.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,20.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,21.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,22.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,23.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,24.00,1,1,,,,,,,
"ME",2007,149,2007-05-29,24.30,1,1,,,,,,,
"ME",2007,162,2007-06-11,0.00,1,1,8.58,43.29,42.23,5.13,5.29,,
"ME",2007,162,2007-06-11,1.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,2.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,3.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,4.00,1,1,8.61,42.14,43.47,5.09,5.06,,
"ME",2007,162,2007-06-11,4.00,2,1,8.61,42.48,42.16,5.37,5.42,,
"ME",2007,162,2007-06-11,5.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,6.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,7.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,8.00,1,1,8.55,44.12,43.89,5.05,5.02,,
"ME",2007,162,2007-06-11,9.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,9.50,1,1,,,,,,,
"ME",2007,162,2007-06-11,10.00,1,1,8.45,44.34,44.17,5.05,5.12,,
"ME",2007,162,2007-06-11,10.50,1,1,,,,,,,
"ME",2007,162,2007-06-11,11.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,11.50,1,1,,,,,,,
"ME",2007,162,2007-06-11,12.00,1,1,8.34,45.04,42.33,4.96,5.12,,
"ME",2007,162,2007-06-11,12.50,1,1,,,,,,,
"ME",2007,162,2007-06-11,13.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,13.50,1,1,,,,,,,
"ME",2007,162,2007-06-11,14.00,1,1,8.18,45.73,46.56,5.11,5.06,,
"ME",2007,162,2007-06-11,15.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,16.00,1,1,8.13,46.11,46.00,5.10,5.10,,
"ME",2007,162,2007-06-11,17.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,18.00,1,1,8.07,45.87,43.95,5.10,5.10,,
"ME",2007,162,2007-06-11,19.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,20.00,1,1,7.95,46.62,45.08,5.28,5.22,,
"ME",2007,162,2007-06-11,21.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,22.00,1,1,7.94,44.63,46.23,5.41,5.23,,
"ME",2007,162,2007-06-11,23.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,24.00,1,1,,,,,,,
"ME",2007,162,2007-06-11,25.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,0.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,1.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,2.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,3.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,4.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,5.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,6.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,6.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,7.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,7.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,8.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,9.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,9.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,10.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,10.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,11.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,11.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,12.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,12.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,13.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,13.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,14.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,14.50,1,1,,,,,,,
"ME",2007,176,2007-06-25,15.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,16.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,17.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,18.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,19.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,20.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,21.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,22.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,23.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,24.00,1,1,,,,,,,
"ME",2007,176,2007-06-25,24.30,1,1,,,,,,,
"ME",2007,190,2007-07-09,0.00,1,1,9.11,36.82,35.98,5.37,5.66,,
"ME",2007,190,2007-07-09,1.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,2.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,3.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,4.00,1,1,9.08,37.15,36.83,5.55,5.42,,
"ME",2007,190,2007-07-09,5.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,6.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,6.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,7.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,7.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,8.00,1,1,8.35,43.96,42.72,5.17,5.03,,
"ME",2007,190,2007-07-09,8.00,2,1,8.34,44.31,44.96,5.09,5.07,,
"ME",2007,190,2007-07-09,8.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,9.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,9.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,10.00,1,1,8.26,43.33,44.36,5.18,4.73,,
"ME",2007,190,2007-07-09,10.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,11.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,11.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,12.00,1,1,8.06,44.81,45.19,5.06,4.94,,
"ME",2007,190,2007-07-09,12.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,13.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,13.50,1,1,,,,,,,
"ME",2007,190,2007-07-09,14.00,1,1,7.95,45.69,45.76,4.88,5.04,,
"ME",2007,190,2007-07-09,15.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,16.00,1,1,7.88,46.71,46.57,5.24,5.11,,
"ME",2007,190,2007-07-09,17.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,18.00,1,1,7.83,46.94,47.44,5.26,5.13,,
"ME",2007,190,2007-07-09,19.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,20.00,1,1,7.81,47.97,48.23,5.12,5.13,,
"ME",2007,190,2007-07-09,21.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,22.00,1,1,7.80,48.88,48.95,5.44,5.22,,
"ME",2007,190,2007-07-09,23.00,1,1,,,,,,,
"ME",2007,190,2007-07-09,24.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,0.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,1.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,2.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,3.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,4.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,5.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,6.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,7.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,8.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,9.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,9.50,1,1,,,,,,,
"ME",2007,204,2007-07-23,10.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,10.50,1,1,,,,,,,
"ME",2007,204,2007-07-23,11.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,11.50,1,1,,,,,,,
"ME",2007,204,2007-07-23,12.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,13.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,14.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,15.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,16.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,17.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,18.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,19.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,20.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,21.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,22.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,23.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,24.00,1,1,,,,,,,
"ME",2007,204,2007-07-23,24.10,1,1,,,,,,,
"ME",2007,218,2007-08-06,0.00,1,1,8.79,31.94,35.62,5.20,5.81,10,22
"ME",2007,218,2007-08-06,1.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,2.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,3.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,4.00,1,1,8.86,33.04,31.78,5.34,5.44,9,21
"ME",2007,218,2007-08-06,5.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,6.00,1,1,8.84,33.47,32.55,5.79,5.59,8,21
"ME",2007,218,2007-08-06,7.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,8.00,1,1,8.52,34.73,35.67,4.99,5.29,12,22
"ME",2007,218,2007-08-06,9.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,9.50,1,1,,,,,,,
"ME",2007,218,2007-08-06,10.00,1,1,7.92,40.57,42.92,4.97,4.99,,
"ME",2007,218,2007-08-06,10.50,1,1,,,,,,,
"ME",2007,218,2007-08-06,11.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,11.50,1,1,,,,,,,
"ME",2007,218,2007-08-06,12.00,1,1,7.72,45.92,44.97,4.92,5.01,224,239
"ME",2007,218,2007-08-06,12.00,2,1,7.73,45.99,44.03,4.83,4.84,220,231
"ME",2007,218,2007-08-06,13.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,14.00,1,1,7.71,44.07,45.78,5.02,4.96,,
"ME",2007,218,2007-08-06,15.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,16.00,1,1,7.70,45.56,45.84,4.97,5.04,343,346
"ME",2007,218,2007-08-06,17.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,18.00,1,1,7.64,47.55,47.50,5.32,5.04,,
"ME",2007,218,2007-08-06,19.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,20.00,1,1,7.56,50.06,48.66,5.45,5.13,515,547
"ME",2007,218,2007-08-06,21.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,22.00,1,1,7.51,49.26,48.88,5.57,5.25,394,600
"ME",2007,218,2007-08-06,23.00,1,1,,,,,,,
"ME",2007,218,2007-08-06,24.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,0.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,1.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,2.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,3.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,4.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,5.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,6.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,7.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,8.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,9.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,10.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,10.50,1,1,,,,,,,
"ME",2007,232,2007-08-20,11.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,11.50,1,1,,,,,,,
"ME",2007,232,2007-08-20,12.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,12.50,1,1,,,,,,,
"ME",2007,232,2007-08-20,13.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,13.50,1,1,,,,,,,
"ME",2007,232,2007-08-20,14.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,15.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,16.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,17.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,18.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,19.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,20.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,21.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,22.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,23.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,24.00,1,1,,,,,,,
"ME",2007,232,2007-08-20,24.40,1,1,,,,,,,
"ME",2007,247,2007-09-04,0.00,1,1,8.82,32.91,35.28,5.21,5.30,,
"ME",2007,247,2007-09-04,1.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,2.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,3.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,4.00,1,1,8.83,35.55,36.07,5.26,5.45,,
"ME",2007,247,2007-09-04,5.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,6.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,7.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,8.00,1,1,8.98,39.25,36.77,5.01,5.17,,
"ME",2007,247,2007-09-04,9.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,10.00,1,1,8.29,39.85,40.27,4.96,5.09,,
"ME",2007,247,2007-09-04,10.00,2,1,8.11,39.78,39.49,4.96,5.09,,
"ME",2007,247,2007-09-04,11.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,12.00,1,1,7.85,48.77,47.04,5.00,5.06,,
"ME",2007,247,2007-09-04,13.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,14.00,1,1,7.68,,52.34,,4.90,,
"ME",2007,247,2007-09-04,15.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,16.00,1,1,7.62,53.47,54.73,4.81,4.91,,
"ME",2007,247,2007-09-04,17.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,18.00,1,1,7.57,53.33,54.17,4.97,4.80,,
"ME",2007,247,2007-09-04,19.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,20.00,1,1,7.54,55.15,56.30,5.43,5.10,,
"ME",2007,247,2007-09-04,21.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,22.00,1,1,7.52,54.30,56.30,5.47,5.10,,
"ME",2007,247,2007-09-04,23.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,24.00,1,1,,,,,,,
"ME",2007,247,2007-09-04,24.90,1,1,,,,,,,
"ME",2007,274,2007-10-01,0.00,1,1,8.52,38.82,39.02,5.38,5.41,,
"ME",2007,274,2007-10-01,1.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,2.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,3.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,4.00,1,1,8.56,38.18,39.22,5.33,5.36,,
"ME",2007,274,2007-10-01,5.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,6.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,7.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,8.00,1,1,8.52,38.53,39.20,5.30,5.42,,
"ME",2007,274,2007-10-01,8.00,2,1,,,,,,,
"ME",2007,274,2007-10-01,9.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,10.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,11.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,11.50,1,1,,,,,,,
"ME",2007,274,2007-10-01,12.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,12.50,1,1,,,,,,,
"ME",2007,274,2007-10-01,13.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,13.50,1,1,,,,,,,
"ME",2007,274,2007-10-01,14.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,15.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,16.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,17.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,18.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,19.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,20.00,1,1,7.44,57.63,57.01,5.63,5.21,,
"ME",2007,274,2007-10-01,21.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,22.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,23.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,24.00,1,1,,,,,,,
"ME",2007,274,2007-10-01,24.50,1,1,,,,,,,
"ME",2007,302,2007-10-29,0.00,1,1,8.21,41.96,41.81,5.22,5.20,113,136
"ME",2007,302,2007-10-29,1.00,1,1,,,,,,,
"ME",2007,302,2007-10-29,2.00,1,1,,,,,,,
"ME",2007,302,2007-10-29,3.00,1,1,,,,,,,
