lakeid,year4,daynum,sampledate,depth,rep,sta,event,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,flagdepth,flagph,flagphair,flagalk,flagdic,flagtic,flagdoc,flagtoc,flagno3no2,flagno2,flagnh4,flagtotnf,flagtotnuf,flagtotpf,flagtotpuf,flagdrsif,flagbrsif,flagbrsiuf,flagtpm,flagno3no2_sloh,flagnh4_sloh,flagkjdl_n_sloh,flagtotpuf_sloh,flagdrp_sloh,flagdrsif_sloh
"MO",2007,190,2007-07-09,9.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,10.00,1,1,,7.87,8.77,,45.71,46.90,5.29,5.36,,,,,,,,,,,,0.000,0.879,1.57,0.214,0.186,2.440,,,,,"K","K",,,,,,,,,,,,,,"S",,,,,
"MO",2007,190,2007-07-09,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,12.00,1,1,,7.73,8.72,,47.92,48.38,5.62,5.14,,,,,,,,,,,,0.000,1.350,2.25,0.340,0.305,3.120,,,,,"K","K",,,,,,,,,,,,,,"S",,,,,
"MO",2007,190,2007-07-09,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,14.00,1,1,,7.64,8.76,,52.72,50.19,5.26,5.46,,,,,,,,,,,,0.000,1.800,2.83,0.437,0.352,3.600,,,,,"K","K",,,,,,,,,,,,,,"S",,,,,
"MO",2007,190,2007-07-09,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,16.00,1,1,,7.64,8.77,,51.84,51.84,5.40,5.25,,,,,,,,,,,,0.000,1.870,2.90,0.455,0.406,3.930,,,,,"K","K",,,,,,,,,,,,,,"S",,,,,
"MO",2007,190,2007-07-09,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,18.00,1,1,,7.63,8.78,,51.30,53.48,5.21,5.30,,,,,,,,,,,,0.000,1.910,2.81,0.458,0.443,4.030,,,,,"K","K",,,,,,,,,,,,,,"S",,,,,
"MO",2007,190,2007-07-09,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,20.00,1,1,,7.63,8.82,,50.99,51.67,5.38,5.36,,,,,,,,,,,,0.000,1.950,2.72,0.456,0.410,4.090,,,,,"K","K",,,,,,,,,,,,,,"S",,,,,
"MO",2007,190,2007-07-09,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,21.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,190,2007-07-09,4.00,2,1,,8.97,8.83,,37.89,37.66,5.55,5.80,,,,,,,,,,,,,,,,,,,,,,"K","K",,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.84,0.026,0.000,1.680,,,,,,,,,,,,,,,,,,,,"S","S","Q",,"S",
"MO",2007,204,2007-07-23,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,4.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.90,0.038,0.000,1.700,,,,,,,,,,,,,,,,,,,,"S","S","Q",,"S",
"MO",2007,204,2007-07-23,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,8.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,8.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,9.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,10.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,11.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,20.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,204,2007-07-23,22.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,0.00,1,1,,8.76,8.61,3110,30.85,31.69,5.29,5.41,,,,501,624,8,23,,,,,0.000,0.000,0.84,0.024,0.003,1.840,,,,,,,,,,,,,,,,,,,,"S","S",,,"R",
"MO",2007,219,2007-08-07,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,4.00,1,1,,8.84,8.60,3087,32.32,31.37,5.34,5.49,,,,491,689,11,24,,,,,0.000,0.000,0.87,0.025,0.000,1.770,,,,,,,,,,,,,,,,,,,,"S","S",,,"S",
"MO",2007,219,2007-08-07,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,6.00,1,1,,8.81,8.59,3082,33.12,30.71,5.29,5.41,,,,465,672,11,24,,,,,,,,,,,,,,,,,,,,,,,"E",,"E",,,,,,,,,,
"MO",2007,219,2007-08-07,6.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,7.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,8.00,1,1,,7.97,8.55,3301,37.43,37.03,5.04,5.01,,,,631,588,38,27,,,,,0.000,0.040,0.74,0.028,0.000,1.960,,,,,,,,,,,,,,,,,,,,"S","R",,,"S",
"MO",2007,219,2007-08-07,8.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,9.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,10.00,1,1,,7.66,8.59,,43.62,44.00,4.96,5.07,,,,,,,,,,,,0.000,1.270,2.23,0.232,0.198,2.960,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,219,2007-08-07,10.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,12.00,1,1,,7.46,8.69,4249,49.22,51.46,5.11,5.05,,,,4821,2956,461,461,,,,,0.000,2.450,3.35,0.490,0.440,4.950,,,,,,,,,,,,,"E",,"E",,,,,"S",,,,,
"MO",2007,219,2007-08-07,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,14.00,1,1,,7.46,8.65,,49.17,49.23,5.48,5.27,,,,,,,,,,,,0.000,2.550,3.40,0.503,0.456,5.070,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,219,2007-08-07,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,16.00,1,1,,7.42,8.66,4332,53.28,49.94,5.24,5.29,,,,3254,3288,492,540,,,,,0.000,2.810,3.82,0.544,0.499,5.470,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,219,2007-08-07,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,18.00,1,1,,7.44,8.63,,50.21,53.35,5.24,5.12,,,,,,,,,,,,0.000,2.830,4.01,0.550,0.502,5.510,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,219,2007-08-07,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,20.00,1,1,,7.44,8.63,4351,51.33,49.68,4.98,5.20,,,,3349,3591,509,534,,,,,0.000,2.900,3.93,0.553,0.505,5.710,,,,,,,,,,,,,,,,,,,,"S",,"Q",,,
"MO",2007,219,2007-08-07,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,21.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,22.00,1,1,,,,,53.51,51.12,4.89,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,219,2007-08-07,16.00,2,1,,7.44,8.67,4320,53.51,51.12,4.89,5.00,,,,2967,3447,476,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,0.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.72,0.021,0.000,2.040,,,,,,,,,,,,,,,,,,,,"S","S",,,"Q",
"MO",2007,232,2007-08-20,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,4.00,1,1,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.62,0.021,0.002,2.040,,,,,,,,,,,,,,,,,,,,"S","S",,,"R",
"MO",2007,232,2007-08-20,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,8.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,8.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,9.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,10.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,20.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,232,2007-08-20,21.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,0.00,1,1,,8.81,8.67,,33.93,34.37,5.26,5.33,,,,,,,,,,,,0.000,0.000,0.71,0.024,0.000,2.210,,,,,"B","B",,,,,,,,,,,,,,"S","S",,,"Q",
"MO",2007,247,2007-09-04,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,4.00,1,1,,8.83,8.72,,31.82,33.90,5.19,5.32,,,,,,,,,,,,0.000,0.000,0.67,0.023,0.000,2.240,,,,,"B","B",,,,,,,,,,,,,,"S","S",,,"Q",
"MO",2007,247,2007-09-04,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,6.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,7.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,8.00,1,1,,8.39,8.60,,33.88,33.58,5.22,5.18,,,,,,,,,,,,0.000,0.034,0.60,0.030,0.006,2.510,,,,,"B","B",,,,,,,,,,,,,,"S","R",,,"Q",
"MO",2007,247,2007-09-04,8.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,9.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,10.00,1,1,,7.86,8.59,,42.33,38.62,5.00,5.15,,,,,,,,,,,,0.000,0.459,1.05,0.080,0.051,2.760,,,,,"B","B",,,,,,,,,,,,,,"S",,,,"Q",
"MO",2007,247,2007-09-04,10.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,12.00,1,1,,7.52,8.47,,55.35,54.50,5.53,5.31,,,,,,,,,,,,0.000,2.470,3.01,0.418,0.388,4.570,,,,,"B","B",,,,,,,,,,,,,,"S",,,,"Q",
"MO",2007,247,2007-09-04,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,14.00,1,1,,7.42,8.44,,54.62,53.86,4.99,5.46,,,,,,,,,,,,0.000,3.240,3.55,0.535,0.506,5.500,,,,,"B","B",,,,,,,,,,,,,,"S",,,,,
"MO",2007,247,2007-09-04,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,16.00,1,1,,7.40,8.63,,58.38,55.58,5.13,5.87,,,,,,,,,,,,0.000,3.320,4.02,0.579,0.537,5.890,,,,,"B","B",,,,,,,,,,,,,,"S",,,,,
"MO",2007,247,2007-09-04,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,18.00,1,1,,7.46,8.49,,59.41,57.39,5.00,5.20,,,,,,,,,,,,0.000,3.480,4.00,0.587,0.544,5.850,,,,,"B","B",,,,,,,,,,,,,,"S",,,,,
"MO",2007,247,2007-09-04,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,20.00,1,1,,7.39,8.48,,58.16,57.33,5.28,5.42,,,,,,,,,,,,0.000,3.340,4.02,0.591,0.550,5.970,,,,,"B","B",,,,,,,,,,,,,,"S",,,,,
"MO",2007,247,2007-09-04,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,22.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,22.20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,247,2007-09-04,8.00,2,1,,8.36,8.62,,34.46,35.99,5.17,5.31,,,,,,,,,,,,,,,,,,,,,,"B","B",,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,0.00,1,1,,8.50,8.37,,36.89,36.88,2.36,2.49,,,,,,,,,,,,0.000,0.079,0.82,0.080,0.026,1.240,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,277,2007-10-04,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,4.00,1,1,,8.59,8.41,,36.98,37.71,2.00,1.94,,,,,,,,,,,,0.000,0.070,0.96,0.084,0.030,1.180,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,277,2007-10-04,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,8.00,1,1,,8.53,8.40,,38.93,37.50,5.37,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,9.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,10.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,10.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,11.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,11.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,12.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,12.50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,13.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,14.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,15.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,16.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,17.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,18.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,19.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,20.00,1,1,,7.30,8.51,,59.84,59.80,5.56,12.61,,,,,,,,,,,,0.000,4.450,5.06,0.711,0.736,6.880,,,,,,,,,,,,,,,,,,,,"S",,,,,
"MO",2007,277,2007-10-04,21.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,22.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,277,2007-10-04,20.00,2,1,,7.32,8.49,,60.28,59.84,5.50,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,0.00,1,1,,8.27,8.63,3058,39.56,40.32,5.26,5.39,,,,943,1116,77,103,,,,,0.029,0.427,1.05,0.110,0.079,0.653,,,,,,,,,,,,,"E",,"E",,,,,"R",,,,,
"MO",2007,302,2007-10-29,1.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,2.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,3.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,4.00,1,1,,8.27,8.62,3358,40.35,40.33,5.28,5.32,,,,918,1361,74,118,,,,,0.027,0.424,1.20,0.114,0.077,0.643,,,,,,,,,,,,,,,,,,,,"R",,"Q",,,
"MO",2007,302,2007-10-29,5.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,6.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,7.00,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MO",2007,302,2007-10-29,8.00,1,1,,8.26,8.60,,40.09,40.59,5.49,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
