lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"MO",2006,250,2006-09-07,3.00,1,1,,22.50,9.1,111.5,,,,,,,,,,
"MO",2006,250,2006-09-07,4.00,1,1,,22.40,9.1,111.3,,,,,,,,,,
"MO",2006,250,2006-09-07,5.00,1,1,,22.20,8.5,103.6,,,,,,,,,,
"MO",2006,250,2006-09-07,6.00,1,1,,22.10,8.0,97.3,,,,,,,,,,
"MO",2006,250,2006-09-07,7.00,1,1,,22.10,7.6,92.4,,,,,,,,,,
"MO",2006,250,2006-09-07,8.00,1,1,,22.00,7.6,92.2,,,,,,,,,,
"MO",2006,250,2006-09-07,8.50,1,1,,22.00,7.3,88.6,,,,,,,,,,
"MO",2006,250,2006-09-07,9.00,1,1,,21.90,7.0,84.8,,,,,,,,,,
"MO",2006,250,2006-09-07,9.50,1,1,,20.80,0.3,3.6,,,,,,,,,,
"MO",2006,250,2006-09-07,10.00,1,1,,19.00,0.1,1.1,,,,,,,,,,
"MO",2006,250,2006-09-07,10.50,1,1,,16.50,0.1,1.1,,,,,,,,,,
"MO",2006,250,2006-09-07,11.00,1,1,,15.50,0.1,1.1,,,,,,,,,,
"MO",2006,250,2006-09-07,11.50,1,1,,15.00,0.1,1.1,,,,,,,,,,
"MO",2006,250,2006-09-07,12.00,1,1,,14.40,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,13.00,1,1,,13.70,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,14.00,1,1,,13.30,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,15.00,1,1,,13.10,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,16.00,1,1,,12.90,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,17.00,1,1,,12.90,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,18.00,1,1,,12.80,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,19.00,1,1,,12.80,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,20.00,1,1,,12.70,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,21.00,1,1,,12.70,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,22.00,1,1,,12.90,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,22.20,1,1,,12.90,0.1,1.0,,,,,,,,,,
"MO",2006,250,2006-09-07,12.00,2,1,,,,,,,,,,,,,,
"MO",2006,277,2006-10-04,0.00,1,1,,16.80,8.8,96.2,,,,,,,,,,
"MO",2006,277,2006-10-04,1.00,1,1,,16.80,8.8,96.2,,,,,,,,,,
"MO",2006,277,2006-10-04,2.00,1,1,,16.80,8.7,95.1,,,,,,,,,,
"MO",2006,277,2006-10-04,3.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,4.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,5.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,6.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,7.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,8.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,9.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,10.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,11.00,1,1,,16.80,8.6,94.0,,,,,,,,,,
"MO",2006,277,2006-10-04,12.00,1,1,,16.80,8.5,92.9,,,,,,,,,,
"MO",2006,277,2006-10-04,13.00,1,1,,16.80,8.4,91.8,,,,,,,,,,
"MO",2006,277,2006-10-04,13.50,1,1,,16.80,8.4,91.8,,,,,,,,,,
"MO",2006,277,2006-10-04,14.00,1,1,,16.80,8.4,91.8,,,,,,,,,,
"MO",2006,277,2006-10-04,14.50,1,1,,16.80,7.9,86.4,,,,,,,,,,
"MO",2006,277,2006-10-04,15.00,1,1,,16.50,7.2,78.2,,,,,,,,,,
"MO",2006,277,2006-10-04,15.50,1,1,,15.60,0.1,1.1,,,,,,,,,,
"MO",2006,277,2006-10-04,16.00,1,1,,15.30,0.1,1.1,,,,,,,,,,
"MO",2006,277,2006-10-04,16.50,1,1,,14.60,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,17.00,1,1,,13.80,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,18.00,1,1,,13.20,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,19.00,1,1,,13.20,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,20.00,1,1,,13.20,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,21.00,1,1,,13.20,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,21.60,1,1,,13.20,0.1,1.0,,,,,,,,,,
"MO",2006,277,2006-10-04,8.00,2,1,,,,,,,,,,,,,,
"MO",2006,303,2006-10-30,0.00,1,1,,9.30,10.4,96.2,,,,,,,,,,
"MO",2006,303,2006-10-30,1.00,1,1,,9.30,10.4,96.2,,,,,,,,,,
"MO",2006,303,2006-10-30,2.00,1,1,,9.20,10.4,95.9,,,,,,,,,,
"MO",2006,303,2006-10-30,3.00,1,1,,9.20,10.3,95.0,,,,,,,,,,
"MO",2006,303,2006-10-30,4.00,1,1,,9.20,10.3,95.0,,,,,,,,,,
"MO",2006,303,2006-10-30,5.00,1,1,,9.10,10.3,94.8,,,,,,,,,,
"MO",2006,303,2006-10-30,6.00,1,1,,9.10,10.3,94.8,,,,,,,,,,
"MO",2006,303,2006-10-30,7.00,1,1,,9.10,10.3,94.8,,,,,,,,,,
"MO",2006,303,2006-10-30,8.00,1,1,,9.10,10.3,94.8,,,,,,,,,,
"MO",2006,303,2006-10-30,9.00,1,1,,9.10,10.2,93.9,,,,,,,,,,
"MO",2006,303,2006-10-30,10.00,1,1,,9.10,10.2,93.9,,,,,,,,,,
"MO",2006,303,2006-10-30,11.00,1,1,,9.10,10.2,93.9,,,,,,,,,,
"MO",2006,303,2006-10-30,12.00,1,1,,9.10,10.2,93.9,,,,,,,,,,
"MO",2006,303,2006-10-30,13.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,14.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,15.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,16.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,17.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,18.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,19.00,1,1,,9.10,10.1,93.0,,,,,,,,,,
"MO",2006,303,2006-10-30,20.00,1,1,,9.00,9.8,90.0,,,,,,,,,,
"MO",2006,303,2006-10-30,21.00,1,1,,9.00,9.7,89.1,,,,,,,,,,
"MO",2006,303,2006-10-30,21.50,1,1,,9.10,9.6,88.3,,,,,,,,,,
"MO",2006,303,2006-10-30,20.00,2,1,,,,,,,,,,,,,,
"MO",2006,345,2006-12-11,0.00,1,1,,1.20,13.3,99.9,,,,,,,,,,
"MO",2006,345,2006-12-11,1.00,1,1,,1.20,13.1,98.3,,,,,,,,,,
"MO",2006,345,2006-12-11,2.00,1,1,,1.20,13.0,97.6,,,,,,,,,,
"MO",2006,345,2006-12-11,3.00,1,1,,1.10,13.0,97.3,,,,,,,,,,
"MO",2006,345,2006-12-11,4.00,1,1,,1.20,13.1,98.3,,,,,,,,,,
"MO",2006,345,2006-12-11,5.00,1,1,,1.10,13.1,98.1,,,,,,,,,,
"MO",2006,345,2006-12-11,6.00,1,1,,1.20,13.1,98.3,,,,,,,,,,
"MO",2006,345,2006-12-11,7.00,1,1,,1.20,13.1,98.3,,,,,,,,,,
"MO",2006,345,2006-12-11,8.00,1,1,,1.20,13.0,97.6,,,,,,,,,,
"MO",2006,345,2006-12-11,9.00,1,1,,1.20,13.0,97.6,,,,,,,,,,
"MO",2006,345,2006-12-11,10.00,1,1,,1.20,12.8,96.1,,,,,,,,,,
"MO",2006,345,2006-12-11,11.00,1,1,,1.20,13.0,97.6,,,,,,,,,,
"MO",2006,345,2006-12-11,12.00,1,1,,1.20,12.9,96.8,,,,,,,,,,
"MO",2006,345,2006-12-11,13.00,1,1,,1.20,12.9,96.8,,,,,,,,,,
"MO",2006,345,2006-12-11,14.00,1,1,,1.20,12.9,96.8,,,,,,,,,,
"MO",2006,345,2006-12-11,15.00,1,1,,1.20,13.0,97.6,,,,,,,,,,
"MO",2006,345,2006-12-11,16.00,1,1,,1.20,12.7,95.3,,,,,,,,,,
"MO",2006,345,2006-12-11,17.00,1,1,,1.00,12.8,95.6,,,,,,,,,,
"MO",2006,345,2006-12-11,18.00,1,1,,1.30,12.8,96.4,,,,,,,,,,
"MO",2006,345,2006-12-11,19.00,1,1,,1.20,12.9,96.8,,,,,,,,,,
"MO",2006,345,2006-12-11,20.00,1,1,,1.30,12.9,97.1,,,,,,,,,,
"MO",2006,345,2006-12-11,21.00,1,1,,1.30,12.8,96.4,,,,,,,,,,
"MO",2006,345,2006-12-11,22.00,1,1,,1.20,12.8,96.1,,,,,,,,,,
"MO",2006,345,2006-12-11,22.80,1,1,,1.30,12.6,94.9,,,,,,,,,,
"MO",2006,345,2006-12-11,20.00,2,1,,,,,,,,,,,,,,
"MO",2007,5,2007-01-05,0.00,1,1,,2.00,13.2,101.3,,,,,,,,,,
"MO",2007,5,2007-01-05,1.00,1,1,,2.00,13.2,101.3,,,,,,,,,,
"MO",2007,5,2007-01-05,2.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,3.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,4.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,5.00,1,1,,2.00,13.4,102.9,,,,,,,,,,
"MO",2007,5,2007-01-05,6.00,1,1,,2.00,13.4,102.9,,,,,,,,,,
"MO",2007,5,2007-01-05,7.00,1,1,,2.00,13.5,103.6,,,,,,,,,,
"MO",2007,5,2007-01-05,8.00,1,1,,2.00,13.4,102.9,,,,,,,,,,
"MO",2007,5,2007-01-05,9.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,10.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,11.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,12.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,13.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,14.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,15.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,16.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,17.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,18.00,1,1,,2.00,13.3,102.1,,,,,,,,,,
"MO",2007,5,2007-01-05,19.00,1,1,,2.10,13.3,102.4,,,,,,,,,,
"MO",2007,5,2007-01-05,20.00,1,1,,2.20,13.3,102.6,,,,,,,,,,
"MO",2007,5,2007-01-05,21.00,1,1,,2.60,0.1,0.8,,,,,,,,,,
"MO",2007,5,2007-01-05,21.20,1,1,,2.60,0.1,0.8,,,,,,,,,,
"MO",2007,5,2007-01-05,20.00,2,1,,,,,,,,,,,,,,
"MO",2007,57,2007-02-26,0.00,1,1,,0.30,13.3,97.4,,,,,,,,,,
"MO",2007,57,2007-02-26,1.00,1,1,,1.70,12.8,97.4,,,,,,,,,,
"MO",2007,57,2007-02-26,2.00,1,1,,1.70,13.2,100.5,,,,,,,,,,
"MO",2007,57,2007-02-26,3.00,1,1,,1.70,13.3,101.2,,,,,,,,,,
"MO",2007,57,2007-02-26,4.00,1,1,,1.70,13.4,102.0,,,,,,,,,,
"MO",2007,57,2007-02-26,5.00,1,1,,1.70,13.1,99.7,,,,,,,,,,
"MO",2007,57,2007-02-26,6.00,1,1,,1.70,13.1,99.7,,,,,,,,,,
"MO",2007,57,2007-02-26,7.00,1,1,,1.80,13.2,100.8,,,,,,,,,,
"MO",2007,57,2007-02-26,8.00,1,1,,1.90,12.9,98.7,,,,,,,,,,
"MO",2007,57,2007-02-26,9.00,1,1,,1.90,13.1,100.3,,,,,,,,,,
"MO",2007,57,2007-02-26,10.00,1,1,,2.00,12.3,94.4,,,,,,,,,,
"MO",2007,57,2007-02-26,11.00,1,1,,2.20,12.1,93.4,,,,,,,,,,
"MO",2007,57,2007-02-26,12.00,1,1,,2.20,12.6,97.2,,,,,,,,,,
"MO",2007,57,2007-02-26,13.00,1,1,,2.30,11.1,85.9,,,,,,,,,,
"MO",2007,57,2007-02-26,14.00,1,1,,2.40,8.2,63.6,,,,,,,,,,
"MO",2007,57,2007-02-26,15.00,1,1,,2.40,6.9,53.5,,,,,,,,,,
"MO",2007,57,2007-02-26,16.00,1,1,,2.50,7.0,54.5,,,,,,,,,,
"MO",2007,57,2007-02-26,17.00,1,1,,2.50,3.4,26.5,,,,,,,,,,
"MO",2007,57,2007-02-26,18.00,1,1,,2.60,0.9,7.0,,,,,,,,,,
"MO",2007,57,2007-02-26,19.00,1,1,,2.70,0.1,0.8,,,,,,,,,,
"MO",2007,57,2007-02-26,20.00,1,1,,2.80,0.1,0.8,,,,,,,,,,
"MO",2007,57,2007-02-26,21.00,1,1,,2.90,2.6,20.5,,,,,,,,,,
"MO",2007,57,2007-02-26,21.50,1,1,,3.10,0.3,2.4,,,,,,,,,,
"MO",2007,57,2007-02-26,0.00,2,1,,,,,,,,,,,,,,
"MO",2007,93,2007-04-03,0.00,1,1,,6.20,14.9,127.7,,,,,,,,,,
"MO",2007,93,2007-04-03,1.00,1,1,,6.00,14.7,125.4,,,,,,,,,,
"MO",2007,93,2007-04-03,2.00,1,1,,5.90,14.5,123.3,,,,,,,,,,
"MO",2007,93,2007-04-03,3.00,1,1,,5.90,14.4,122.5,,,,,,,,,,
"MO",2007,93,2007-04-03,4.00,1,1,,5.80,14.3,121.3,,,,,,,,,,
"MO",2007,93,2007-04-03,5.00,1,1,,5.80,14.2,120.5,,,,,,,,,,
"MO",2007,93,2007-04-03,6.00,1,1,,5.80,14.2,120.5,,,,,,,,,,
"MO",2007,93,2007-04-03,7.00,1,1,,5.80,14.1,119.6,,,,,,,,,,
"MO",2007,93,2007-04-03,8.00,1,1,,5.80,14.0,118.8,,,,,,,,,,
"MO",2007,93,2007-04-03,9.00,1,1,,5.80,14.0,118.8,,,,,,,,,,
"MO",2007,93,2007-04-03,10.00,1,1,,5.70,14.0,118.5,,,,,,,,,,
"MO",2007,93,2007-04-03,11.00,1,1,,5.70,14.0,118.5,,,,,,,,,,
"MO",2007,93,2007-04-03,12.00,1,1,,5.70,14.0,118.5,,,,,,,,,,
"MO",2007,93,2007-04-03,13.00,1,1,,5.70,13.9,117.6,,,,,,,,,,
"MO",2007,93,2007-04-03,14.00,1,1,,5.60,13.8,116.5,,,,,,,,,,
"MO",2007,93,2007-04-03,15.00,1,1,,5.60,13.7,115.7,,,,,,,,,,
"MO",2007,93,2007-04-03,16.00,1,1,,5.60,13.6,114.8,,,,,,,,,,
"MO",2007,93,2007-04-03,17.00,1,1,,5.60,13.6,114.8,,,,,,,,,,
"MO",2007,93,2007-04-03,18.00,1,1,,5.50,13.5,113.7,,,,,,,,,,
"MO",2007,93,2007-04-03,19.00,1,1,,5.50,13.5,113.7,,,,,,,,,,
"MO",2007,93,2007-04-03,20.00,1,1,,5.50,13.5,113.7,,,,,,,,,,
"MO",2007,93,2007-04-03,21.00,1,1,,5.50,8.1,68.2,,,,,,,,,,
"MO",2007,93,2007-04-03,21.10,1,1,,5.60,2.2,18.6,,,,,,,,,,
"MO",2007,107,2007-04-17,0.00,1,1,,7.00,15.2,132.9,,,,,,,,,,
"MO",2007,107,2007-04-17,1.00,1,1,,6.90,15.2,132.6,,,,,,,,,,
"MO",2007,107,2007-04-17,2.00,1,1,,6.80,15.2,132.3,,,,,,,,,,
"MO",2007,107,2007-04-17,3.00,1,1,,6.70,15.2,131.9,,,,,,,,,,
"MO",2007,107,2007-04-17,4.00,1,1,,6.60,15.1,130.7,,,,,,,,,,
"MO",2007,107,2007-04-17,5.00,1,1,,5.40,14.3,120.1,,,,,,,,,,
"MO",2007,107,2007-04-17,6.00,1,1,,5.30,14.2,119.0,,,,,,,,,,
"MO",2007,107,2007-04-17,7.00,1,1,,5.20,14.1,117.8,,,,,,,,,,
"MO",2007,107,2007-04-17,8.00,1,1,,5.20,14.0,117.0,,,,,,,,,,
"MO",2007,107,2007-04-17,9.00,1,1,,5.20,14.0,117.0,,,,,,,,,,
"MO",2007,107,2007-04-17,10.00,1,1,,5.10,14.0,116.7,,,,,,,,,,
"MO",2007,107,2007-04-17,11.00,1,1,,5.10,13.9,115.8,,,,,,,,,,
"MO",2007,107,2007-04-17,12.00,1,1,,5.00,13.7,113.9,,,,,,,,,,
"MO",2007,107,2007-04-17,13.00,1,1,,4.90,13.6,112.8,,,,,,,,,,
"MO",2007,107,2007-04-17,14.00,1,1,,4.80,13.5,111.6,,,,,,,,,,
"MO",2007,107,2007-04-17,15.00,1,1,,4.70,13.3,109.7,,,,,,,,,,
"MO",2007,107,2007-04-17,16.00,1,1,,4.70,13.2,108.9,,,,,,,,,,
"MO",2007,107,2007-04-17,17.00,1,1,,4.70,13.1,108.1,,,,,,,,,,
"MO",2007,107,2007-04-17,18.00,1,1,,4.60,13.0,107.0,,,,,,,,,,
"MO",2007,107,2007-04-17,19.00,1,1,,4.60,12.8,105.3,,,,,,,,,,
"MO",2007,107,2007-04-17,20.00,1,1,,4.60,12.6,103.7,,,,,,,,,,
"MO",2007,107,2007-04-17,21.00,1,1,,4.70,12.5,103.1,,,,,,,,,,
"MO",2007,107,2007-04-17,21.50,1,1,,4.70,7.0,57.7,,,,,,,,,,
"MO",2007,107,2007-04-17,0.00,2,1,,,,,,,,,,,,,,
"MO",2007,122,2007-05-02,0.00,1,1,,11.90,10.9,107.1,,,,,,,,,,
"MO",2007,122,2007-05-02,1.00,1,1,,11.80,11.0,107.8,,,,,,,,,,
"MO",2007,122,2007-05-02,2.00,1,1,,11.80,11.1,108.8,,,,,,,,,,
"MO",2007,122,2007-05-02,3.00,1,1,,11.50,11.1,108.0,,,,,,,,,,
"MO",2007,122,2007-05-02,4.00,1,1,,11.40,11.1,107.8,,,,,,,,,,
"MO",2007,122,2007-05-02,5.00,1,1,,11.40,11.1,107.8,,,,,,,,,,
"MO",2007,122,2007-05-02,6.00,1,1,,11.30,11.0,106.6,,,,,,,,,,
"MO",2007,122,2007-05-02,7.00,1,1,,11.10,11.0,106.1,,,,,,,,,,
"MO",2007,122,2007-05-02,8.00,1,1,,10.90,10.9,104.6,,,,,,,,,,
"MO",2007,122,2007-05-02,9.00,1,1,,10.50,10.9,103.7,,,,,,,,,,
"MO",2007,122,2007-05-02,10.00,1,1,,10.30,10.8,102.3,,,,,,,,,,
"MO",2007,122,2007-05-02,11.00,1,1,,10.20,10.7,101.1,,,,,,,,,,
"MO",2007,122,2007-05-02,12.00,1,1,,9.80,10.5,98.3,,,,,,,,,,
"MO",2007,122,2007-05-02,13.00,1,1,,9.60,10.4,96.9,,,,,,,,,,
"MO",2007,122,2007-05-02,14.00,1,1,,9.50,10.3,95.7,,,,,,,,,,
"MO",2007,122,2007-05-02,15.00,1,1,,9.20,10.1,93.2,,,,,,,,,,
"MO",2007,122,2007-05-02,16.00,1,1,,9.00,10.1,92.7,,,,,,,,,,
"MO",2007,122,2007-05-02,17.00,1,1,,9.00,10.1,92.7,,,,,,,,,,
"MO",2007,122,2007-05-02,18.00,1,1,,9.00,10.0,91.8,,,,,,,,,,
"MO",2007,122,2007-05-02,19.00,1,1,,8.80,9.9,90.5,,,,,,,,,,
"MO",2007,122,2007-05-02,20.00,1,1,,8.80,9.7,88.6,,,,,,,,,,
"MO",2007,122,2007-05-02,21.00,1,1,,8.70,9.2,83.9,,,,,,,,,,
"MO",2007,122,2007-05-02,21.90,1,1,,8.70,1.2,10.9,,,,,,,,,,
"MO",2007,141,2007-05-21,0.00,1,1,,16.40,9.1,98.6,,,,,,,,,,
"MO",2007,141,2007-05-21,1.00,1,1,,16.30,9.1,98.4,,,,,,,,,,
"MO",2007,141,2007-05-21,2.00,1,1,,16.00,9.2,98.9,,,,,,,,,,
"MO",2007,141,2007-05-21,3.00,1,1,,15.80,9.2,98.5,,,,,,,,,,
"MO",2007,141,2007-05-21,4.00,1,1,,15.70,9.2,98.3,,,,,,,,,,
"MO",2007,141,2007-05-21,5.00,1,1,,15.70,9.0,96.1,,,,,,,,,,
"MO",2007,141,2007-05-21,6.00,1,1,,15.60,8.9,94.9,,,,,,,,,,
"MO",2007,141,2007-05-21,7.00,1,1,,15.60,8.9,94.9,,,,,,,,,,
"MO",2007,141,2007-05-21,8.00,1,1,,15.50,8.8,93.6,,,,,,,,,,
"MO",2007,141,2007-05-21,9.00,1,1,,15.40,8.6,91.3,,,,,,,,,,
"MO",2007,141,2007-05-21,10.00,1,1,,14.80,7.7,80.7,,,,,,,,,,
"MO",2007,141,2007-05-21,11.00,1,1,,12.40,4.6,45.7,,,,,,,,,,
"MO",2007,141,2007-05-21,12.00,1,1,,11.80,4.5,44.1,,,,,,,,,,
"MO",2007,141,2007-05-21,13.00,1,1,,11.20,3.5,33.8,,,,,,,,,,
"MO",2007,141,2007-05-21,14.00,1,1,,11.10,2.5,24.1,,,,,,,,,,
"MO",2007,141,2007-05-21,15.00,1,1,,10.50,1.8,17.1,,,,,,,,,,
"MO",2007,141,2007-05-21,16.00,1,1,,10.30,1.4,13.3,,,,,,,,,,
"MO",2007,141,2007-05-21,17.00,1,1,,10.20,1.0,9.4,,,,,,,,,,
"MO",2007,141,2007-05-21,18.00,1,1,,10.10,0.7,6.6,,,,,,,,,,
"MO",2007,141,2007-05-21,19.00,1,1,,10.10,0.6,5.7,,,,,,,,,,
"MO",2007,141,2007-05-21,20.00,1,1,,10.10,0.6,5.7,,,,,,,,,,
"MO",2007,141,2007-05-21,21.00,1,1,,10.10,0.5,4.7,,,,,,,,,,
"MO",2007,141,2007-05-21,21.50,1,1,,10.10,0.5,4.7,,,,,,,,,,
"MO",2007,141,2007-05-21,20.00,2,1,,,,,,,,,,,,,,
"MO",2007,149,2007-05-29,0.00,1,1,,18.90,10.2,116.4,,,,,,,,,,
"MO",2007,149,2007-05-29,1.00,1,1,,18.90,10.2,116.4,,,,,,,,,,
"MO",2007,149,2007-05-29,2.00,1,1,,18.80,10.2,116.2,,,,,,,,,,
"MO",2007,149,2007-05-29,3.00,1,1,,18.50,10.3,116.6,,,,,,,,,,
"MO",2007,149,2007-05-29,4.00,1,1,,18.20,10.3,115.9,,,,,,,,,,
"MO",2007,149,2007-05-29,5.00,1,1,,17.90,9.9,110.7,,,,,,,,,,
"MO",2007,149,2007-05-29,6.00,1,1,,17.70,9.1,101.4,,,,,,,,,,
"MO",2007,149,2007-05-29,7.00,1,1,,17.20,8.9,98.1,,,,,,,,,,
"MO",2007,149,2007-05-29,8.00,1,1,,17.10,8.8,96.8,,,,,,,,,,
"MO",2007,149,2007-05-29,9.00,1,1,,16.80,8.4,91.8,,,,,,,,,,
"MO",2007,149,2007-05-29,9.50,1,1,,16.50,7.9,85.8,,,,,,,,,,
"MO",2007,149,2007-05-29,10.00,1,1,,16.10,7.2,77.6,,,,,,,,,,
"MO",2007,149,2007-05-29,10.50,1,1,,15.70,6.5,69.4,,,,,,,,,,
"MO",2007,149,2007-05-29,11.00,1,1,,15.30,6.0,63.5,,,,,,,,,,
"MO",2007,149,2007-05-29,11.50,1,1,,14.80,4.6,48.2,,,,,,,,,,
"MO",2007,149,2007-05-29,12.00,1,1,,14.30,4.0,41.4,,,,,,,,,,
"MO",2007,149,2007-05-29,12.50,1,1,,14.00,3.6,37.1,,,,,,,,,,
"MO",2007,149,2007-05-29,13.00,1,1,,13.70,3.5,35.8,,,,,,,,,,
"MO",2007,149,2007-05-29,13.50,1,1,,13.10,2.7,27.2,,,,,,,,,,
"MO",2007,149,2007-05-29,14.00,1,1,,12.70,2.1,21.0,,,,,,,,,,
"MO",2007,149,2007-05-29,14.50,1,1,,12.10,0.9,8.9,,,,,,,,,,
"MO",2007,149,2007-05-29,15.00,1,1,,11.80,0.2,2.0,,,,,,,,,,
"MO",2007,149,2007-05-29,16.00,1,1,,11.50,0.1,1.0,,,,,,,,,,
"MO",2007,149,2007-05-29,17.00,1,1,,11.20,0.1,1.0,,,,,,,,,,
"MO",2007,149,2007-05-29,18.00,1,1,,11.00,0.1,1.0,,,,,,,,,,
"MO",2007,149,2007-05-29,19.00,1,1,,11.00,0.1,1.0,,,,,,,,,,
"MO",2007,149,2007-05-29,20.00,1,1,,11.00,0.1,1.0,,,,,,,,,,
"MO",2007,149,2007-05-29,21.00,1,1,,11.00,0.1,1.0,,,,,,,,,,
"MO",2007,149,2007-05-29,21.80,1,1,,10.70,0.1,1.0,,,,,,,,,,
"MO",2007,162,2007-06-11,0.00,1,1,,21.20,10.2,121.9,,,,,,,,,,
"MO",2007,162,2007-06-11,1.00,1,1,,21.20,10.2,121.9,,,,,,,,,,
"MO",2007,162,2007-06-11,2.00,1,1,,21.10,10.2,121.6,,,,,,,,,,
"MO",2007,162,2007-06-11,3.00,1,1,,21.00,10.3,122.6,,,,,,,,,,
"MO",2007,162,2007-06-11,4.00,1,1,,20.40,9.9,116.5,,,,,,,,,,
"MO",2007,162,2007-06-11,5.00,1,1,,20.10,9.4,109.9,,,,,,,,,,
"MO",2007,162,2007-06-11,6.00,1,1,,19.90,9.3,108.3,,,,,,,,,,
"MO",2007,162,2007-06-11,7.00,1,1,,19.70,9.1,105.6,,,,,,,,,,
"MO",2007,162,2007-06-11,8.00,1,1,,19.60,8.7,100.7,,,,,,,,,,
"MO",2007,162,2007-06-11,8.50,1,1,,19.50,8.6,99.4,,,,,,,,,,
"MO",2007,162,2007-06-11,9.00,1,1,,19.30,8.3,95.5,,,,,,,,,,
"MO",2007,162,2007-06-11,9.50,1,1,,18.50,6.6,74.7,,,,,,,,,,
"MO",2007,162,2007-06-11,10.00,1,1,,18.30,5.8,65.4,,,,,,,,,,
"MO",2007,162,2007-06-11,10.50,1,1,,17.50,4.8,53.2,,,,,,,,,,
"MO",2007,162,2007-06-11,11.00,1,1,,16.30,3.4,36.8,,,,,,,,,,
"MO",2007,162,2007-06-11,11.50,1,1,,15.90,2.7,29.0,,,,,,,,,,
"MO",2007,162,2007-06-11,12.00,1,1,,14.50,0.1,1.0,,,,,,,,,,
"MO",2007,162,2007-06-11,12.50,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2007,162,2007-06-11,13.00,1,1,,13.70,0.0,0.0,,,,,,,,,,
"MO",2007,162,2007-06-11,14.00,1,1,,12.60,0.0,0.0,,,,,,,,,,
"MO",2007,162,2007-06-11,15.00,1,1,,12.10,0.1,1.0,,,,,,,,,,
"MO",2007,162,2007-06-11,16.00,1,1,,12.00,0.1,1.0,,,,,,,,,,
"MO",2007,162,2007-06-11,17.00,1,1,,12.10,0.1,1.0,,,,,,,,,,
